"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,210,0,194,0,198,0,247,260,899,85,348,375,91,0,0,0,0
"2",1,5,211,0,201,0,203,0,216,240,860,53,334,346,127,0,0,0,0
"3",1,9,211,0,202,0,200,0,197,213,812,24,321,319,148,0,0,0,0
"4",1,13,211,912,206,0,202,0,182,191,1693,912,312,306,163,0,0,0,0
"5",1,17,211,869,203,0,201,0,164,174,1611,869,278,286,178,0,0,0,0
"6",1,21,211,809,201,0,198,0,148,159,1515,809,227,283,196,0,0,0,0
"7",1,25,211,0,202,390,198,378,132,136,1436,768,195,258,215,0,0,0,0
"8",1,29,211,0,204,367,200,357,115,120,1363,724,171,247,221,0,0,0,0
"9",1,33,210,0,199,357,200,330,107,100,1293,687,154,231,221,0,0,0,0
"10",1,37,211,0,199,306,200,241,130,168,1244,665,125,225,229,0,0,0,0
"11",1,41,211,0,203,254,203,174,140,198,1172,617,98,220,228,9,0,0,0
"12",1,45,211,0,204,219,201,118,154,236,1132,600,80,207,223,22,0,0,0
"13",1,49,211,0,205,188,198,87,156,247,1081,574,65,189,214,39,0,0,0
"14",2,1,210,0,200,159,203,63,162,241,1028,548,44,185,202,49,0,0,0
"15",2,5,211,0,200,127,200,44,160,235,966,511,21,184,179,71,0,0,0
"16",2,9,211,0,202,113,202,36,145,213,911,471,10,172,178,80,0,0,0
"17",2,13,211,964,205,104,201,33,123,202,1832,964,448,167,165,88,0,0,0
"18",2,17,211,910,207,98,199,29,115,180,1738,910,427,152,153,96,0,0,0
"19",2,21,211,864,197,91,199,22,106,160,1639,864,399,124,144,108,0,0,0
"20",2,25,211,0,195,495,197,429,96,141,1553,825,378,104,129,117,0,0,0
"21",2,29,211,0,199,465,200,402,77,117,1460,780,349,91,124,116,0,0,0
"22",2,33,211,0,196,433,201,378,67,96,1371,731,331,78,115,116,0,0,0
"23",2,37,211,0,200,370,197,285,91,165,1308,704,315,62,114,113,0,0,0
"24",2,41,211,0,201,315,199,189,110,220,1234,660,299,56,105,114,0,0,0
"25",2,45,211,0,196,269,202,141,132,248,1188,645,288,44,97,105,9,0,0
"26",2,49,211,0,201,224,205,106,139,250,1125,603,279,35,87,101,20,0,0
"27",3,1,210,0,196,192,201,66,140,257,1052,555,266,21,93,94,23,0,0
