"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,209,0,199,0,202,0,254,233,888,78,340,363,107,0,0,0,0
"2",1,5,207,0,197,0,200,0,229,212,838,53,309,353,123,0,0,0,0
"3",1,9,208,0,198,0,202,0,208,191,799,25,297,329,148,0,0,0,0
"4",1,13,209,942,202,0,202,0,186,179,1711,942,283,321,165,0,0,0,0
"5",1,17,209,887,201,0,203,0,169,164,1624,887,255,302,180,0,0,0,0
"6",1,21,209,842,197,0,200,0,159,150,1548,842,218,293,195,0,0,0,0
"7",1,25,209,0,199,407,198,391,145,131,1471,798,191,281,201,0,0,0,0
"8",1,29,209,0,195,378,202,370,132,112,1389,748,164,269,208,0,0,0,0
"9",1,33,209,0,200,359,199,347,112,97,1314,706,133,258,217,0,0,0,0
"10",1,37,208,0,200,307,199,252,141,161,1260,676,111,244,229,0,0,0,0
"11",1,41,209,0,203,272,198,183,151,185,1192,631,93,222,236,10,0,0,0
"12",1,45,209,0,193,234,196,124,160,217,1124,596,74,203,225,26,0,0,0
"13",1,49,209,0,205,193,196,87,162,222,1065,561,62,192,211,39,0,0,0
"14",2,1,209,0,203,173,201,58,160,217,1012,529,45,182,208,48,0,0,0
"15",2,5,209,0,200,142,202,39,165,210,958,494,29,178,202,55,0,0,0
"16",2,9,209,0,200,132,194,37,154,193,910,464,13,177,188,68,0,0,0
"17",2,13,209,933,201,122,198,34,143,170,1801,933,440,171,182,75,0,0,0
"18",2,17,209,884,196,113,198,32,131,154,1708,884,420,147,169,88,0,0,0
"19",2,21,209,836,200,105,196,30,119,140,1626,836,404,127,159,100,0,0,0
"20",2,25,209,0,196,494,198,424,106,122,1540,793,384,104,158,101,0,0,0
"21",2,29,209,0,202,468,200,398,100,109,1477,753,371,91,152,110,0,0,0
"22",2,33,209,0,197,440,198,376,92,94,1397,709,350,79,139,120,0,0,0
"23",2,37,209,0,199,377,200,278,114,165,1333,675,338,64,129,127,0,0,0
"24",2,41,209,0,201,325,202,206,126,211,1271,638,327,53,120,126,7,0,0
"25",2,45,209,0,199,289,193,162,139,233,1215,617,308,38,116,118,18,0,0
"26",2,49,209,0,197,250,194,113,146,247,1147,583,291,29,111,108,25,0,0
"27",3,1,209,0,198,208,200,79,152,240,1077,542,279,21,105,101,29,0,0
"28",3,5,209,0,196,169,200,61,151,237,1014,504,271,16,95,96,32,0,0
"29",3,9,209,0,197,150,200,57,137,213,954,475,255,8,91,84,41,0,0
"30",3,13,209,929,197,136,199,54,130,205,1850,929,460,248,86,82,45,0,0
"31",3,17,209,873,202,125,201,50,119,191,1761,873,448,234,75,79,52,0,0
"32",3,21,209,820,199,117,200,45,113,166,1660,820,421,218,65,74,62,0,0
"33",3,25,209,0,202,491,195,432,105,148,1573,775,402,205,56,75,60,0,0
"34",3,29,209,0,200,464,204,403,91,133,1495,731,386,200,50,69,59,0,0
"35",3,33,209,0,199,429,202,382,83,123,1418,688,369,190,46,64,61,0,0
"36",3,37,209,0,199,373,200,276,102,205,1355,655,356,181,40,60,63,0,0
"37",3,41,209,0,199,311,201,201,130,252,1294,624,339,176,35,56,61,3,0
"38",3,45,209,0,197,258,202,138,144,271,1210,568,325,166,27,56,59,9,0
"39",3,49,209,0,200,221,198,97,148,280,1144,537,309,155,22,55,53,13,0
"40",4,1,208,0,203,192,198,67,151,279,1090,507,294,151,16,55,51,16,0
"41",4,5,209,0,200,165,201,47,148,265,1026,476,276,143,12,56,46,17,0
"42",4,9,209,0,198,154,199,43,133,241,968,450,262,136,5,52,44,19,0
"43",4,13,209,947,203,141,197,42,126,222,1878,947,439,252,126,51,42,21,0
"44",4,17,209,889,200,131,195,40,110,203,1768,889,412,240,120,43,42,22,0
"45",4,21,209,826,199,125,199,37,100,176,1662,826,392,228,111,39,38,28,0
"46",4,25,209,0,198,501,197,440,92,156,1584,789,375,212,109,31,39,29,0
"47",4,29,209,0,204,473,198,409,79,132,1495,750,347,201,103,29,37,28,0
"48",4,33,209,0,199,441,201,386,70,120,1417,703,336,187,100,26,36,29,0
"49",4,37,209,0,199,365,199,277,96,195,1331,658,318,174,95,22,32,32,0
"50",4,41,209,0,197,307,198,214,124,231,1271,633,306,162,90,20,30,30,0
"51",4,45,209,0,191,260,201,164,142,238,1196,592,292,151,86,15,29,28,3
"52",4,49,209,0,199,211,199,123,148,251,1131,562,273,143,80,14,28,27,4
"53",5,1,209,0,195,188,200,90,142,259,1074,529,262,139,76,8,29,24,7
"54",5,5,209,0,202,156,199,64,142,260,1023,498,250,133,75,5,32,21,9
"55",5,9,209,0,200,146,199,58,132,237,972,473,235,126,71,3,32,21,11
"56",5,13,209,909,204,134,197,52,122,222,1840,909,454,222,121,69,31,21,13
"57",5,17,209,859,196,124,195,49,115,200,1738,859,434,206,114,64,27,22,12
"58",5,21,209,807,201,114,199,48,105,173,1647,807,409,202,106,63,25,20,15
"59",5,25,209,0,198,462,196,448,94,157,1555,756,393,187,102,61,22,21,13
"60",5,29,209,0,200,437,199,431,84,137,1488,723,377,179,99,57,20,20,13
"61",5,33,209,0,204,420,198,411,76,121,1430,698,359,172,94,56,17,20,14
"62",5,37,209,0,204,365,192,301,111,185,1358,660,339,165,93,54,14,19,14
"63",5,41,209,0,204,309,198,215,132,224,1282,615,324,160,89,50,12,17,15
"64",5,45,209,0,200,270,196,161,142,247,1216,578,312,150,88,46,9,17,16
"65",5,49,209,0,196,227,196,126,157,256,1158,558,296,139,84,42,8,17,14
"66",6,1,209,0,200,191,203,86,160,258,1098,525,283,136,77,41,5,19,12
"67",6,5,209,0,199,166,199,64,169,261,1058,501,281,128,72,41,3,21,11
"68",6,9,208,0,199,151,193,60,156,232,991,461,270,122,69,36,2,19,12
"69",6,13,208,903,196,143,203,56,144,213,1858,903,444,259,120,67,35,16,14
"70",6,17,208,864,194,125,200,53,136,199,1771,864,422,246,115,65,33,13,13
"71",6,21,207,807,196,119,198,52,122,182,1676,807,408,233,110,61,31,13,13
