"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"119",10,5,218,0,208,168,204,40,120,226,966,477,248,116,69,28,18,7,3
"120",10,9,219,0,207,160,204,34,107,201,913,449,234,108,67,27,18,7,3
"121",10,13,218,992,209,142,202,29,102,184,1860,992,421,228,105,63,27,15,9
"122",10,17,219,939,210,132,207,29,94,164,1775,939,406,218,100,63,27,13,9
"123",10,21,219,895,214,122,200,28,89,149,1697,895,390,210,95,60,25,13,9
"124",10,25,219,0,209,563,204,424,82,129,1611,847,375,200,89,55,24,12,9
"125",10,29,219,0,204,530,212,390,71,111,1518,795,350,192,88,50,23,11,9
"126",10,33,219,0,207,495,204,365,60,100,1431,746,333,182,85,47,20,10,8
"127",10,37,219,0,202,397,208,218,85,174,1284,639,316,170,78,47,18,9,7
"128",10,41,219,0,203,341,216,159,108,204,1231,613,306,159,77,44,17,9,6
"129",10,45,218,0,208,278,211,111,123,213,1144,557,286,153,75,41,17,9,6
"130",10,49,219,0,211,243,208,81,126,221,1090,539,268,143,74,38,16,6,6
"131",11,1,219,0,208,212,214,60,132,221,1047,520,253,137,72,37,16,6,6
"132",11,5,219,0,203,179,209,46,134,213,984,492,236,130,67,33,15,6,5
"133",11,9,219,0,206,160,204,43,113,186,912,455,215,122,65,30,15,5,5
"134",11,13,219,1051,204,144,206,36,100,162,1903,1051,430,193,116,61,28,14,10
"135",11,17,219,1004,210,133,211,31,84,148,1821,1004,411,187,109,58,28,14,10
"136",11,21,219,940,207,122,207,30,76,139,1721,940,393,181,102,54,27,14,10
"137",11,25,219,0,208,527,198,507,68,126,1634,889,385,166,97,52,24,11,10
"138",11,29,219,0,210,491,203,480,62,106,1552,836,376,157,92,49,23,10,9
"139",11,33,219,0,206,461,204,444,56,90,1461,782,359,149,87,46,20,9,9
"140",11,37,219,0,201,366,205,262,82,157,1273,636,334,140,80,46,19,9,9
"141",11,41,219,0,210,295,213,191,104,187,1200,589,324,130,76,45,18,9,9
"142",11,45,219,0,209,252,206,143,123,218,1151,571,306,122,74,44,18,7,9
"143",11,49,219,0,211,213,205,107,129,231,1096,547,291,117,67,41,17,7,9
"144",12,1,218,0,206,175,211,74,138,225,1029,506,271,114,65,41,17,7,8
"145",12,5,219,0,214,148,213,53,134,216,978,477,263,108,59,40,16,7,8
"146",12,9,219,0,216,141,205,52,126,201,941,461,254,103,53,39,16,7,8
"147",12,13,218,956,207,133,208,49,115,182,1850,956,438,241,97,52,37,15,14
"148",12,17,218,908,207,123,205,43,104,168,1758,908,418,228,92,51,32,15,14
"149",12,21,218,852,211,112,211,41,96,149,1672,852,407,216,88,48,32,15,14
"150",12,25,218,0,197,501,202,435,90,136,1561,795,384,197,84,46,30,13,12
"151",12,29,218,0,209,469,209,413,76,110,1486,752,368,187,81,45,29,13,11
"152",12,33,218,0,211,443,206,386,72,96,1414,707,351,184,79,41,29,12,11
"153",12,37,218,0,193,363,199,226,100,145,1226,569,332,170,72,39,24,11,9
"154",12,41,218,0,204,294,205,157,117,175,1152,530,318,160,67,37,22,9,9
"155",12,45,218,0,207,245,215,120,135,193,1115,517,306,153,63,37,21,9,9
"156",12,49,218,0,202,198,207,96,142,201,1046,481,291,143,60,33,20,9,9
"157",13,1,218,0,204,162,208,68,142,199,983,451,276,133,57,29,20,9,8
"158",13,5,218,0,204,139,209,50,145,196,943,435,262,127,55,28,19,9,8
"159",13,9,218,0,204,124,205,47,132,181,893,415,242,122,55,26,18,8,7
"160",13,13,216,1018,203,112,204,42,119,170,1868,1018,402,226,115,52,25,16,14
"161",13,17,218,968,211,100,204,36,110,149,1778,968,384,216,110,50,22,15,13
"162",13,21,217,904,202,92,206,33,102,131,1670,904,365,204,107,47,21,10,12
"163",13,25,218,0,204,499,208,461,91,116,1579,844,358,193,100,42,21,9,12
"164",13,29,218,0,201,481,211,437,80,104,1514,808,338,189,96,42,20,9,12
"165",13,33,218,0,202,456,212,410,71,92,1443,766,326,178,94,40,20,8,11
"166",13,37,218,0,193,371,212,253,89,157,1275,642,311,161,86,39,19,7,10
"167",13,41,218,0,212,308,202,194,103,189,1208,608,294,154,81,37,19,7,8
"168",13,45,218,0,208,255,207,126,115,214,1125,558,274,148,79,34,19,7,6
"169",13,49,218,0,211,218,208,97,121,220,1075,525,265,144,78,32,19,7,5
"170",14,1,218,0,209,187,211,72,124,216,1019,498,249,137,76,30,17,7,5
"171",14,5,218,0,199,160,207,55,121,210,952,463,235,128,73,26,16,6,5
"172",14,9,218,0,204,140,212,46,109,189,900,434,224,122,70,25,15,6,4
"173",14,13,217,992,208,127,209,44,103,175,1858,992,418,213,121,65,24,15,10
"174",14,17,218,926,207,121,213,43,90,160,1760,926,403,207,114,62,24,15,9
"175",14,21,219,879,204,110,213,41,79,151,1677,879,384,203,104,60,24,15,8
"176",14,25,219,0,202,495,212,479,68,140,1596,835,368,192,99,59,21,14,8
"177",14,29,219,0,197,472,210,451,61,129,1520,796,353,181,95,57,19,12,7
"178",14,33,219,0,194,437,209,425,51,121,1437,748,337,172,91,52,18,12,7
"179",14,37,219,0,206,335,206,252,80,191,1270,619,315,165,87,48,17,12,7
"180",14,41,218,0,204,276,205,182,109,226,1202,589,298,156,81,46,15,12,5
"181",14,45,219,0,209,231,210,132,123,255,1160,563,292,151,78,43,16,12,5
"182",14,49,219,0,211,197,214,96,136,262,1116,535,283,147,78,42,15,11,5
"183",15,1,218,0,206,175,203,73,135,262,1054,517,256,135,76,39,15,11,5
"184",15,5,219,0,209,151,210,49,135,254,1008,486,247,132,74,38,15,11,5
"185",15,9,218,0,211,136,204,45,123,230,949,454,232,128,68,37,14,11,5
"186",15,13,218,1021,212,134,210,37,116,207,1937,1021,437,224,127,65,35,14,14
"187",15,17,218,955,209,124,207,32,108,185,1820,955,415,209,122,61,32,14,12
"188",15,21,218,894,208,114,207,29,96,169,1717,894,391,196,117,60,32,15,12
"189",15,25,218,0,210,543,204,430,82,155,1624,840,377,185,112,56,30,14,10
"190",15,29,218,0,209,519,209,409,73,133,1552,803,362,177,107,52,29,12,10
"191",15,33,218,0,206,486,207,386,68,123,1476,762,346,168,99,51,29,11,10
"192",15,37,218,0,207,385,204,234,91,174,1295,625,322,161,92,47,28,11,9
"193",15,41,217,0,204,335,209,176,116,193,1233,591,309,154,87,46,26,11,9
"194",15,45,217,0,203,295,212,133,122,216,1181,568,300,142,84,45,23,10,9
"195",15,49,217,0,208,248,208,91,132,233,1120,540,278,138,81,43,21,10,9
"196",16,1,217,0,205,212,200,66,142,243,1068,519,265,132,74,40,20,10,8
"197",16,5,217,0,210,172,205,45,147,225,1004,478,255,122,72,40,19,10,8
"198",16,9,216,0,207,160,206,43,139,204,959,454,244,119,70,39,17,9,7
"199",16,13,214,961,190,148,205,41,136,185,1866,961,434,229,112,64,36,15,15
