"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,213,0,200,0,208,0,254,234,896,88,373,332,103,0,0,0,0
"2",1,5,213,0,203,0,204,0,231,215,853,58,357,320,118,0,0,0,0
"3",1,9,213,0,201,0,200,0,202,202,805,26,345,290,144,0,0,0,0
"4",1,13,212,953,202,0,201,0,185,180,1721,953,318,292,158,0,0,0,0
"5",1,17,213,911,204,0,201,0,162,160,1638,911,279,284,164,0,0,0,0
"6",1,21,213,851,201,0,208,0,145,139,1544,851,254,262,177,0,0,0,0
"7",1,25,213,0,207,396,202,412,132,127,1476,808,227,260,181,0,0,0,0
"8",1,29,213,0,198,374,205,387,120,110,1394,761,193,255,185,0,0,0,0
"9",1,33,213,0,201,351,208,365,101,96,1322,716,171,246,189,0,0,0,0
"10",1,37,213,0,204,298,203,290,118,155,1268,691,145,233,199,0,0,0,0
"11",1,41,212,0,204,249,198,202,130,193,1176,628,120,223,195,10,0,0,0
"12",1,45,213,0,206,216,202,146,144,221,1135,607,94,221,189,24,0,0,0
"13",1,49,213,0,205,184,205,110,150,234,1088,581,71,212,188,36,0,0,0
"14",2,1,213,0,200,152,201,80,167,242,1042,563,45,203,181,50,0,0,0
"15",2,5,212,0,204,129,206,52,162,238,991,530,33,198,167,63,0,0,0
"16",2,9,213,0,202,121,203,48,149,213,936,504,15,187,158,72,0,0,0
"17",2,13,212,976,201,109,206,43,134,200,1869,976,483,177,159,74,0,0,0
"18",2,17,212,924,200,104,205,41,119,187,1780,924,465,158,159,74,0,0,0
"19",2,21,213,860,202,96,206,40,106,172,1682,860,447,142,153,80,0,0,0
"20",2,25,213,0,201,491,202,450,90,160,1594,814,426,121,156,77,0,0,0
"21",2,29,213,0,205,459,195,425,77,145,1506,764,404,106,153,79,0,0,0
