"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"40",4,1,219,0,206,175,208,85,131,283,1088,524,265,179,11,47,57,5,0
"41",4,5,219,0,208,151,207,67,129,278,1040,499,257,170,6,46,57,5,0
"42",4,9,218,0,207,139,203,61,119,258,987,471,244,163,3,41,57,8,0
"43",4,13,218,989,212,125,207,57,112,235,1937,989,455,232,155,41,55,10,0
"44",4,17,219,925,209,115,203,53,106,219,1830,925,441,218,147,34,53,12,0
"45",4,21,219,872,202,110,210,48,98,198,1738,872,429,207,139,30,47,14,0
"46",4,25,219,0,211,498,210,469,83,181,1652,823,411,196,133,26,48,15,0
"47",4,29,219,0,206,464,211,439,80,165,1565,773,391,186,129,24,44,18,0
"48",4,33,219,0,211,431,209,422,71,147,1491,734,375,177,122,23,39,21,0
"49",4,37,219,0,204,368,206,282,113,231,1404,686,361,164,117,18,33,25,0
"50",4,41,219,0,210,314,207,204,127,272,1334,652,336,160,114,17,31,24,0
"51",4,45,218,0,209,277,199,140,142,296,1263,613,323,155,106,12,27,26,1
"52",4,49,218,0,212,233,203,88,163,306,1205,582,311,151,100,8,25,27,1
"53",5,1,219,0,203,205,207,67,173,293,1148,563,295,139,96,3,23,26,3
"54",5,5,219,0,210,157,212,47,179,292,1097,530,288,133,93,3,19,28,3
"55",5,9,219,0,208,142,209,44,173,274,1050,508,275,127,90,1,17,28,4
"56",5,13,218,1031,210,133,206,39,162,255,2036,1031,491,263,121,82,16,25,7
"57",5,17,219,983,209,121,209,35,144,222,1923,983,453,251,112,79,12,24,9
"58",5,21,219,945,207,112,211,35,128,203,1841,945,433,238,106,77,11,19,12
"59",5,25,219,0,211,542,207,485,113,187,1745,897,402,230,104,71,9,19,13
"60",5,29,219,0,209,513,212,453,104,172,1663,846,388,223,100,66,9,17,14
"61",5,33,219,0,213,480,207,425,93,159,1577,792,377,212,95,63,9,13,16
"62",5,37,219,0,207,420,210,311,114,218,1480,735,363,196,92,60,8,11,15
"63",5,41,219,0,212,357,211,235,130,262,1407,691,353,186,88,58,7,9,15
"64",5,45,219,0,208,309,214,173,141,306,1351,662,343,177,85,53,5,11,15
"65",5,49,219,0,204,264,208,127,156,318,1277,619,332,164,83,50,3,12,14
"66",6,1,219,0,209,221,205,91,159,327,1212,581,317,159,78,50,0,11,16
"67",6,5,219,0,209,182,207,69,166,322,1155,552,306,152,73,47,0,8,17
"68",6,9,219,0,213,169,209,68,152,303,1114,535,294,147,69,44,0,8,17
"69",6,13,219,985,206,159,211,64,139,290,2054,985,510,288,141,66,41,6,17
"70",6,17,219,925,209,143,211,54,128,271,1941,925,482,282,129,62,39,5,17
"71",6,21,219,873,213,132,208,47,116,258,1847,873,461,271,122,61,38,5,16
"72",6,25,219,0,211,530,209,461,109,240,1760,826,440,263,119,60,33,4,15
"73",6,29,219,0,203,500,209,434,102,214,1662,784,416,247,111,56,30,4,14
"74",6,33,219,0,212,470,214,406,94,195,1591,744,401,239,109,51,29,4,14
"75",6,37,219,0,207,407,210,288,124,273,1509,702,386,224,105,46,29,4,13
"76",6,41,219,0,205,357,211,209,151,328,1461,682,374,219,101,43,27,4,11
"77",6,45,219,0,202,313,209,165,161,346,1396,661,354,210,93,40,24,2,12
"78",6,49,219,0,211,254,212,118,169,349,1313,601,343,205,87,39,24,2,12
"79",7,1,219,0,212,216,211,72,177,355,1243,563,322,202,84,35,23,0,14
"80",7,5,219,0,210,184,214,51,179,346,1184,532,309,193,81,34,23,0,12
"81",7,9,219,0,207,167,205,47,164,331,1121,503,292,185,75,32,22,0,12
"82",7,13,218,914,205,152,204,40,152,306,1973,914,484,278,165,73,28,19,12
"83",7,17,217,856,207,138,206,38,143,278,1866,856,467,262,153,71,28,17,12
"84",7,21,217,821,205,124,211,35,134,254,1784,821,443,252,146,67,27,17,11
"85",7,25,217,0,200,498,207,429,125,236,1695,782,426,235,133,67,27,15,10
"86",7,29,217,0,200,469,205,406,100,215,1595,743,396,218,126,61,26,15,10
"87",7,33,217,0,209,430,203,382,86,195,1505,695,377,211,113,59,25,15,10
"88",7,37,217,0,208,357,210,260,129,270,1434,656,364,201,108,59,25,13,8
"89",7,41,217,0,208,302,208,171,143,326,1358,617,348,191,102,56,23,13,8
"90",7,45,217,0,200,261,208,129,150,339,1287,592,325,177,98,51,23,13,8
"91",7,49,217,0,204,221,208,96,156,335,1220,558,310,168,92,49,22,13,8
"92",8,1,217,0,206,185,209,64,160,342,1166,533,300,159,86,47,22,12,7
"93",8,5,216,0,206,153,202,49,161,324,1095,499,283,147,85,44,20,10,7
"94",8,9,216,0,214,142,204,44,147,296,1047,475,269,141,84,42,20,10,6
"95",8,13,216,916,200,134,209,36,143,278,1916,916,455,258,132,82,40,18,15
"96",8,17,216,887,202,124,207,34,131,256,1841,887,435,247,126,77,38,17,14
"97",8,21,216,835,206,116,204,32,111,243,1747,835,420,233,119,76,35,15,14
"98",8,25,216,0,204,531,205,393,102,221,1656,786,398,229,110,70,34,15,14
"99",8,29,216,0,205,497,204,373,96,203,1578,741,386,220,107,65,32,14,13
"100",8,33,216,0,202,467,206,356,90,174,1495,704,372,200,102,63,29,14,11
"101",8,37,216,0,206,395,206,260,126,237,1430,672,358,189,101,61,27,11,11
"102",8,41,216,0,203,350,204,195,147,277,1376,651,343,181,96,57,26,11,11
"103",8,45,216,0,204,286,203,140,159,295,1287,603,321,174,89,54,24,11,11
"104",8,49,216,0,207,250,209,95,164,297,1222,569,303,166,85,54,24,10,11
"105",9,1,216,0,209,219,208,67,170,294,1167,539,293,161,81,50,23,9,11
"106",9,5,216,0,207,187,205,46,175,284,1104,507,277,156,77,45,22,9,11
"107",9,9,216,0,198,177,207,42,162,259,1045,481,265,145,75,41,20,9,9
"108",9,13,216,961,200,164,203,38,146,237,1949,961,463,246,134,71,40,19,15
"109",9,17,216,912,207,145,206,31,137,218,1856,912,444,236,127,68,36,19,14
"110",9,21,216,866,208,137,204,27,129,200,1771,866,428,225,122,66,33,18,13
"111",9,25,216,0,209,540,209,430,120,184,1692,826,408,214,117,64,32,18,13
"112",9,29,216,0,209,505,211,408,112,166,1611,784,388,203,115,62,31,16,12
"113",9,33,216,0,205,481,203,397,101,153,1540,754,369,191,109,61,30,15,11
"114",9,37,216,0,201,418,202,277,122,238,1458,716,350,180,102,56,29,15,10
"115",9,41,216,0,204,347,206,200,143,279,1379,665,337,173,96,55,29,14,10
"116",9,45,216,0,205,292,200,127,158,305,1287,615,317,169,89,50,25,13,9
"117",9,49,216,0,207,247,203,81,172,297,1207,571,301,161,85,47,22,11,9
"118",10,1,215,0,208,220,206,60,178,290,1162,551,287,156,83,46,20,10,9
"119",10,5,216,0,211,191,208,45,177,274,1106,522,275,150,79,42,20,10,8
"120",10,9,216,0,207,183,210,40,167,252,1059,503,256,147,76,40,19,10,8
"121",10,13,216,996,196,165,208,34,157,232,1988,996,468,244,135,73,36,18,18
"122",10,17,216,944,207,147,208,31,142,217,1896,944,448,237,128,71,35,16,17
"123",10,21,216,885,203,132,202,25,135,205,1787,885,429,225,123,65,28,15,17
"124",10,25,216,0,201,554,204,420,117,179,1675,834,402,205,116,60,26,15,17
"125",10,29,216,0,205,505,200,384,106,161,1561,763,386,196,106,55,26,12,17
"126",10,33,216,0,202,468,204,362,97,143,1476,721,369,189,96,51,24,10,16
"127",10,37,216,0,203,390,203,258,131,193,1378,668,350,177,89,47,23,8,16
"128",10,41,216,0,206,338,209,185,149,219,1306,624,335,170,86,46,22,8,15
"129",10,45,216,0,201,291,203,138,161,247,1241,595,322,160,82,43,18,7,14
"130",10,49,216,0,202,244,207,104,170,265,1192,577,304,156,79,40,16,7,13
"131",11,1,216,0,207,212,203,73,170,265,1130,539,293,154,74,38,14,7,11
"132",11,5,215,0,203,185,201,51,166,248,1054,503,273,143,69,36,13,6,11
"133",11,9,215,0,202,165,203,45,146,229,990,470,259,130,66,35,13,6,11
"134",11,13,214,991,209,149,200,40,136,215,1940,991,450,244,127,64,35,13,16
"135",11,17,215,946,207,141,206,38,126,194,1858,946,437,234,122,60,32,13,14
"136",11,21,215,888,203,129,201,33,116,180,1750,888,410,224,119,54,30,13,12
"137",11,25,214,0,205,534,206,452,104,163,1664,837,395,217,113,49,28,12,13
"138",11,29,215,0,205,507,208,437,94,144,1595,804,374,209,109,47,27,12,13
"139",11,33,215,0,199,471,206,408,85,130,1499,747,360,198,101,45,26,10,12
"140",11,37,215,0,208,405,205,289,119,204,1430,712,343,192,94,42,26,10,11
"141",11,41,215,0,198,355,203,200,136,245,1337,662,324,183,87,38,23,9,11
"142",11,45,215,0,200,294,203,139,155,274,1265,625,308,174,81,37,21,9,10
"143",11,49,215,0,204,248,204,108,156,281,1201,592,293,169,75,34,20,9,9
"144",12,1,215,0,204,218,205,76,169,280,1152,570,285,161,67,32,20,9,8
"145",12,5,215,0,205,186,209,45,170,281,1096,542,266,157,66,31,20,9,5
"146",12,9,215,0,209,175,201,44,157,256,1042,512,253,152,65,30,16,9,5
"147",12,13,215,994,204,164,202,37,148,236,1985,994,488,243,144,61,30,15,10
"148",12,17,215,939,206,150,204,34,130,207,1870,939,458,232,130,58,29,15,9
"149",12,21,215,883,207,136,208,33,122,187,1776,883,439,222,126,56,29,13,8
"150",12,25,215,0,203,538,204,457,111,172,1685,835,423,213,115,53,27,11,8
"151",12,29,215,0,202,503,204,430,101,156,1596,787,402,203,110,48,27,11,8
"152",12,33,215,0,209,470,202,410,90,145,1526,747,388,195,106,46,26,10,8
"153",12,37,215,0,206,400,205,295,123,207,1436,701,363,183,102,44,26,10,7
"154",12,41,215,0,203,341,204,212,148,260,1368,662,351,178,101,39,21,9,7
"155",12,45,215,0,206,292,195,154,157,280,1284,620,337,164,92,39,17,9,6
"156",12,49,215,0,210,244,205,105,172,283,1219,583,321,155,89,39,17,9,6
"157",13,1,214,0,196,212,205,81,184,284,1162,556,317,145,83,36,10,9,6
"158",13,5,215,0,206,179,209,53,186,281,1114,525,307,142,81,36,10,8,5
"159",13,9,215,0,197,162,206,49,174,263,1051,495,293,134,74,33,10,7,5
"160",13,13,215,975,206,147,205,45,153,237,1968,975,470,275,123,72,32,9,12
"161",13,17,214,920,200,129,208,40,141,221,1859,920,439,266,116,65,32,9,12
"162",13,21,215,867,203,121,202,36,126,205,1760,867,421,253,108,60,31,9,11
"163",13,25,215,0,201,513,201,445,120,187,1667,818,406,236,101,59,28,8,11
"164",13,29,215,0,209,482,202,418,104,172,1587,771,387,225,99,58,28,8,11
"165",13,33,215,0,201,454,200,394,92,151,1492,735,361,209,93,54,25,6,9
"166",13,37,215,0,200,375,204,291,133,223,1426,712,341,201,87,50,22,5,8
"167",13,41,215,0,207,321,208,212,142,247,1337,652,329,190,84,48,21,5,8
"168",13,45,215,0,202,285,206,159,143,271,1266,620,306,184,78,46,20,5,7
"169",13,49,215,0,208,244,209,104,161,279,1205,582,296,175,75,46,19,5,7
"170",14,1,215,0,203,213,203,75,168,277,1139,550,278,166,73,46,16,4,6
"171",14,5,215,0,205,178,206,57,169,262,1077,513,267,157,70,44,16,4,6
"172",14,9,215,0,198,165,205,53,151,237,1009,479,249,147,66,42,16,4,6
"173",14,13,214,950,204,142,198,49,136,220,1899,950,454,233,135,60,41,16,10
"174",14,17,215,904,201,124,206,46,127,197,1805,904,433,222,129,54,38,15,10
"175",14,21,215,847,204,112,207,41,111,179,1701,847,410,211,119,54,36,15,9
"176",14,25,215,0,202,496,203,445,96,160,1602,800,386,197,110,52,34,14,9
"177",14,29,215,0,212,470,199,422,84,146,1533,763,375,188,104,51,30,14,8
"178",14,33,215,0,210,452,206,394,81,126,1469,724,365,181,98,50,30,13,8
"179",14,37,215,0,203,394,207,288,101,201,1394,684,343,175,93,50,29,12,8
"180",14,41,215,0,202,332,204,208,119,253,1318,642,330,164,87,48,28,12,7
"181",14,45,215,0,208,271,208,156,140,275,1258,601,316,162,84,48,28,12,7
"182",14,49,215,0,205,236,208,111,151,286,1197,568,303,156,78,47,27,11,7
"183",15,1,215,0,200,210,204,90,155,277,1136,538,287,148,74,46,26,11,6
"184",15,5,215,0,200,170,208,60,156,278,1072,505,274,145,67,42,23,10,6
"185",15,9,215,0,203,157,198,54,142,256,1010,475,257,135,64,41,22,10,6
"186",15,13,214,959,199,152,206,47,128,231,1922,959,456,244,126,61,39,21,16
"187",15,17,215,908,209,138,207,44,115,207,1828,908,432,232,125,58,39,20,14
"188",15,21,215,850,207,133,205,43,107,188,1733,850,410,226,119,55,39,20,14
"189",15,25,215,0,206,528,201,441,96,174,1646,807,393,214,109,52,37,20,14
"190",15,29,215,0,206,505,209,419,84,152,1575,772,377,203,108,50,34,19,12
"191",15,33,215,0,201,481,205,399,75,143,1504,738,365,195,103,47,30,15,11
"192",15,37,215,0,206,402,210,291,115,223,1447,702,357,190,100,46,28,13,11
"193",15,41,215,0,208,348,205,218,139,254,1372,666,333,186,93,45,25,13,11
"194",15,45,215,0,207,298,202,145,151,293,1296,615,325,175,88,44,25,13,11
"195",15,49,214,0,203,253,207,102,162,303,1230,582,317,162,83,39,24,12,11
"196",16,1,215,0,203,216,206,71,169,318,1183,565,300,155,79,38,23,12,11
"197",16,5,215,0,208,174,206,50,171,316,1125,537,282,151,77,34,23,11,10
"198",16,9,215,0,203,161,208,47,161,294,1074,508,267,147,77,33,22,10,10
"199",16,13,214,929,203,143,206,45,141,272,1939,929,471,251,141,74,32,22,19
