"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,217,0,202,0,210,0,245,274,931,79,363,384,105,0,0,0,0
"2",1,5,217,0,209,0,210,0,220,255,894,55,340,360,139,0,0,0,0
"3",1,9,217,0,203,0,209,0,201,237,850,25,323,351,151,0,0,0,0
"4",1,13,217,965,207,0,207,0,178,218,1775,965,303,328,179,0,0,0,0
"5",1,17,217,925,209,0,210,0,162,198,1704,925,273,298,208,0,0,0,0
"6",1,21,217,866,209,0,206,0,146,185,1612,866,246,285,215,0,0,0,0
"7",1,25,217,0,201,394,212,421,131,168,1527,815,214,272,226,0,0,0,0
"8",1,29,217,0,205,373,207,401,113,157,1456,774,176,267,239,0,0,0,0
"9",1,33,217,0,204,348,212,372,97,144,1377,720,147,254,256,0,0,0,0
"10",1,37,217,0,210,291,198,269,119,203,1290,674,121,237,258,0,0,0,0
"11",1,41,217,0,205,236,201,182,133,253,1210,630,94,230,249,7,0,0,0
"12",1,45,217,0,206,194,205,134,141,263,1143,594,75,216,225,33,0,0,0
"13",1,49,217,0,208,169,207,90,135,268,1077,553,56,208,212,48,0,0,0
"14",2,1,217,0,207,146,204,65,127,274,1023,528,40,197,203,55,0,0,0
"15",2,5,217,0,206,127,206,46,127,268,980,511,28,176,189,76,0,0,0
"16",2,9,216,0,208,117,203,40,115,250,933,485,11,165,189,83,0,0,0
"17",2,13,216,929,206,112,206,37,100,229,1819,929,470,149,178,93,0,0,0
"18",2,17,216,882,204,104,211,34,85,209,1729,882,448,134,162,103,0,0,0
"19",2,21,216,834,204,92,204,32,77,193,1636,834,430,117,144,111,0,0,0
"20",2,25,216,0,205,487,201,419,65,173,1550,791,410,101,134,114,0,0,0
"21",2,29,216,0,201,469,208,391,57,150,1476,752,392,84,124,124,0,0,0
"22",2,33,216,0,201,439,203,366,50,136,1395,706,376,72,113,128,0,0,0
"23",2,37,216,0,201,365,209,258,73,212,1318,666,355,62,108,127,0,0,0
"24",2,41,216,0,208,304,201,182,99,251,1245,621,342,49,103,126,4,0,0
"25",2,45,216,0,200,255,206,124,120,280,1185,586,332,40,93,122,12,0,0
"26",2,49,216,0,206,216,205,96,120,275,1118,559,307,28,92,113,19,0,0
"27",3,1,215,0,202,182,201,83,127,270,1065,535,295,19,87,106,23,0,0
"28",3,5,215,0,198,154,205,57,132,259,1005,505,276,13,83,95,33,0,0
"29",3,9,215,0,194,135,206,53,118,240,946,472,264,3,76,92,39,0,0
"30",3,13,214,948,205,115,201,47,107,220,1843,948,449,248,70,83,45,0,0
"31",3,17,214,891,200,106,201,43,98,203,1742,891,433,238,57,77,46,0,0
"32",3,21,215,851,205,93,201,41,83,178,1652,851,405,226,54,70,46,0,0
"33",3,25,215,0,204,487,205,437,76,158,1567,802,384,218,51,60,52,0,0
"34",3,29,215,0,204,455,204,418,66,140,1487,758,370,210,39,53,57,0,0
"35",3,33,215,0,195,432,203,389,58,120,1397,711,348,203,35,41,59,0,0
"36",3,37,215,0,204,360,201,275,96,188,1324,670,334,191,31,41,57,0,0
"37",3,41,215,0,213,300,205,202,128,227,1275,636,329,184,23,44,57,2,0
"38",3,45,215,0,204,260,204,148,141,254,1211,600,310,180,21,38,56,6,0
"39",3,49,215,0,204,214,206,113,159,272,1168,584,296,173,14,39,54,8,0
"40",4,1,215,0,200,186,202,78,159,275,1100,547,282,164,11,38,47,11,0
"41",4,5,214,0,209,152,203,51,161,270,1046,520,270,156,7,39,39,15,0
"42",4,9,215,0,208,144,202,50,143,253,1000,498,262,145,3,40,34,18,0
"43",4,13,215,948,204,134,204,42,135,233,1900,948,477,247,135,40,31,22,0
"44",4,17,213,887,207,122,200,41,124,210,1791,887,449,238,128,35,31,23,0
"45",4,21,214,835,198,114,200,38,115,179,1679,835,417,225,118,33,26,25,0
"46",4,25,214,0,200,510,204,411,101,156,1582,783,402,213,110,28,19,27,0
