"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"59",5,25,219,0,201,494,208,437,86,113,1539,802,353,196,108,44,11,15,10
"60",5,29,219,0,202,460,203,418,81,98,1462,762,341,187,101,39,11,11,10
"61",5,33,219,0,203,431,204,395,73,79,1385,726,321,177,95,38,8,10,10
"62",5,37,219,0,208,351,205,251,97,139,1251,628,307,168,86,34,7,11,10
"63",5,41,218,0,208,303,209,178,120,174,1192,597,293,161,81,32,6,12,10
"64",5,45,219,0,204,267,208,123,130,197,1129,571,277,150,75,30,3,13,10
"65",5,49,219,0,206,222,211,81,142,212,1074,541,263,140,75,29,3,13,10
"66",6,1,217,0,204,191,203,67,144,207,1016,513,247,135,69,28,2,13,9
"67",6,5,218,0,208,160,207,46,143,204,968,487,236,131,64,27,2,12,9
"68",6,9,219,0,209,145,206,41,130,179,910,458,222,125,59,24,1,12,9
"69",6,13,217,931,209,132,210,36,117,156,1791,931,430,210,118,56,24,13,9
"70",6,17,218,878,208,123,209,35,108,141,1702,878,417,201,112,51,21,13,9
"71",6,21,217,817,203,118,207,30,93,130,1598,817,399,193,105,43,21,12,8
"72",6,25,217,0,203,485,212,430,81,118,1529,778,382,188,103,39,20,9,10
"73",6,29,218,0,206,458,208,407,69,109,1457,739,370,175,97,37,20,9,10
"74",6,33,218,0,199,427,204,386,54,96,1366,700,342,161,91,35,20,6,11
"75",6,37,218,0,194,335,204,227,89,150,1199,580,324,147,86,30,18,5,9
"76",6,41,218,0,212,276,209,151,108,203,1159,560,315,140,82,30,18,4,10
"77",6,45,218,0,204,237,208,111,127,220,1107,537,300,130,78,30,18,2,12
"78",6,49,218,0,208,196,208,75,144,225,1056,514,287,118,76,30,17,2,12
"79",7,1,218,0,206,174,209,55,151,221,1016,494,279,115,71,29,15,2,11
"80",7,5,217,0,203,152,207,38,151,222,973,480,265,109,68,28,11,2,10
"81",7,9,218,0,208,142,206,36,138,200,930,456,255,106,64,27,10,1,11
"82",7,13,216,948,208,134,207,31,126,185,1839,948,438,242,100,64,26,10,11
"83",7,17,217,903,198,126,210,28,113,162,1740,903,414,233,90,59,23,8,10
"84",7,21,217,851,208,106,203,26,101,149,1644,851,390,221,86,57,21,8,10
"85",7,25,217,0,203,491,210,426,94,134,1558,796,375,212,83,56,21,6,9
"86",7,29,217,0,202,459,207,404,82,122,1476,752,361,200,81,51,18,5,8
"87",7,33,217,0,206,428,211,385,73,112,1415,710,350,194,81,50,17,5,8
"88",7,37,217,0,198,347,212,243,88,156,1244,582,330,187,75,44,15,4,7
"89",7,41,217,0,210,290,208,177,106,197,1188,550,317,177,74,44,15,4,7
"90",7,45,217,0,208,251,209,132,123,223,1146,532,308,170,70,41,14,4,7
"91",7,49,217,0,211,220,208,89,122,236,1086,500,290,165,65,40,15,4,7
"92",8,1,217,0,208,192,208,65,127,237,1037,482,276,158,59,39,14,3,6
"93",8,5,217,0,204,162,203,50,130,225,974,451,260,156,54,33,13,3,4
"94",8,9,217,0,207,146,212,46,119,198,928,418,254,153,54,30,12,3,4
"95",8,13,217,906,210,137,203,42,108,190,1796,906,401,247,146,48,29,12,7
"96",8,17,216,855,207,128,208,39,100,172,1709,855,386,236,139,45,29,12,7
"97",8,21,216,799,205,117,207,34,93,161,1616,799,372,224,132,45,26,12,6
"98",8,25,217,0,208,482,208,420,81,142,1541,762,355,212,127,43,24,12,6
"99",8,29,217,0,207,450,207,395,71,128,1458,717,335,202,123,41,24,11,5
"100",8,33,217,0,199,421,201,366,63,118,1368,670,316,189,120,36,22,10,5
"101",8,37,217,0,197,327,196,207,93,167,1187,543,283,181,111,34,21,10,4
"102",8,41,217,0,208,274,210,139,102,201,1134,518,269,172,108,34,21,9,3
"103",8,45,217,0,201,231,207,102,117,222,1080,496,255,168,98,33,20,8,2
"104",8,49,217,0,212,182,209,80,131,216,1030,461,247,167,93,32,20,8,2
"105",9,1,217,0,210,154,211,58,136,210,979,430,241,158,90,30,20,8,2
"106",9,5,217,0,209,134,209,38,136,206,932,410,224,153,86,28,21,8,2
"107",9,9,217,0,205,123,206,35,126,186,881,390,211,145,83,24,19,7,2
"108",9,13,217,978,205,110,205,35,110,167,1810,978,370,202,136,77,20,19,8
"109",9,17,217,930,206,105,202,25,100,154,1722,930,349,196,128,74,19,19,7
"110",9,21,217,884,207,97,204,24,87,134,1637,884,329,189,122,71,17,19,6
"111",9,25,217,0,205,503,208,439,80,117,1552,833,314,182,115,68,15,19,6
"112",9,29,217,0,208,478,209,415,72,104,1486,793,305,173,110,65,15,19,6
"113",9,33,217,0,205,449,202,402,65,92,1415,762,290,159,104,61,15,18,6
"114",9,37,217,0,204,367,205,236,76,155,1243,629,271,149,99,58,15,17,5
"115",9,41,217,0,202,321,203,167,95,187,1175,594,258,138,96,56,14,16,3
"116",9,45,217,0,206,278,208,120,101,207,1120,567,242,132,95,53,13,16,2
"117",9,49,217,0,204,240,213,85,121,218,1081,551,236,123,91,52,12,14,2
"118",10,1,216,0,205,206,207,61,121,220,1020,511,223,117,91,51,11,14,2
"119",10,5,215,0,198,165,205,41,126,215,950,477,211,107,82,48,11,13,1
"120",10,9,217,0,204,150,206,37,109,198,904,455,199,102,78,45,11,13,1
"121",10,13,215,885,205,134,196,34,103,183,1740,885,436,190,96,67,42,10,14
"122",10,17,216,817,206,122,210,28,95,162,1640,817,420,186,90,64,41,10,12
"123",10,21,217,766,207,113,207,24,85,150,1552,766,401,176,85,62,40,10,12
"124",10,25,217,0,210,471,206,379,79,134,1479,726,382,172,82,56,39,10,12
"125",10,29,217,0,209,442,205,358,73,115,1402,686,363,165,80,51,36,9,12
"126",10,33,217,0,198,414,206,334,68,100,1320,645,339,155,75,49,36,9,12
"127",10,37,217,0,198,337,202,206,84,146,1173,553,313,143,69,43,34,7,11
"128",10,41,217,0,204,283,209,146,96,172,1110,518,295,137,68,41,34,7,10
"129",10,45,217,0,207,233,208,102,112,191,1053,492,278,130,65,40,31,7,10
"130",10,49,217,0,205,185,211,73,123,188,985,451,262,127,60,38,30,7,10
"131",11,1,217,0,208,154,204,51,125,188,930,426,251,116,56,36,28,7,10
"132",11,5,217,0,210,127,208,31,125,183,884,397,242,113,53,36,27,6,10
"133",11,9,217,0,204,118,210,28,109,165,834,370,230,110,51,34,24,6,9
"134",11,13,217,988,204,110,207,26,95,147,1777,988,351,216,103,49,33,23,14
"135",11,17,217,909,205,98,205,23,82,132,1654,909,330,206,98,45,31,22,13
"136",11,21,217,854,209,90,206,19,70,120,1568,854,316,199,93,44,30,19,13
"137",11,25,217,0,201,471,206,421,61,105,1465,793,295,187,89,42,30,17,12
"138",11,29,217,0,199,444,209,393,55,90,1390,747,287,178,82,40,30,15,11
"139",11,33,217,0,196,416,204,371,43,78,1308,704,273,167,77,36,26,14,11
"140",11,37,217,0,196,325,201,239,67,122,1150,589,253,153,74,35,22,13,11
"141",11,41,217,0,207,272,206,164,87,155,1091,550,242,147,72,34,22,13,11
"142",11,45,217,0,204,245,207,124,97,175,1052,538,228,143,69,32,21,10,11
"143",11,49,217,0,208,205,207,88,98,193,999,511,218,133,64,32,21,10,10
"144",12,1,217,0,204,175,206,59,101,196,941,476,210,125,61,29,21,9,10
"145",12,5,218,0,209,141,206,41,104,185,886,439,202,120,59,27,20,9,10
"146",12,9,218,0,210,128,206,35,99,165,843,415,194,115,57,27,18,7,10
"147",12,13,218,971,206,121,209,30,93,152,1782,971,401,189,109,53,26,16,17
"148",12,17,218,926,200,108,207,26,85,141,1693,926,384,177,104,51,23,15,13
"149",12,21,218,877,203,102,212,23,69,126,1612,877,367,171,101,47,21,15,13
"150",12,25,218,0,204,519,207,438,56,112,1536,839,347,164,97,44,18,15,12
"151",12,29,217,0,201,492,203,409,51,98,1454,793,332,156,87,44,18,14,10
"152",12,33,218,0,203,461,210,392,41,82,1389,753,321,148,84,41,18,14,10
"153",12,37,218,0,199,380,209,233,70,140,1231,625,306,140,81,40,16,13,10
"154",12,41,218,0,201,317,205,163,86,168,1140,569,290,131,75,38,15,13,9
"155",12,45,218,0,207,269,205,117,100,177,1075,533,278,124,70,36,14,12,8
"156",12,49,218,0,209,223,209,87,110,181,1019,497,268,120,67,35,13,12,7
"157",13,1,218,0,202,189,210,61,112,189,963,466,255,117,65,28,13,12,7
"158",13,5,217,0,208,154,207,42,116,192,919,441,248,111,63,26,12,11,7
"159",13,9,218,0,208,137,207,38,107,169,866,414,234,106,58,25,11,11,7
"160",13,13,218,1004,210,126,204,36,98,155,1833,1004,396,224,104,55,22,10,18
"161",13,17,218,957,212,118,207,29,89,140,1752,957,382,212,101,52,20,10,18
"162",13,21,218,885,204,111,208,28,81,126,1643,885,365,204,96,50,17,10,16
"163",13,25,218,0,208,520,200,445,73,115,1561,839,349,193,92,49,14,10,15
"164",13,29,218,0,208,479,205,418,64,99,1473,787,331,185,86,48,14,8,14
"165",13,33,218,0,202,455,210,389,56,85,1397,743,315,173,84,47,14,8,13
"166",13,37,218,0,204,365,208,244,79,150,1250,635,296,158,82,46,14,8,11
"167",13,41,218,0,204,317,196,173,103,195,1188,610,279,152,74,42,13,8,10
"168",13,45,218,0,207,260,206,121,113,209,1116,570,263,143,71,39,12,8,10
"169",13,49,218,0,206,220,207,92,125,215,1065,547,251,136,66,37,10,8,10
"170",14,1,217,0,207,190,208,60,137,216,1018,519,242,131,63,37,10,8,8
"171",14,5,218,0,206,160,209,44,147,217,983,502,235,128,58,34,10,8,8
"172",14,9,218,0,199,144,209,43,133,201,929,479,224,115,53,33,9,8,8
"173",14,13,218,972,208,129,204,40,118,186,1857,972,460,210,110,52,30,8,15
"174",14,17,218,916,202,120,206,35,112,166,1757,916,442,198,105,49,26,8,13
"175",14,21,218,864,209,112,204,31,96,149,1665,864,422,189,97,48,25,7,13
"176",14,25,218,0,206,496,208,450,86,135,1581,820,404,178,94,45,23,6,11
"177",14,29,218,0,210,469,206,425,75,124,1509,779,389,169,92,41,23,6,10
"178",14,33,218,0,207,447,211,387,68,110,1430,725,377,163,89,37,23,6,10
"179",14,37,218,0,200,356,202,256,97,163,1274,613,360,148,86,33,19,6,9
"180",14,41,218,0,202,302,209,179,118,189,1199,567,350,137,82,31,18,5,9
"181",14,45,218,0,210,254,201,132,139,213,1149,552,331,130,77,30,17,5,7
"182",14,49,218,0,204,215,209,80,162,212,1082,510,316,128,73,29,14,5,7
"183",15,1,217,0,208,185,212,63,163,212,1043,489,309,123,69,28,13,5,7
"184",15,5,218,0,207,159,202,47,160,208,983,465,293,112,66,24,12,5,6
"185",15,9,218,0,207,146,207,44,144,183,931,440,279,106,63,22,11,5,5
"186",15,13,216,921,209,134,204,41,138,162,1809,921,419,268,101,61,22,8,9
"187",15,17,217,859,210,130,209,38,124,139,1709,859,403,258,94,58,21,8,8
"188",15,21,217,797,203,124,208,33,113,126,1604,797,380,245,91,55,20,8,8
"189",15,25,218,0,207,479,205,430,100,114,1535,760,367,231,88,54,19,8,8
"190",15,29,218,0,212,454,210,394,89,92,1451,711,349,219,87,52,18,8,7
"191",15,33,218,0,208,432,197,372,83,81,1373,677,327,206,82,49,17,8,7
"192",15,37,218,0,207,368,210,207,100,136,1228,557,314,198,80,48,17,8,6
"193",15,41,218,0,207,315,204,152,122,173,1173,536,301,186,77,44,16,7,6
"194",15,45,218,0,207,269,206,101,132,196,1111,511,283,175,74,41,15,7,5
"195",15,49,217,0,199,223,208,68,145,197,1040,474,265,166,70,40,13,7,5
"196",16,1,218,0,211,184,206,50,140,196,987,446,252,161,65,39,12,7,5
"197",16,5,218,0,205,156,205,36,144,185,931,426,237,151,59,36,12,5,5
"198",16,9,216,0,206,139,202,31,133,166,877,400,226,144,54,33,10,5,5
"199",16,13,218,947,207,128,211,25,116,147,1781,947,382,218,134,52,30,9,9
