"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,213,0,203,0,206,0,233,223,865,87,324,351,103,0,0,0,0
"2",1,5,213,0,208,0,206,0,211,207,832,58,309,340,125,0,0,0,0
"3",1,9,213,0,204,0,205,0,193,197,799,32,302,316,149,0,0,0,0
"4",1,13,212,936,203,0,201,0,175,179,1694,936,298,295,165,0,0,0,0
"5",1,17,212,883,207,0,204,0,159,155,1608,883,265,278,182,0,0,0,0
"6",1,21,213,840,200,0,205,0,148,140,1533,840,237,265,191,0,0,0,0
"7",1,25,213,0,203,376,202,400,129,128,1438,776,210,248,204,0,0,0,0
"8",1,29,213,0,203,348,203,375,109,110,1348,723,186,228,211,0,0,0,0
"9",1,33,213,0,199,329,200,354,88,100,1270,683,151,218,218,0,0,0,0
"10",1,37,213,0,203,271,198,248,108,157,1185,630,122,216,217,0,0,0,0
"11",1,41,212,0,205,239,201,174,126,193,1138,608,98,212,212,8,0,0,0
"12",1,45,213,0,205,208,204,126,137,210,1090,577,77,208,200,28,0,0,0
"13",1,49,213,0,202,172,200,95,147,207,1023,540,57,196,188,42,0,0,0
"14",2,1,212,0,201,141,203,61,145,208,959,498,45,189,177,50,0,0,0
"15",2,5,212,0,204,119,197,47,145,195,907,471,29,175,166,66,0,0,0
"16",2,9,212,0,203,106,205,43,132,177,866,447,17,173,150,79,0,0,0
"17",2,13,210,971,200,98,202,41,120,167,1799,971,432,163,145,88,0,0,0
"18",2,17,213,918,200,93,205,39,107,148,1710,918,416,145,140,91,0,0,0
"19",2,21,213,862,198,83,207,36,98,134,1618,862,402,130,130,94,0,0,0
"20",2,25,213,0,199,509,200,429,81,121,1539,827,382,111,124,95,0,0,0
"21",2,29,213,0,200,476,198,402,70,109,1455,775,362,100,120,98,0,0,0
"22",2,33,213,0,201,443,207,382,62,90,1385,732,351,88,115,99,0,0,0
"23",2,37,213,0,202,383,206,265,78,158,1292,673,329,70,116,104,0,0,0
"24",2,41,213,0,200,335,209,199,100,184,1227,637,312,58,114,102,4,0,0
"25",2,45,213,0,204,285,198,139,105,227,1158,591,301,49,104,103,10,0,0
"26",2,49,213,0,209,239,202,99,115,225,1089,546,286,41,102,100,14,0,0
"27",3,1,213,0,204,204,199,66,125,220,1018,500,271,36,93,99,19,0,0
"28",3,5,212,0,201,171,204,48,132,212,968,475,254,21,94,96,28,0,0
"29",3,9,212,0,207,159,198,37,118,195,914,453,237,14,92,84,34,0,0
"30",3,13,213,1017,206,151,198,36,111,174,1893,1017,438,227,89,80,42,0,0
"31",3,17,213,984,202,142,205,31,105,162,1831,984,426,218,80,77,46,0,0
"32",3,21,212,930,201,135,201,29,91,149,1736,930,407,211,69,71,48,0,0
"33",3,25,213,0,201,558,198,465,83,130,1635,870,393,197,62,66,47,0,0
"34",3,29,213,0,204,527,207,438,69,111,1556,819,379,188,55,65,50,0,0
"35",3,33,213,0,202,506,201,415,63,106,1493,784,369,181,49,56,54,0,0
"36",3,37,213,0,204,427,208,304,95,169,1407,733,347,175,38,61,53,0,0
"37",3,41,213,0,206,367,202,216,112,223,1326,680,335,166,33,57,53,2,0
"38",3,45,213,0,202,310,203,160,125,242,1242,629,321,153,28,56,50,5,0
"39",3,49,213,0,204,264,199,112,130,254,1163,582,306,147,22,54,44,8,0
"40",4,1,213,0,203,233,207,79,141,243,1106,553,289,140,19,48,46,11,0
"41",4,5,213,0,202,201,203,59,142,230,1037,520,271,129,13,49,38,17,0
"42",4,9,213,0,205,194,201,54,125,214,993,499,264,123,8,46,33,20,0
"43",4,13,213,911,202,178,207,51,121,192,1862,911,476,255,115,48,35,22,0
"44",4,17,213,869,198,164,201,50,109,176,1767,869,443,246,107,45,34,23,0
"45",4,21,213,823,202,154,196,46,99,157,1677,823,427,233,100,40,33,21,0
"46",4,25,213,0,201,526,202,426,81,146,1582,776,403,223,95,36,29,20,0
"47",4,29,213,0,201,492,199,397,70,128,1487,731,378,213,89,30,26,20,0
"48",4,33,213,0,199,462,190,369,63,112,1395,688,357,199,80,26,23,22,0
"49",4,37,213,0,199,396,205,258,93,173,1324,648,345,190,76,20,24,21,0
"50",4,41,213,0,196,331,207,185,118,227,1264,616,338,179,70,18,22,21,0
"51",4,45,213,0,200,280,203,139,127,256,1205,589,320,173,66,13,24,19,1
"52",4,49,213,0,197,229,206,101,140,266,1139,545,307,167,66,11,22,19,2
"53",5,1,213,0,201,184,206,69,148,270,1078,513,295,159,59,10,20,17,5
"54",5,5,212,0,199,166,200,57,145,259,1026,492,281,149,55,7,19,14,9
"55",5,9,213,0,201,152,197,52,129,236,967,462,264,142,54,5,19,12,9
"56",5,13,213,937,201,140,204,48,117,208,1855,937,441,249,133,52,21,13,9
"57",5,17,213,876,205,128,205,44,107,194,1759,876,425,237,129,50,21,12,9
"58",5,21,213,826,203,120,208,40,95,173,1665,826,400,225,122,50,20,13,9
"59",5,25,213,0,199,506,202,432,85,156,1580,790,382,209,114,48,17,13,7
"60",5,29,213,0,203,469,201,412,74,143,1502,748,368,193,110,47,16,13,7
"61",5,33,213,0,199,436,209,399,62,132,1437,714,354,184,106,46,14,10,9
"62",5,37,213,0,201,369,206,297,91,180,1344,658,333,177,99,45,12,11,9
"63",5,41,213,0,197,315,207,219,104,224,1266,618,313,167,96,44,11,9,8
"64",5,45,213,0,204,266,205,148,115,257,1195,574,297,164,89,44,9,10,8
"65",5,49,213,0,206,231,198,101,122,272,1130,534,289,155,86,40,9,8,9
"66",6,1,213,0,203,193,205,73,136,270,1080,512,271,148,85,39,8,8,9
"67",6,5,213,0,204,163,203,49,134,274,1027,489,259,138,81,38,5,7,10
"68",6,9,213,0,205,151,201,47,125,253,982,469,248,132,76,37,3,7,10
"69",6,13,213,962,206,142,202,42,117,230,1901,962,445,241,129,70,36,8,10
"70",6,17,213,914,203,131,206,36,106,210,1806,914,422,231,119,68,35,8,9
"71",6,21,213,860,205,121,204,33,96,198,1717,860,408,219,115,66,33,8,8
"72",6,25,213,0,203,508,202,445,87,179,1624,813,387,205,108,63,32,7,9
"73",6,29,213,0,197,486,200,416,82,156,1537,772,367,192,101,60,29,6,10
"74",6,33,213,0,197,449,203,383,71,139,1442,722,345,183,95,56,27,6,8
