"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,206,0,199,0,196,0,248,260,903,69,343,401,90,0,0,0,0
"2",1,5,207,0,197,0,201,0,223,237,858,41,322,366,129,0,0,0,0
"3",1,9,206,0,199,0,197,0,205,222,823,12,309,348,154,0,0,0,0
"4",1,13,207,969,197,0,193,0,183,201,1743,969,289,319,166,0,0,0,0
"5",1,17,207,908,199,0,202,0,162,181,1652,908,252,301,191,0,0,0,0
"6",1,21,207,859,195,0,197,0,154,170,1575,859,230,285,201,0,0,0,0
"7",1,25,207,0,195,419,199,398,137,150,1498,817,202,270,209,0,0,0,0
"8",1,29,207,0,192,396,195,376,120,130,1409,772,167,260,210,0,0,0,0
"9",1,33,207,0,194,370,196,348,100,112,1320,718,136,253,213,0,0,0,0
"10",1,37,207,0,195,307,196,245,121,190,1254,678,118,227,231,0,0,0,0
"11",1,41,207,0,197,263,194,169,132,223,1178,634,92,207,238,7,0,0,0
"12",1,45,207,0,194,234,197,105,132,243,1105,590,75,193,229,18,0,0,0
"13",1,49,207,0,199,200,190,75,131,247,1042,562,55,176,211,38,0,0,0
"14",2,1,207,0,197,168,200,52,134,234,985,527,40,167,206,45,0,0,0
"15",2,5,207,0,196,143,190,42,128,233,932,501,27,155,185,64,0,0,0
"16",2,9,207,0,192,134,194,36,116,213,885,475,7,152,179,72,0,0,0
"17",2,13,207,907,198,127,198,30,101,196,1757,907,460,144,170,76,0,0,0
"18",2,17,207,860,197,119,192,26,92,187,1673,860,443,126,157,87,0,0,0
"19",2,21,207,815,193,108,196,25,83,162,1582,815,419,112,143,93,0,0,0
"20",2,25,208,0,200,457,196,430,72,146,1501,767,405,96,137,96,0,0,0
"21",2,29,208,0,195,426,191,414,67,131,1424,727,387,78,133,99,0,0,0
"22",2,33,208,0,195,391,193,393,57,113,1342,686,356,67,128,105,0,0,0
"23",2,37,208,0,198,333,197,281,77,179,1265,638,343,59,115,110,0,0,0
"24",2,41,208,0,202,291,198,204,92,228,1215,615,327,50,106,113,4,0,0
"25",2,45,208,0,195,251,203,142,105,249,1145,567,318,39,103,109,9,0,0
"26",2,49,207,0,193,216,196,98,110,270,1083,545,296,31,95,100,16,0,0
"27",3,1,208,0,199,181,200,67,118,264,1029,513,285,27,88,96,20,0,0
"28",3,5,208,0,201,153,196,51,127,256,984,489,280,16,82,89,28,0,0
"29",3,9,208,0,196,143,205,44,120,230,938,466,265,5,78,93,31,0,0
"30",3,13,207,798,199,130,195,43,109,220,1694,798,442,256,73,90,35,0,0
"31",3,17,208,767,202,121,201,41,102,191,1625,767,419,246,63,90,40,0,0
"32",3,21,207,731,197,114,199,39,96,175,1551,731,399,236,58,84,43,0,0
"33",3,25,208,0,192,458,201,371,87,158,1467,693,375,223,52,78,46,0,0
"34",3,29,208,0,188,425,197,349,76,135,1370,653,345,205,46,72,49,0,0
"35",3,33,208,0,192,403,200,328,64,120,1307,620,333,197,37,72,48,0,0
"36",3,37,208,0,202,347,190,243,90,179,1251,598,318,185,35,63,52,0,0
"37",3,41,208,0,202,291,197,165,117,218,1190,561,307,177,30,60,53,2,0
"38",3,45,208,0,197,249,202,113,134,233,1128,531,288,170,23,58,52,6,0
"39",3,49,208,0,195,207,202,78,146,231,1059,496,267,163,20,51,50,12,0
"40",4,1,208,0,197,170,199,58,146,223,993,462,252,152,15,46,55,11,0
