"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,222,0,209,0,209,0,236,203,857,78,331,361,87,0,0,0,0
"2",1,5,222,0,209,0,215,0,213,182,819,48,313,347,111,0,0,0,0
"3",1,9,222,0,216,0,211,0,195,161,783,31,287,328,137,0,0,0,0
"4",1,13,221,995,209,0,206,0,179,146,1735,995,280,309,151,0,0,0,0
"5",1,17,222,944,210,0,214,0,158,126,1652,944,248,297,163,0,0,0,0
"6",1,21,222,886,211,0,203,0,137,114,1551,886,207,288,170,0,0,0,0
"7",1,25,222,0,209,430,202,413,123,87,1464,843,183,263,175,0,0,0,0
"8",1,29,222,0,205,398,206,382,105,71,1367,780,157,250,180,0,0,0,0
"9",1,33,222,0,211,373,205,358,82,55,1284,731,132,228,193,0,0,0,0
"10",1,37,222,0,217,326,211,250,102,121,1227,696,109,221,201,0,0,0,0
"11",1,41,222,0,212,283,206,172,117,161,1151,652,89,201,205,4,0,0,0
"12",1,45,222,0,209,248,214,122,125,182,1100,622,74,192,193,19,0,0,0
"13",1,49,222,0,205,207,209,87,136,196,1040,588,53,182,190,27,0,0,0
"14",2,1,220,0,208,165,207,55,137,198,970,547,38,164,184,37,0,0,0
"15",2,5,222,0,209,131,211,44,146,180,921,521,18,158,173,51,0,0,0
"16",2,9,222,0,214,120,210,40,134,158,876,491,14,139,168,64,0,0,0
"17",2,13,221,987,208,109,214,35,122,142,1817,987,465,135,155,75,0,0,0
"18",2,17,219,913,206,96,205,32,108,133,1693,913,438,119,142,81,0,0,0
"19",2,21,221,873,210,89,217,28,97,113,1627,873,426,105,138,85,0,0,0
"20",2,25,221,0,210,492,209,453,85,106,1555,833,408,94,131,89,0,0,0
"21",2,29,220,0,201,461,208,421,81,95,1467,776,392,83,121,95,0,0,0
"22",2,33,221,0,205,427,208,396,67,84,1387,730,375,70,113,99,0,0,0
"23",2,37,221,0,211,349,214,296,95,155,1320,694,357,58,109,102,0,0,0
"24",2,41,221,0,207,297,213,226,112,208,1263,661,347,51,100,101,3,0,0
"25",2,45,221,0,212,249,214,165,123,236,1199,628,326,43,96,98,8,0,0
"26",2,49,221,0,216,218,218,121,130,235,1138,585,314,35,95,96,13,0,0
"27",3,1,221,0,211,198,208,91,134,246,1088,560,300,24,92,95,17,0,0
"28",3,5,221,0,206,174,212,62,135,244,1033,533,287,9,92,90,22,0,0
"29",3,9,221,0,210,156,208,54,124,225,977,506,272,6,80,85,28,0,0
"30",3,13,221,1013,212,144,212,50,108,209,1948,1013,482,261,79,80,33,0,0
"31",3,17,221,971,214,133,211,46,98,194,1867,971,461,248,72,78,37,0,0
"32",3,21,220,915,212,120,205,43,94,174,1763,915,436,232,60,82,38,0,0
"33",3,25,222,0,214,540,218,473,80,155,1680,871,409,224,55,78,43,0,0
"34",3,29,222,0,214,503,212,438,76,145,1588,811,392,219,49,71,46,0,0
"35",3,33,222,0,215,479,210,410,67,130,1511,765,374,213,42,65,52,0,0
"36",3,37,222,0,214,420,212,310,91,190,1437,723,360,202,32,64,56,0,0
"37",3,41,222,0,212,354,213,241,119,228,1367,682,347,193,31,53,59,2,0
"38",3,45,222,0,210,307,211,174,135,259,1296,652,324,181,25,51,59,4,0
"39",3,49,222,0,215,263,212,118,151,283,1242,619,316,174,21,52,54,6,0
"40",4,1,222,0,212,231,214,79,154,290,1180,580,305,170,17,48,53,7,0
"41",4,5,222,0,209,199,205,60,167,288,1128,556,294,159,8,49,53,9,0
"42",4,9,222,0,211,184,215,52,155,261,1078,534,279,150,6,45,50,14,0
"43",4,13,222,955,209,169,211,48,144,247,1983,955,507,269,143,44,48,17,0
