"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"101",8,37,213,0,201,369,200,296,129,235,1430,680,369,187,108,45,24,8,9
"102",8,41,213,0,198,316,205,227,148,287,1381,665,357,175,101,42,24,8,9
"103",8,45,213,0,202,267,202,167,162,312,1312,634,338,163,95,41,24,8,9
"104",8,49,213,0,205,218,197,118,170,322,1230,583,319,159,91,39,24,7,8
"105",9,1,213,0,205,187,207,79,173,321,1172,552,302,155,85,39,24,7,8
"106",9,5,213,0,201,163,200,60,182,322,1128,535,294,144,82,36,24,7,6
"107",9,9,213,0,203,148,209,52,172,298,1082,508,288,138,78,34,23,7,6
"108",9,13,215,966,207,138,201,51,153,285,2001,966,492,279,126,72,33,22,11
"109",9,17,215,929,203,127,207,43,143,262,1914,929,470,263,121,67,32,22,10
"110",9,21,214,879,201,111,205,40,135,240,1811,879,442,246,117,65,31,21,10
"111",9,25,215,0,205,514,203,452,120,218,1712,825,420,235,108,63,30,21,10
"112",9,29,215,0,201,485,203,430,101,200,1620,778,402,218,103,62,29,20,8
"113",9,33,215,0,195,455,201,407,95,182,1535,743,383,201,96,58,27,19,8
"114",9,37,215,0,210,382,210,287,124,254,1467,702,367,195,94,57,27,17,8
"115",9,41,215,0,207,329,196,203,153,294,1382,657,345,188,91,55,23,16,7
"116",9,45,215,0,200,276,209,133,170,326,1314,621,331,178,87,53,23,14,7
"117",9,49,215,0,205,221,207,99,171,328,1231,576,310,168,83,51,22,14,7
"118",10,1,215,0,204,187,208,77,178,339,1193,559,304,162,80,48,19,14,7
"119",10,5,215,0,207,163,201,58,169,341,1139,535,290,155,76,45,17,14,7
"120",10,9,215,0,202,146,202,51,158,316,1075,502,278,147,69,43,16,14,6
"121",10,13,215,981,201,134,210,49,148,293,2016,981,487,266,138,67,42,16,19
"122",10,17,215,946,207,120,210,47,137,269,1936,946,464,255,130,65,41,16,19
"123",10,21,215,886,206,110,205,46,127,252,1832,886,440,243,126,64,38,16,19
"124",10,25,215,0,203,528,205,446,114,236,1732,833,419,238,113,60,36,15,18
"125",10,29,215,0,204,497,209,420,100,218,1648,789,399,226,110,59,35,14,16
"126",10,33,215,0,205,469,201,394,90,201,1560,742,379,216,107,53,35,13,15
"127",10,37,215,0,205,405,206,280,121,274,1491,707,362,209,105,50,35,11,12
"128",10,41,215,0,200,335,207,204,139,318,1403,665,347,194,97,45,33,11,11
"129",10,45,215,0,204,293,204,156,152,329,1338,634,333,184,92,42,31,11,11
"130",10,49,215,0,207,247,207,106,160,335,1262,581,327,173,86,42,31,11,11
"131",11,1,215,0,205,220,206,78,168,336,1213,558,318,169,82,38,29,11,8
"132",11,5,215,0,204,188,209,55,170,328,1154,536,294,162,79,35,29,11,8
"133",11,9,214,0,202,172,199,53,156,309,1091,512,275,155,71,34,27,10,7
"134",11,13,215,1017,212,161,202,46,147,288,2073,1017,500,263,151,69,31,25,17
"135",11,17,215,952,203,156,206,40,139,262,1958,952,482,248,139,66,31,23,17
"136",11,21,215,895,204,142,211,39,124,242,1857,895,457,238,132,64,31,23,17
"137",11,25,215,0,208,553,207,462,119,231,1780,847,444,229,130,63,31,22,14
"138",11,29,215,0,200,527,207,430,108,219,1691,802,422,225,117,60,29,22,14
"139",11,33,215,0,204,498,209,408,98,203,1620,763,409,215,111,57,29,22,14
"140",11,37,215,0,207,425,199,290,123,273,1517,716,378,204,107,51,29,19,13
"141",11,41,215,0,203,366,199,216,140,307,1431,669,361,194,101,50,27,16,13
"142",11,45,215,0,208,322,202,150,151,323,1356,633,343,189,94,45,23,16,13
"143",11,49,215,0,207,279,205,105,157,329,1282,595,325,179,90,42,22,16,13
"144",12,1,215,0,206,241,204,76,170,325,1222,567,314,166,85,40,22,16,12
"145",12,5,215,0,203,210,200,51,172,323,1159,535,298,161,82,37,22,13,11
"146",12,9,215,0,200,191,208,48,158,293,1098,509,287,149,78,36,19,11,9
"147",12,13,215,953,203,178,207,45,146,266,1998,953,488,274,142,74,33,18,16
"148",12,17,215,911,206,164,202,41,138,247,1909,911,468,260,136,70,30,18,16
"149",12,21,215,854,205,153,210,36,127,228,1813,854,453,250,127,68,28,18,15
"150",12,25,215,0,210,553,207,427,117,209,1723,810,424,244,121,65,27,18,14
"151",12,29,215,0,207,520,199,407,111,192,1636,772,404,229,115,61,27,16,12
"152",12,33,215,0,207,488,203,382,105,170,1555,727,390,214,110,60,26,16,12
"153",12,37,215,0,209,424,202,273,136,241,1485,691,380,198,104,59,26,16,11
"154",12,41,215,0,206,367,206,190,155,279,1403,648,360,192,98,57,24,15,9
"155",12,45,215,0,204,316,201,139,164,288,1312,597,337,183,94,55,22,15,9
"156",12,49,215,0,196,272,204,103,179,296,1250,570,323,172,87,53,22,15,8
"157",13,1,215,0,206,226,199,73,183,294,1181,541,306,159,83,47,22,15,8
"158",13,5,215,0,203,187,207,53,184,275,1109,501,291,150,78,45,22,14,8
"159",13,9,215,0,207,171,208,47,165,256,1054,466,280,147,76,43,21,13,8
"160",13,13,215,961,209,165,204,42,158,244,1983,961,450,270,143,76,42,20,21
"161",13,17,214,894,203,155,203,39,146,226,1866,894,426,260,139,72,38,18,19
"162",13,21,214,851,205,144,208,34,129,202,1773,851,406,248,132,65,35,18,18
"163",13,25,214,0,203,540,207,423,118,191,1682,800,385,239,127,62,33,18,18
"164",13,29,214,0,201,501,205,403,104,177,1591,756,365,224,121,59,31,18,17
"165",13,33,214,0,199,474,202,375,90,163,1503,713,347,211,114,55,30,18,15
"166",13,37,214,0,203,410,204,271,115,230,1433,681,324,207,110,55,26,17,13
"167",13,41,214,0,204,347,200,190,134,289,1364,651,309,195,104,52,25,15,13
"168",13,45,214,0,205,290,207,136,148,293,1279,598,293,185,101,51,25,13,13
"169",13,49,214,0,200,246,204,99,159,311,1219,577,269,180,95,49,25,13,11
"170",14,1,214,0,197,215,203,74,161,308,1158,558,258,163,89,43,24,12,11
"171",14,5,214,0,205,181,204,55,176,298,1119,542,250,157,85,40,23,11,11
"172",14,9,214,0,206,165,208,46,162,276,1063,509,239,152,80,39,22,11,11
"173",14,13,214,964,200,153,202,43,152,263,1977,964,493,226,139,75,37,22,21
"174",14,17,214,909,204,140,206,40,141,245,1885,909,477,216,135,72,35,22,19
"175",14,21,214,863,203,125,200,39,130,233,1793,863,454,208,129,68,31,21,19
"176",14,25,214,0,206,518,203,449,116,209,1701,821,432,200,121,62,27,20,18
"177",14,29,214,0,204,474,203,425,104,194,1604,764,409,192,119,59,26,19,16
"178",14,33,214,0,207,444,201,397,90,180,1519,716,395,181,114,54,25,19,15
"179",14,37,214,0,205,387,201,292,126,242,1453,692,373,172,107,51,25,19,14
"180",14,41,214,0,209,329,201,211,149,292,1391,663,359,166,103,46,24,17,13
"181",14,45,214,0,200,290,205,156,160,324,1335,642,346,158,97,43,22,15,12
"182",14,49,214,0,203,245,204,111,166,337,1266,604,330,152,92,42,21,13,12
"183",15,1,214,0,200,208,203,77,176,329,1193,567,311,147,85,39,20,12,12
"184",15,5,213,0,204,172,201,53,174,315,1119,529,289,140,83,36,19,11,12
"185",15,9,212,0,207,155,202,47,161,288,1060,498,278,133,76,35,17,11,12
"186",15,13,214,905,198,145,207,41,151,256,1903,905,473,253,127,73,35,15,22
"187",15,17,214,865,205,128,203,36,137,231,1805,865,441,239,119,71,34,15,21
"188",15,21,213,821,201,114,203,34,125,205,1703,821,411,225,112,67,33,15,19
"189",15,25,214,0,202,483,213,426,108,183,1615,772,392,212,110,62,33,15,19
"190",15,29,214,0,201,450,206,408,101,177,1543,732,377,203,107,60,33,14,17
"191",15,33,214,0,204,431,207,389,87,163,1481,705,359,193,104,58,31,14,17
"192",15,37,214,0,208,363,205,287,113,232,1408,667,339,186,99,56,30,14,17
"193",15,41,214,0,203,305,206,203,137,284,1338,625,326,177,99,53,30,13,15
"194",15,45,214,0,204,261,208,145,147,298,1263,575,315,172,93,52,29,13,14
"195",15,49,213,0,203,220,201,110,161,302,1197,541,303,166,89,45,27,13,13
"196",16,1,214,0,197,176,203,82,168,294,1120,501,290,157,83,42,23,11,13
"197",16,5,214,0,200,155,207,56,162,281,1061,471,275,152,80,39,21,10,13
"198",16,9,214,0,202,138,204,51,146,262,1003,435,269,148,76,36,17,10,12
"199",16,13,214,953,198,131,201,47,131,240,1901,953,419,249,137,74,33,15,21
