"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,214,0,204,0,205,0,224,261,894,76,381,347,90,0,0,0,0
"2",1,5,215,0,200,0,206,0,196,240,842,50,365,324,103,0,0,0,0
"3",1,9,215,0,201,0,196,0,179,221,797,26,330,315,126,0,0,0,0
"4",1,13,215,937,205,0,202,0,161,194,1699,937,322,298,142,0,0,0,0
"5",1,17,215,887,212,0,208,0,144,172,1623,887,291,284,161,0,0,0,0
"6",1,21,214,841,207,0,206,0,138,157,1549,841,247,284,177,0,0,0,0
"7",1,25,215,0,204,393,207,397,119,137,1457,790,215,268,184,0,0,0,0
"8",1,29,215,0,205,371,205,375,102,125,1383,746,187,258,192,0,0,0,0
"9",1,33,215,0,201,347,206,354,91,111,1310,701,153,254,202,0,0,0,0
"10",1,37,215,0,204,292,203,277,105,171,1252,678,133,242,199,0,0,0,0
"11",1,41,215,0,206,250,213,199,112,217,1197,646,109,238,199,5,0,0,0
"12",1,45,215,0,200,206,202,152,118,250,1128,609,85,230,188,16,0,0,0
"13",1,49,215,0,209,174,197,114,127,251,1072,580,68,217,179,28,0,0,0
"14",2,1,215,0,203,150,205,79,130,250,1017,552,45,206,174,40,0,0,0
"15",2,5,215,0,202,127,196,55,128,249,957,516,29,194,173,45,0,0,0
"16",2,9,215,0,207,112,197,49,113,221,899,486,14,173,169,57,0,0,0
"17",2,13,214,919,207,103,203,45,111,199,1787,919,468,173,156,71,0,0,0
"18",2,17,215,877,203,95,202,41,102,180,1700,877,444,156,139,84,0,0,0
"19",2,21,215,835,202,87,203,39,93,162,1621,835,430,127,139,90,0,0,0
"20",2,25,215,0,211,479,204,430,78,151,1553,794,414,111,136,98,0,0,0
"21",2,29,215,0,199,447,207,395,73,136,1457,736,397,96,126,102,0,0,0
"22",2,33,215,0,205,416,200,375,56,126,1378,692,379,79,126,102,0,0,0
"23",2,37,215,0,203,358,207,267,82,198,1315,664,358,69,120,104,0,0,0
"24",2,41,215,0,208,306,206,201,98,226,1245,626,340,56,112,107,4,0,0
"25",2,45,215,0,199,261,197,145,118,260,1180,600,324,46,102,97,11,0,0
"26",2,49,215,0,208,220,207,97,124,273,1129,578,309,35,98,92,17,0,0
"27",3,1,215,0,205,192,204,74,140,269,1084,553,302,27,92,88,22,0,0
"28",3,5,215,0,199,161,200,51,143,265,1019,522,282,16,87,90,22,0,0
"29",3,9,215,0,205,143,205,48,133,244,978,498,269,6,87,88,30,0,0
"30",3,13,213,947,203,136,201,42,120,222,1871,947,477,248,86,74,39,0,0
"31",3,17,214,889,206,122,200,40,105,203,1765,889,454,231,75,66,50,0,0
"32",3,21,214,833,202,113,203,37,94,183,1665,833,434,221,64,61,52,0,0
"33",3,25,214,0,206,505,199,433,79,165,1587,799,410,210,55,60,53,0,0
"34",3,29,214,0,206,475,203,399,71,146,1500,749,390,199,48,58,56,0,0
"35",3,33,214,0,202,431,206,374,64,130,1407,696,370,186,38,61,56,0,0
"36",3,37,214,0,207,366,207,263,99,194,1336,648,358,179,36,61,54,0,0
"37",3,41,214,0,203,311,201,193,123,229,1260,605,344,170,27,59,55,0,0
"38",3,45,214,0,203,269,201,137,146,260,1216,594,333,158,21,55,52,3,0
"39",3,49,214,0,205,231,204,107,154,267,1168,571,320,151,18,50,53,5,0
"40",4,1,214,0,204,187,205,76,161,268,1101,526,309,145,13,49,52,7,0
"41",4,5,214,0,200,169,206,58,152,265,1050,501,295,138,9,45,52,10,0
"42",4,9,214,0,205,154,202,52,130,249,992,471,279,130,2,47,47,16,0
"43",4,13,214,987,207,142,206,46,119,228,1935,987,451,265,124,45,43,20,0
"44",4,17,213,934,200,135,206,43,107,207,1832,934,431,249,115,39,40,24,0
"45",4,21,213,886,199,119,202,40,96,192,1734,886,406,241,108,31,40,22,0
"46",4,25,213,0,204,532,203,441,89,176,1645,832,393,226,106,27,41,20,0
"47",4,29,213,0,206,496,201,418,81,162,1564,781,378,216,104,23,40,22,0
"48",4,33,213,0,205,475,199,390,74,142,1485,740,358,210,100,18,37,22,0
"49",4,37,213,0,206,411,207,274,104,207,1409,692,342,206,94,17,36,22,0
"50",4,41,213,0,198,350,201,200,121,258,1328,660,321,191,84,11,34,27,0
"51",4,45,213,0,202,305,202,151,139,284,1283,640,314,179,80,10,33,26,1
"52",4,49,213,0,203,257,205,112,150,292,1219,604,301,173,75,9,27,28,2
"53",5,1,213,0,192,224,201,81,155,302,1155,570,290,160,69,7,29,26,4
"54",5,5,212,0,194,182,204,64,158,290,1092,537,278,153,64,4,25,28,3
"55",5,9,212,0,199,165,198,56,138,275,1031,506,267,144,57,2,21,29,5
"56",5,13,212,926,201,153,200,46,124,255,1905,926,483,252,137,54,21,25,7
"57",5,17,212,870,206,139,202,43,113,239,1812,870,468,238,130,53,21,22,10
"58",5,21,212,816,205,129,198,38,106,221,1713,816,447,231,120,50,17,23,9
"59",5,25,212,0,199,505,200,417,99,201,1621,768,430,214,114,49,13,25,8
"60",5,29,212,0,197,477,201,401,87,178,1541,734,408,206,106,46,10,21,10
"61",5,33,212,0,202,449,202,379,76,160,1468,699,392,193,101,45,9,21,8
"62",5,37,212,0,201,387,202,267,104,242,1403,667,374,186,98,43,9,19,7
"63",5,41,212,0,203,328,202,207,124,276,1340,634,356,179,96,40,7,16,12
"64",5,45,212,0,204,279,200,155,143,302,1283,600,345,174,92,39,6,15,12
"65",5,49,212,0,204,240,205,109,150,314,1222,564,335,166,88,37,6,12,14
"66",6,1,212,0,202,219,203,77,147,332,1180,547,324,156,85,37,4,13,14
"67",6,5,212,0,200,189,198,55,149,317,1108,513,305,146,77,36,1,15,15
"68",6,9,212,0,206,174,206,50,136,295,1067,490,298,143,71,34,0,12,19
"69",6,13,212,947,202,167,202,48,125,268,1959,947,472,279,131,70,32,10,18
"70",6,17,211,899,201,155,199,45,114,246,1859,899,451,264,121,67,30,9,18
"71",6,21,212,848,202,147,203,39,101,219,1759,848,429,251,112,63,30,8,18
"72",6,25,212,0,201,538,202,428,91,202,1662,793,409,237,109,60,29,7,18
"73",6,29,212,0,202,505,203,403,81,185,1579,748,387,228,105,58,28,6,19
"74",6,33,212,0,203,463,200,385,71,173,1495,700,370,216,101,56,27,5,20
"75",6,37,212,0,197,399,203,277,106,233,1415,664,351,199,98,55,25,5,18
"76",6,41,212,0,200,338,196,196,124,265,1319,614,333,186,90,53,23,4,16
"77",6,45,212,0,205,281,203,137,137,273,1236,570,314,173,88,51,21,4,15
"78",6,49,212,0,200,250,198,103,148,289,1188,548,302,169,85,46,19,4,15
"79",7,1,212,0,200,214,205,69,151,284,1123,510,295,158,79,44,19,3,15
"80",7,5,212,0,206,179,201,51,154,279,1070,489,275,152,74,43,19,1,17
"81",7,9,211,0,203,167,201,50,144,257,1022,465,265,146,71,40,18,0,17
"82",7,13,212,959,208,150,201,44,130,239,1931,959,439,256,139,67,39,15,17
"83",7,17,212,924,202,145,203,42,116,224,1856,924,423,246,133,63,36,14,17
