"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,221,0,215,0,212,0,247,251,925,101,367,362,95,0,0,0,0
"2",1,5,221,0,207,0,206,0,227,232,872,67,352,342,111,0,0,0,0
"3",1,9,221,0,215,0,208,0,204,214,841,29,355,328,129,0,0,0,0
"4",1,13,221,964,211,0,211,0,186,190,1762,964,350,308,140,0,0,0,0
"5",1,17,221,897,214,0,207,0,171,168,1657,897,319,295,146,0,0,0,0
"6",1,21,221,840,211,0,203,0,155,149,1558,840,271,284,163,0,0,0,0
"7",1,25,221,0,211,383,208,411,144,130,1487,794,247,269,177,0,0,0,0
"8",1,29,221,0,210,371,212,392,130,114,1429,763,215,264,187,0,0,0,0
"9",1,33,221,0,206,346,209,365,115,99,1340,711,180,255,194,0,0,0,0
"10",1,37,221,0,205,269,211,213,133,146,1177,574,145,250,208,0,0,0,0
"11",1,41,221,0,207,223,212,166,142,167,1117,540,115,250,205,7,0,0,0
"12",1,45,221,0,203,186,213,119,153,195,1069,521,91,234,203,20,0,0,0
"13",1,49,221,0,212,152,204,95,153,199,1015,502,66,217,198,32,0,0,0
"14",2,1,221,0,201,133,213,64,150,192,953,474,54,196,179,50,0,0,0
"15",2,5,221,0,207,109,209,45,139,196,905,449,33,193,172,58,0,0,0
"16",2,9,221,0,206,102,211,39,127,182,867,431,10,195,166,65,0,0,0
"17",2,13,220,1041,208,92,208,33,118,164,1864,1041,409,185,159,70,0,0,0
"18",2,17,221,983,214,83,212,29,101,146,1768,983,394,163,147,81,0,0,0
"19",2,21,220,924,212,78,212,27,93,135,1681,924,382,142,142,91,0,0,0
"20",2,25,221,0,204,498,212,476,85,121,1596,883,357,122,135,99,0,0,0
"21",2,29,220,0,209,457,209,448,74,108,1505,822,340,107,126,110,0,0,0
"22",2,33,221,0,205,435,208,427,64,88,1427,785,322,89,116,115,0,0,0
"23",2,37,221,0,204,331,210,256,98,148,1247,643,308,68,115,113,0,0,0
"24",2,41,221,0,212,279,213,180,110,188,1182,605,295,56,112,110,4,0,0
"25",2,45,221,0,214,233,211,134,120,207,1119,572,283,47,96,112,9,0,0
"26",2,49,221,0,206,197,211,102,128,213,1057,543,265,33,91,106,19,0,0
"27",3,1,220,0,212,163,209,71,135,218,1008,509,257,31,90,91,30,0,0
