"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"113",9,33,209,0,200,430,197,371,83,159,1440,690,353,188,98,53,24,15,19
"114",9,37,209,0,203,370,196,277,116,231,1393,670,343,182,93,50,23,13,19
"115",9,41,209,0,204,320,195,193,133,266,1311,622,331,171,87,48,23,10,19
"116",9,45,209,0,200,286,203,146,155,290,1280,618,319,164,85,44,23,9,18
"117",9,49,209,0,197,238,195,105,167,301,1203,579,305,154,80,40,20,9,16
"118",10,1,208,0,197,205,198,77,179,308,1164,566,291,149,76,39,18,9,16
"119",10,5,209,0,203,169,201,58,178,296,1105,528,280,143,76,39,17,9,13
"120",10,9,208,0,197,156,201,55,165,277,1051,493,275,139,72,36,16,8,12
"121",10,13,209,916,198,148,199,53,151,262,1927,916,475,264,132,69,36,16,19
"122",10,17,208,865,201,135,191,46,139,242,1819,865,449,250,123,65,32,16,19
"123",10,21,208,814,194,127,199,39,130,214,1717,814,426,241,116,58,31,16,15
"124",10,25,209,0,203,485,200,423,117,196,1624,761,405,230,111,56,30,16,15
"125",10,29,209,0,205,459,201,400,104,185,1554,724,391,219,106,56,29,15,14
"126",10,33,209,0,202,432,199,375,99,167,1474,677,373,210,103,55,28,14,14
"127",10,37,209,0,202,375,202,273,118,250,1420,653,357,205,98,54,27,13,13
"128",10,41,209,0,193,323,200,189,141,294,1340,618,337,192,91,50,27,12,13
"129",10,45,209,0,195,263,191,133,163,321,1266,580,328,179,85,43,26,12,13
"130",10,49,209,0,200,222,203,93,172,318,1208,545,317,172,83,42,25,11,13
"131",11,1,208,0,198,200,200,66,180,319,1163,522,310,165,79,42,24,9,12
"132",11,5,208,0,193,176,199,40,175,323,1106,509,291,147,76,41,22,9,11
"133",11,9,209,0,197,163,201,33,160,303,1057,485,280,143,69,41,22,8,9
"134",11,13,209,908,199,151,203,29,150,282,1922,908,467,273,134,65,37,21,17
"135",11,17,209,857,198,139,200,25,142,266,1827,857,445,266,127,61,34,21,16
"136",11,21,209,815,202,130,197,25,121,243,1733,815,424,251,118,56,33,21,15
"137",11,25,209,0,198,497,200,416,113,225,1649,768,411,242,108,55,31,19,15
"138",11,29,209,0,196,459,201,388,103,204,1551,718,380,233,104,54,28,19,15
"139",11,33,209,0,202,439,193,374,89,186,1483,688,368,216,101,51,27,17,15
"140",11,37,209,0,204,389,201,267,113,239,1413,638,361,207,98,50,27,17,15
"141",11,41,209,0,195,331,190,202,135,268,1321,584,348,195,92,47,25,15,15
"142",11,45,209,0,201,278,191,148,145,282,1245,555,326,186,88,41,22,14,13
"143",11,49,207,0,196,232,194,96,151,302,1171,531,305,171,81,36,21,14,12
"144",12,1,209,0,199,194,199,61,148,307,1108,503,287,160,79,35,20,13,11
"145",12,5,209,0,198,158,199,51,153,298,1057,478,275,155,75,35,18,11,10
"146",12,9,209,0,198,141,202,47,143,273,1004,445,264,151,72,33,18,11,10
"147",12,13,209,963,200,127,198,46,130,243,1907,963,421,248,145,68,29,15,18
"148",12,17,209,909,204,118,200,41,112,224,1808,909,402,237,134,66,28,14,18
"149",12,21,209,858,199,113,195,38,104,207,1714,858,385,223,128,62,28,14,16
"150",12,25,209,0,198,516,198,443,92,186,1633,822,362,212,122,59,27,13,16
"151",12,29,209,0,200,493,201,423,80,170,1567,787,347,204,120,56,24,13,16
"152",12,33,209,0,195,452,200,395,71,153,1466,728,327,195,115,49,24,12,16
"153",12,37,209,0,198,380,199,306,98,219,1400,700,304,187,111,47,23,12,16
"154",12,41,209,0,198,336,200,229,113,263,1339,675,284,180,102,47,23,12,16
"155",12,45,208,0,201,289,201,169,127,300,1287,651,270,170,100,46,22,12,16
"156",12,49,208,0,198,250,197,115,135,316,1211,606,256,161,94,45,22,11,16
"157",13,1,208,0,195,212,198,78,135,312,1130,553,244,154,89,44,20,10,16
"158",13,5,208,0,199,178,201,61,142,311,1092,530,236,151,89,40,20,10,16
"159",13,9,208,0,191,161,197,54,130,289,1022,495,222,143,83,38,18,7,16
"160",13,13,207,913,193,145,198,47,114,267,1877,913,468,210,133,76,38,17,22
"161",13,17,208,856,201,132,197,46,108,249,1789,856,456,205,127,72,36,15,22
"162",13,21,208,808,196,123,197,40,100,227,1691,808,434,191,122,66,34,14,22
"163",13,25,208,0,196,520,190,391,88,210,1595,763,411,178,114,66,28,14,21
"164",13,29,208,0,193,489,199,369,77,182,1509,724,386,173,104,64,26,14,18
"165",13,33,208,0,192,461,198,340,65,168,1424,674,371,165,100,60,23,13,18
"166",13,37,208,0,194,400,200,241,91,213,1339,624,357,157,91,58,21,13,18
"167",13,41,208,0,198,334,191,166,108,260,1257,584,334,150,87,53,21,11,17
"168",13,45,208,0,201,287,196,119,132,271,1206,564,319,144,82,51,20,11,15
"169",13,49,208,0,197,245,198,84,149,273,1146,532,303,137,80,49,20,10,15
"170",14,1,208,0,196,218,195,61,148,272,1090,510,292,128,69,46,20,10,15
"171",14,5,208,0,201,180,206,46,152,262,1047,481,282,126,67,46,20,10,15
"172",14,9,206,0,195,168,198,43,136,246,986,452,268,120,61,41,20,10,14
"173",14,13,209,919,199,157,201,42,125,219,1862,919,435,247,116,60,42,19,24
"174",14,17,209,861,204,147,195,42,114,202,1765,861,420,238,110,54,42,17,23
"175",14,21,209,823,199,142,203,39,104,181,1691,823,401,230,106,53,39,17,22
"176",14,25,209,0,205,511,195,433,94,170,1608,785,383,214,99,51,37,17,22
"177",14,29,209,0,203,481,194,405,88,147,1518,739,364,196,95,50,36,16,22
"178",14,33,209,0,197,459,203,381,83,128,1451,697,356,189,95,45,34,15,20
"179",14,37,209,0,206,382,197,268,111,214,1378,661,339,179,88,42,34,15,20
"180",14,41,209,0,195,332,203,199,135,251,1315,631,322,174,81,40,34,15,18
"181",14,45,209,0,199,287,198,148,135,270,1237,587,309,165,74,40,30,14,18
"182",14,49,209,0,202,234,196,112,152,280,1176,554,301,153,70,38,28,14,18
"183",15,1,209,0,199,193,205,74,158,276,1105,510,286,146,68,38,27,14,16
"184",15,5,209,0,197,165,198,56,159,270,1045,480,275,141,62,33,25,14,15
"185",15,9,208,0,195,144,202,53,147,244,985,448,265,133,58,31,23,13,14
"186",15,13,209,1004,197,136,203,48,129,230,1947,1004,432,257,131,51,25,21,26
"187",15,17,209,955,201,126,191,44,114,213,1844,955,410,236,126,50,23,20,24
"188",15,21,208,901,199,112,196,42,104,183,1737,901,380,227,120,48,21,20,20
"189",15,25,209,0,200,541,201,456,95,164,1657,853,365,217,116,47,20,20,19
"190",15,29,209,0,197,512,203,426,86,149,1573,808,345,212,109,45,19,19,16
"191",15,33,209,0,198,475,195,399,77,135,1479,757,322,199,103,46,18,18,16
"192",15,37,209,0,199,394,191,285,103,212,1384,703,302,188,100,44,17,15,15
"193",15,41,209,0,197,341,198,206,126,252,1320,670,293,178,94,43,15,13,14
"194",15,45,209,0,200,296,202,145,149,270,1262,640,276,175,90,42,12,13,14
"195",15,49,209,0,204,243,195,103,154,286,1185,593,264,165,86,42,11,10,14
"196",16,1,209,0,200,204,196,69,165,282,1116,548,257,156,83,38,10,10,14
"197",16,5,209,0,199,175,199,51,171,274,1069,519,250,150,79,37,10,10,14
"198",16,9,209,0,197,165,202,48,153,256,1021,497,241,144,75,33,10,9,12
"199",16,13,209,939,200,152,200,45,143,236,1915,939,472,230,139,74,30,10,21
