"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"40",4,1,220,0,212,199,212,71,162,297,1153,554,295,167,14,49,61,13,0
"41",4,5,219,0,207,174,212,52,159,295,1099,532,281,160,8,50,53,15,0
"42",4,9,220,0,204,165,214,45,144,275,1047,509,268,148,3,49,54,16,0
"43",4,13,220,1024,212,151,207,42,130,258,2024,1024,493,251,138,47,49,22,0
"44",4,17,220,976,209,139,205,38,122,235,1924,976,468,236,132,44,43,25,0
"45",4,21,220,924,206,128,208,35,116,214,1831,924,452,225,125,40,40,25,0
"46",4,25,220,0,208,566,208,467,107,194,1750,888,435,210,118,35,39,25,0
"47",4,29,220,0,206,533,207,449,96,177,1668,851,413,202,109,26,39,28,0
"48",4,33,220,0,209,499,207,415,87,157,1574,798,393,192,101,22,38,30,0
"49",4,37,220,0,208,434,203,300,122,234,1501,762,381,185,89,18,37,29,0
"50",4,41,220,0,207,371,211,203,155,281,1428,726,357,178,87,14,35,28,3
"51",4,45,220,0,212,323,211,139,175,295,1355,690,337,169,83,12,31,30,3
"52",4,49,219,0,207,260,199,101,188,310,1265,648,317,154,78,9,26,29,4
"53",5,1,220,0,207,224,214,70,197,292,1204,618,301,148,74,7,22,30,4
"54",5,5,220,0,208,196,210,46,187,294,1141,585,286,142,69,3,24,27,5
"55",5,9,220,0,206,179,212,42,169,277,1085,547,278,138,65,3,20,28,6
"56",5,13,220,949,210,162,210,38,157,257,1983,949,527,263,130,63,20,23,8
"57",5,17,220,904,208,146,211,33,143,238,1883,904,496,256,118,60,17,20,12
"58",5,21,220,858,211,137,210,31,133,215,1795,858,478,249,109,56,16,18,11
"59",5,25,220,0,205,509,208,452,121,203,1698,808,461,233,101,53,14,19,9
"60",5,29,220,0,212,481,212,431,113,186,1635,775,450,221,98,51,13,16,11
"61",5,33,220,0,208,457,211,408,102,172,1558,741,428,211,93,46,12,14,13
"62",5,37,220,0,206,389,206,286,139,243,1469,690,415,197,85,44,10,15,13
"63",5,41,220,0,209,335,206,209,160,275,1394,650,393,191,82,42,8,13,15
"64",5,45,220,0,212,295,213,156,177,295,1348,629,383,184,77,40,7,12,16
"65",5,49,220,0,210,253,208,122,180,306,1279,597,365,174,69,40,4,10,20
"66",6,1,220,0,213,210,207,92,186,311,1219,572,344,168,64,38,3,10,20
"67",6,5,220,0,208,175,214,64,187,304,1152,533,330,161,60,37,1,12,18
"68",6,9,220,0,205,161,209,59,173,285,1092,500,317,159,56,31,1,10,18
"69",6,13,219,969,210,147,209,56,154,268,2013,969,482,304,148,53,29,11,17
"70",6,17,219,915,210,135,207,53,140,240,1900,915,457,286,141,52,27,8,14
"71",6,21,219,863,209,125,211,48,125,218,1799,863,438,267,135,48,26,8,14
"72",6,25,219,0,210,521,212,458,113,204,1718,816,423,257,130,46,24,7,15
"73",6,29,219,0,207,493,207,432,100,185,1624,778,399,239,124,41,24,6,13
"74",6,33,219,0,210,462,214,398,89,167,1540,727,381,234,117,41,23,5,12
"75",6,37,219,0,208,397,213,294,125,232,1469,695,363,224,108,39,23,3,14
"76",6,41,219,0,203,344,209,204,137,283,1380,650,343,209,104,37,21,2,14
"77",6,45,219,0,207,284,206,148,149,311,1305,613,328,198,98,32,21,2,13
"78",6,49,219,0,212,231,210,105,164,310,1232,567,315,191,94,32,20,2,11
"79",7,1,219,0,207,194,207,73,176,315,1172,532,310,180,92,26,20,2,10
"80",7,5,219,0,211,174,213,47,175,308,1128,509,304,168,90,26,19,1,11
"81",7,9,218,0,213,158,206,43,161,293,1074,484,290,161,87,23,19,1,9
"82",7,13,219,941,212,153,210,41,150,267,1974,941,470,276,154,83,23,18,9
"83",7,17,219,883,208,146,209,37,138,250,1871,883,454,262,148,78,20,17,9
"84",7,21,219,835,206,134,211,33,130,232,1781,835,434,251,143,75,19,15,9
"85",7,25,219,0,209,506,209,436,118,220,1698,795,413,240,139,70,19,14,8
"86",7,29,219,0,208,478,211,404,111,201,1613,747,397,231,135,62,19,14,8
"87",7,33,219,0,213,439,212,385,101,183,1533,702,384,220,129,59,18,13,8
"88",7,37,219,0,201,379,207,272,129,266,1454,666,371,205,116,58,17,13,8
"89",7,41,219,0,204,312,208,188,148,295,1355,609,352,191,109,57,16,13,8
"90",7,45,219,0,206,275,206,141,156,318,1302,590,338,185,101,54,15,12,7
"91",7,49,219,0,204,229,207,108,174,318,1240,556,327,178,96,52,12,12,7
"92",8,1,219,0,208,193,209,78,181,318,1187,529,320,168,94,47,10,12,7
"93",8,5,219,0,207,155,204,49,189,325,1129,495,311,159,91,46,10,12,5
"94",8,9,219,0,206,141,207,46,174,297,1071,468,295,150,89,44,9,11,5
"95",8,13,218,957,210,128,210,44,157,272,1978,957,443,286,142,83,43,9,15
"96",8,17,218,916,207,116,212,40,147,249,1887,916,415,274,135,82,42,9,14
"97",8,21,218,856,210,104,200,36,138,232,1776,856,392,259,128,79,39,9,14
"98",8,25,218,0,206,490,207,441,128,201,1673,799,373,250,121,73,36,7,14
"99",8,29,218,0,205,469,204,409,114,177,1578,756,357,229,115,67,33,7,14
"100",8,33,218,0,206,438,206,381,95,154,1480,710,336,220,105,62,28,7,12
"101",8,37,218,0,204,369,211,275,136,222,1417,681,323,209,100,59,26,7,12
"102",8,41,218,0,209,308,205,205,156,267,1350,641,315,198,98,53,27,6,12
"103",8,45,218,0,204,261,205,145,172,287,1274,612,298,186,89,49,26,3,11
"104",8,49,218,0,208,220,206,107,184,287,1212,590,277,179,81,46,25,3,11
"105",9,1,218,0,213,186,206,79,193,281,1158,563,265,170,78,45,24,2,11
"106",9,5,218,0,209,166,208,60,192,275,1110,539,256,162,73,45,23,2,10
"107",9,9,218,0,202,150,212,53,184,257,1058,509,247,158,70,43,22,2,7
"108",9,13,217,972,205,137,207,49,161,235,1966,972,479,234,149,65,38,20,9
"109",9,17,217,918,202,131,209,48,145,209,1862,918,453,224,143,61,37,17,9
"110",9,21,218,855,209,115,209,45,133,190,1756,855,429,219,133,59,36,16,9
"111",9,25,218,0,204,504,203,459,122,169,1661,818,408,203,122,55,33,13,9
"112",9,29,218,0,205,472,210,426,107,154,1574,765,397,193,116,52,31,11,9
"113",9,33,218,0,209,444,209,406,94,143,1505,726,382,188,111,50,29,11,8
"114",9,37,218,0,209,383,209,312,120,217,1450,703,368,178,108,47,28,10,8
"115",9,41,218,0,215,320,208,244,137,258,1382,655,360,174,105,44,26,10,8
"116",9,45,217,0,203,273,198,182,146,281,1283,602,348,158,95,41,24,8,7
"117",9,49,217,0,201,235,212,133,157,288,1226,576,333,153,91,37,21,8,7
"118",10,1,217,0,203,201,206,100,156,287,1153,544,310,143,89,36,18,6,7
"119",10,5,217,0,206,163,196,74,158,281,1078,508,293,136,80,33,16,6,6
"120",10,9,217,0,205,146,209,60,141,251,1012,469,279,131,75,30,16,6,6
"121",10,13,217,954,211,134,208,53,130,235,1925,954,444,273,126,73,28,15,12
"122",10,17,217,906,207,124,209,48,115,217,1826,906,423,260,121,69,22,14,11
"123",10,21,217,855,207,110,206,44,106,198,1726,855,399,247,115,66,19,14,11
"124",10,25,217,0,203,512,210,437,99,188,1649,810,384,242,110,61,18,14,10
"125",10,29,217,0,206,484,198,416,87,170,1561,772,363,227,105,57,17,12,8
"126",10,33,217,0,207,453,207,398,79,152,1496,732,355,221,99,55,16,10,8
"127",10,37,217,0,209,387,212,290,98,217,1413,678,346,210,94,52,15,10,8
"128",10,41,217,0,206,346,204,204,104,266,1330,642,324,198,88,48,13,9,8
"129",10,45,217,0,202,298,209,144,116,288,1257,614,301,186,83,46,12,7,8
"130",10,49,217,0,208,248,206,109,129,298,1198,586,289,173,80,46,9,7,8
"131",11,1,217,0,198,211,210,84,140,294,1137,556,279,162,77,41,8,6,8
"132",11,5,217,0,204,173,202,63,149,283,1074,525,267,150,72,39,8,5,8
"133",11,9,217,0,205,163,207,59,135,257,1026,506,254,143,69,36,6,4,8
"134",11,13,216,975,205,149,201,55,125,235,1945,975,480,241,132,67,33,6,11
"135",11,17,217,914,204,136,207,48,113,208,1830,914,453,227,124,66,30,6,10
"136",11,21,217,865,208,120,212,47,101,190,1743,865,432,216,121,64,29,6,10
"137",11,25,217,0,206,514,208,459,91,178,1656,818,406,210,118,61,28,5,10
"138",11,29,217,0,213,490,202,438,81,156,1580,785,383,199,111,60,28,5,9
"139",11,33,217,0,199,465,206,417,74,141,1502,752,362,188,104,55,28,5,8
"140",11,37,217,0,205,392,207,298,104,218,1424,710,345,183,96,50,28,5,7
"141",11,41,217,0,207,327,206,221,118,255,1334,658,325,177,91,45,26,5,7
"142",11,45,217,0,209,280,208,161,133,272,1263,620,307,169,89,42,24,5,7
"143",11,49,217,0,206,235,204,112,149,284,1190,587,284,165,86,35,24,4,5
"144",12,1,217,0,202,199,208,73,151,285,1118,543,269,161,79,34,23,4,5
"145",12,5,217,0,208,165,202,47,148,281,1051,507,254,154,76,34,20,3,3
"146",12,9,217,0,208,152,203,41,133,249,986,474,241,146,68,32,20,2,3
"147",12,13,217,1047,208,142,203,33,122,226,1981,1047,454,225,135,66,30,20,4
"148",12,17,216,996,202,132,208,30,112,198,1878,996,427,217,126,63,28,19,2
"149",12,21,217,950,201,121,208,29,95,183,1787,950,405,207,119,60,26,18,2
"150",12,25,217,0,207,566,203,476,82,160,1694,904,375,200,112,58,26,17,2
"151",12,29,217,0,206,539,207,441,75,142,1610,851,363,193,106,54,25,17,1
"152",12,33,217,0,205,499,207,417,71,126,1525,802,350,186,99,51,22,14,1
"153",12,37,217,0,212,428,209,300,104,208,1461,759,339,183,95,49,22,13,1
"154",12,41,217,0,206,366,207,214,131,253,1377,707,322,175,94,47,21,10,1
"155",12,45,217,0,206,302,207,152,153,283,1303,668,309,166,88,42,20,9,1
"156",12,49,216,0,201,262,206,102,166,300,1237,629,298,160,85,39,16,9,1
"157",13,1,216,0,199,221,209,74,171,295,1169,604,273,153,79,36,15,8,1
"158",13,5,216,0,201,192,205,57,162,293,1110,582,255,146,70,34,15,7,1
"159",13,9,216,0,204,178,205,47,140,269,1043,543,241,137,66,34,14,7,1
"160",13,13,216,971,213,161,206,45,128,246,1970,971,518,229,133,64,34,13,8
"161",13,17,216,922,208,155,207,42,122,232,1888,922,502,225,125,63,32,12,7
"162",13,21,215,857,206,144,208,36,113,216,1780,857,475,220,120,60,30,12,6
"163",13,25,215,0,210,548,203,432,109,199,1701,815,458,209,116,56,29,12,6
"164",13,29,215,0,203,513,207,404,103,185,1615,767,438,203,110,53,27,12,5
"165",13,33,215,0,204,490,205,373,95,169,1536,726,415,198,104,50,27,11,5
"166",13,37,215,0,206,428,204,286,112,234,1470,702,388,192,101,49,24,9,5
"167",13,41,215,0,200,368,206,228,135,272,1409,684,362,186,93,48,22,9,5
"168",13,45,215,0,204,308,203,160,152,307,1334,638,351,177,88,48,19,8,5
"169",13,49,215,0,205,262,210,119,173,319,1288,617,334,171,86,48,19,8,5
"170",14,1,215,0,205,221,212,86,176,319,1219,576,318,162,85,47,18,8,5
"171",14,5,215,0,203,182,202,62,182,315,1146,539,299,154,81,43,17,8,5
"172",14,9,215,0,206,170,198,52,162,289,1077,503,281,145,80,38,17,8,5
"173",14,13,215,929,207,159,203,45,149,257,1949,929,481,266,131,77,36,17,12
"174",14,17,215,876,206,149,210,43,145,237,1866,876,467,259,126,76,35,15,12
"175",14,21,213,818,205,137,207,41,135,224,1767,818,449,247,119,73,34,15,12
"176",14,25,215,0,207,483,205,446,125,211,1677,764,436,234,115,70,33,13,12
"177",14,29,215,0,202,450,202,419,110,190,1573,717,419,216,107,63,31,11,9
"178",14,33,215,0,206,427,211,387,100,171,1502,677,402,209,103,62,29,11,9
"179",14,37,215,0,202,370,203,288,129,233,1425,646,377,198,99,58,28,10,9
"180",14,41,215,0,199,315,209,200,147,268,1338,594,359,189,95,56,27,9,9
"181",14,45,215,0,206,271,203,140,153,288,1261,558,332,180,93,53,27,9,9
"182",14,49,215,0,209,237,202,98,159,295,1200,531,318,169,90,48,26,9,9
"183",15,1,215,0,202,188,209,66,165,287,1117,483,298,163,86,46,24,9,8
"184",15,5,215,0,204,151,206,49,170,282,1062,459,280,159,84,41,24,8,7
"185",15,9,214,0,205,140,207,47,157,257,1013,431,272,151,82,39,24,8,6
"186",15,13,215,930,202,129,207,43,143,237,1891,930,409,256,146,79,38,23,10
"187",15,17,215,881,205,117,207,40,132,211,1793,881,387,239,141,77,36,22,10
"188",15,21,214,826,206,110,203,37,120,188,1690,826,364,226,134,75,34,22,9
"189",15,25,215,0,198,500,211,425,113,168,1615,786,351,220,129,67,33,21,8
"190",15,29,215,0,202,472,204,401,94,156,1529,745,329,208,122,66,32,20,7
"191",15,33,215,0,205,444,202,373,80,144,1448,698,317,204,115,62,31,15,6
"192",15,37,215,0,208,389,207,269,99,220,1392,677,303,194,108,62,29,13,6
"193",15,41,215,0,203,335,203,198,115,265,1319,642,289,186,97,59,28,12,6
"194",15,45,215,0,206,284,207,140,124,283,1244,601,273,177,95,56,26,11,5
"195",15,49,215,0,208,248,204,103,131,295,1189,572,262,167,94,54,25,10,5
"196",16,1,215,0,202,205,199,72,139,296,1113,537,242,156,87,51,25,10,5
"197",16,5,214,0,205,168,200,49,144,288,1054,506,227,151,83,50,23,10,4
"198",16,9,215,0,200,157,208,46,135,263,1009,485,215,147,79,48,22,9,4
"199",16,13,214,1001,208,139,207,42,122,254,1973,1001,465,207,145,75,47,21,12
