"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"42",4,9,217,0,207,134,204,26,107,159,837,396,228,105,4,52,43,9,0
"43",4,13,217,928,197,122,202,22,97,145,1713,928,377,217,94,47,41,9,0
"44",4,17,216,864,208,106,207,22,83,122,1612,864,359,205,89,43,39,13,0
"45",4,21,215,816,197,100,201,21,75,110,1520,816,333,200,81,40,35,15,0
"46",4,25,216,0,204,478,204,411,64,97,1458,777,320,195,78,37,34,17,0
"47",4,29,216,0,199,438,197,386,60,80,1360,725,300,182,71,30,35,17,0
"48",4,33,216,0,198,410,202,366,53,61,1290,686,284,173,67,25,34,21,0
"49",4,37,216,0,202,323,203,215,82,123,1148,565,275,165,67,23,31,22,0
"50",4,41,216,0,203,264,211,147,98,158,1081,524,262,156,66,19,32,21,1
"51",4,45,215,0,200,230,208,102,103,188,1031,503,245,147,63,17,31,24,1
"52",4,49,216,0,204,204,203,71,105,197,984,483,228,141,62,16,32,20,2
"53",5,1,216,0,209,175,200,52,107,195,938,461,219,129,59,13,34,20,3
"54",5,5,216,0,205,141,207,36,117,178,884,426,209,124,57,11,34,19,4
"55",5,9,216,0,207,129,210,32,105,161,844,402,204,118,53,4,37,19,7
"56",5,13,215,963,206,124,207,30,94,151,1775,963,394,194,116,48,32,20,8
"57",5,17,215,898,205,111,204,26,82,137,1663,898,368,187,104,47,29,22,8
"58",5,21,215,838,200,105,203,23,65,123,1557,838,349,173,96,43,27,22,9
"59",5,25,215,0,207,497,204,414,52,111,1485,795,334,171,92,38,23,21,11
"60",5,29,215,0,203,466,197,381,45,97,1389,741,313,159,86,37,19,23,11
"61",5,33,215,0,200,434,205,366,41,74,1320,705,293,151,82,36,16,23,14
"62",5,37,215,0,194,342,203,220,64,135,1158,580,282,141,75,32,13,21,14
"63",5,41,215,0,209,283,203,165,84,166,1110,556,274,134,72,32,11,18,13
"64",5,45,215,0,207,242,209,119,103,186,1066,532,266,127,68,31,9,18,15
"65",5,49,215,0,203,214,204,84,112,198,1015,509,249,122,67,28,9,18,13
"66",6,1,214,0,201,186,209,61,116,196,969,486,241,115,64,25,7,18,13
"67",6,5,213,0,201,147,207,48,120,189,912,453,230,111,58,24,3,20,13
"68",6,9,212,0,198,134,202,44,109,176,863,429,217,107,57,21,0,18,14
"69",6,13,213,932,201,125,200,39,91,159,1747,932,402,210,99,53,21,15,15
"70",6,17,213,883,209,112,199,37,75,143,1658,883,382,200,91,53,21,12,16
"71",6,21,213,831,207,108,207,34,71,126,1584,831,372,194,89,50,21,10,17
"72",6,25,213,0,203,504,202,433,62,114,1518,799,359,184,84,47,20,9,16
"73",6,29,213,0,197,482,204,409,58,103,1453,761,348,179,78,46,19,5,17
"74",6,33,213,0,197,457,206,381,49,91,1381,720,332,168,75,45,19,4,18
"75",6,37,213,0,193,368,206,237,64,152,1220,594,315,158,69,44,18,3,19
"76",6,41,213,0,201,307,202,174,83,187,1154,564,292,154,63,44,17,3,17
"77",6,45,213,0,201,263,207,120,99,216,1106,535,282,145,63,44,17,3,17
"78",6,49,212,0,196,233,195,90,102,221,1037,507,265,138,55,41,15,3,13
"79",7,1,213,0,202,192,205,61,105,215,980,472,256,130,52,40,14,2,14
"80",7,5,213,0,200,161,203,38,111,209,922,441,244,124,49,37,13,1,13
"81",7,9,213,0,205,145,205,32,99,193,879,413,236,123,47,36,11,0,13
"82",7,13,211,935,197,139,201,26,91,180,1769,935,398,223,115,40,35,10,13
"83",7,17,213,895,200,126,201,23,78,169,1692,895,384,212,109,40,32,9,11
"84",7,21,213,837,200,109,204,23,69,149,1591,837,360,204,102,38,30,9,11
"85",7,25,213,0,196,461,207,453,62,133,1512,796,344,194,93,36,30,9,10
"86",7,29,213,0,198,441,203,430,51,122,1445,757,337,184,87,33,29,9,9
"87",7,33,213,0,192,408,205,409,44,109,1367,712,319,177,80,33,28,9,9
"88",7,37,213,0,196,330,205,253,62,172,1218,598,298,170,77,29,28,9,9
"89",7,41,213,0,198,277,201,185,91,198,1150,560,281,166,72,28,26,9,8
"90",7,45,213,0,200,235,207,131,104,215,1092,532,265,159,68,28,24,8,8
"91",7,49,213,0,201,198,208,92,113,224,1036,503,248,151,67,27,24,8,8
"92",8,1,213,0,203,165,207,75,110,221,981,469,240,144,66,24,24,6,8
"93",8,5,213,0,201,140,199,48,110,220,918,440,222,136,64,21,21,6,8
"94",8,9,212,0,199,132,200,44,100,199,874,420,211,131,60,20,18,6,8
"95",8,13,210,897,205,123,204,41,90,180,1740,897,404,205,124,60,20,17,13
"96",8,17,213,855,202,113,195,35,82,160,1642,855,377,191,115,57,19,16,12
"97",8,21,213,809,203,102,202,31,77,138,1562,809,359,183,109,57,19,15,11
"98",8,25,213,0,200,495,199,386,69,122,1471,761,343,169,102,52,18,15,11
"99",8,29,212,0,193,470,202,361,60,108,1394,720,331,161,91,50,17,14,10
"100",8,33,213,0,195,442,203,341,50,95,1326,679,320,154,87,45,17,14,10
"101",8,37,213,0,193,360,203,216,69,147,1188,585,298,143,79,44,17,14,8
"102",8,41,212,0,194,297,201,157,85,186,1120,554,285,133,71,41,14,14,8
"103",8,45,213,0,198,246,203,107,99,211,1064,527,266,131,65,40,14,13,8
"104",8,49,213,0,206,206,202,74,114,216,1018,503,256,125,62,39,13,13,7
"105",9,1,213,0,192,182,202,51,127,218,972,488,246,118,57,33,13,12,5
"106",9,5,213,0,199,143,195,32,128,211,908,451,238,106,54,31,12,11,5
"107",9,9,213,0,200,130,197,29,115,183,854,420,226,102,51,27,12,11,5
"108",9,13,212,930,197,118,204,26,102,167,1744,930,406,214,94,48,25,12,15
"109",9,17,213,866,198,109,204,23,78,155,1633,866,382,203,86,47,22,12,15
"110",9,21,213,814,200,103,203,22,65,137,1544,814,366,195,80,42,21,11,15
"111",9,25,213,0,197,468,204,404,59,124,1456,764,350,185,74,39,18,11,15
"112",9,29,212,0,192,440,205,391,52,110,1390,729,341,176,66,37,17,11,13
"113",9,33,213,0,195,405,205,368,44,98,1315,683,324,170,65,35,16,9,13
"114",9,37,213,0,193,318,199,226,69,152,1157,564,303,161,58,34,16,8,13
"115",9,41,213,0,202,275,202,159,84,190,1112,540,296,154,53,34,15,8,12
"116",9,45,213,0,205,232,202,115,100,212,1066,523,283,146,48,32,14,8,12
"117",9,49,213,0,206,196,203,90,116,209,1020,495,278,142,44,29,14,7,11
"118",10,1,213,0,201,166,202,67,114,210,960,461,265,134,44,26,13,7,10
"119",10,5,213,0,204,133,208,54,115,199,913,431,255,129,42,26,13,7,10
"120",10,9,212,0,198,124,202,49,103,184,860,400,245,120,42,24,12,7,10
"121",10,13,210,931,196,114,195,41,86,169,1732,931,373,229,111,39,21,12,16
"122",10,17,210,872,198,103,192,37,75,150,1627,872,348,221,103,35,20,12,16
"123",10,21,211,818,197,99,204,32,62,125,1537,818,335,203,100,34,20,12,15
"124",10,25,212,0,192,496,204,405,56,111,1464,778,324,191,93,33,20,12,13
"125",10,29,212,0,193,469,206,383,48,95,1394,735,306,184,92,32,20,12,13
"126",10,33,212,0,184,445,201,357,41,88,1316,692,289,174,87,30,19,12,13
"127",10,37,212,0,187,337,201,200,66,157,1148,561,275,167,77,26,17,12,13
"128",10,41,212,0,197,279,198,145,91,184,1094,541,257,159,74,26,14,12,11
"129",10,45,212,0,203,238,201,115,99,192,1048,520,249,148,71,24,13,12,11
"130",10,49,212,0,198,208,199,82,105,188,980,491,231,132,70,23,11,12,10
"131",11,1,212,0,202,171,203,62,120,186,944,479,222,122,66,23,11,12,9
"132",11,5,212,0,196,151,201,39,117,185,889,450,211,112,63,22,11,11,9
"133",11,9,212,0,204,138,201,34,107,169,853,429,204,110,59,21,11,10,9
"134",11,13,211,980,198,124,204,30,100,156,1792,980,409,190,108,55,21,10,19
"135",11,17,211,901,197,107,201,28,89,144,1667,901,384,181,103,51,21,10,16
"136",11,21,211,851,199,99,206,26,78,129,1588,851,367,175,102,49,20,10,14
"137",11,25,212,0,200,490,205,440,68,116,1519,811,351,171,97,45,20,10,14
"138",11,29,212,0,195,458,200,415,58,101,1427,762,326,163,92,42,18,10,14
"139",11,33,212,0,199,439,203,389,46,85,1361,723,317,153,86,40,18,10,14
"140",11,37,212,0,196,366,204,231,72,141,1210,598,305,146,83,38,18,10,12
"141",11,41,212,0,201,314,199,179,89,164,1146,565,295,140,75,35,17,8,11
"142",11,45,212,0,199,275,203,122,104,181,1084,530,280,137,72,31,15,8,11
"143",11,49,211,0,204,233,199,89,114,181,1020,493,265,131,69,29,15,8,10
"144",12,1,212,0,196,201,204,65,119,187,972,472,258,123,60,28,14,7,10
"145",12,5,212,0,199,164,201,47,118,182,911,444,240,112,57,28,13,7,10
"146",12,9,212,0,202,149,204,41,109,159,864,419,228,106,54,28,12,7,10
"147",12,13,211,981,199,134,208,39,99,146,1806,981,400,220,98,51,27,12,17
"148",12,17,211,915,199,126,201,36,87,133,1697,915,379,208,96,48,23,12,16
"149",12,21,212,856,201,119,204,33,77,119,1609,856,365,202,92,45,21,12,16
"150",12,25,213,0,193,494,202,456,68,105,1518,810,348,189,85,42,18,10,16
"151",12,29,213,0,199,462,204,432,55,93,1445,764,335,184,81,41,16,8,16
"152",12,33,213,0,202,433,200,410,48,81,1374,722,319,180,78,38,15,8,14
"153",12,37,213,0,197,354,195,250,69,141,1206,594,302,166,73,35,14,8,14
"154",12,41,213,0,202,295,205,186,107,174,1169,583,287,161,71,33,14,8,12
"155",12,45,213,0,203,253,208,131,121,196,1112,550,274,154,70,32,13,7,12
"156",12,49,213,0,197,216,210,95,127,213,1058,517,263,146,70,30,13,7,12
"157",13,1,213,0,203,190,205,72,130,226,1026,504,255,142,68,28,11,6,12
"158",13,5,213,0,201,163,205,53,135,223,980,483,249,133,63,24,11,5,12
"159",13,9,213,0,204,153,202,44,122,211,936,456,242,129,62,20,11,4,12
"160",13,13,213,924,200,142,201,40,108,186,1801,924,422,233,120,56,20,10,16
"161",13,17,213,873,208,128,199,36,98,170,1712,873,402,224,118,53,18,9,15
"162",13,21,212,828,201,121,203,33,88,145,1619,828,382,208,109,51,17,9,15
"163",13,25,213,0,197,503,204,415,81,128,1528,777,362,196,105,47,17,9,15
"164",13,29,213,0,200,457,197,385,67,117,1423,715,342,185,99,42,17,8,15
"165",13,33,213,0,193,426,203,363,60,99,1344,672,323,181,92,40,15,7,14
"166",13,37,213,0,198,330,201,206,80,166,1181,549,303,170,85,40,14,6,14
"167",13,41,213,0,204,278,197,155,96,201,1131,534,288,158,82,37,14,5,13
"168",13,45,212,0,205,244,200,107,111,207,1074,498,282,152,79,34,12,5,12
"169",13,49,213,0,204,206,205,77,121,204,1017,463,275,145,74,31,12,5,12
"170",14,1,213,0,210,172,204,54,127,201,968,429,263,143,74,31,12,4,12
"171",14,5,213,0,205,150,206,39,132,194,926,409,252,138,70,31,11,3,12
"172",14,9,213,0,202,144,200,37,122,179,884,394,243,126,66,30,10,3,12
"173",14,13,212,931,201,135,197,29,111,164,1768,931,374,227,120,63,29,10,14
"174",14,17,213,879,202,125,200,26,101,144,1677,879,362,217,113,58,26,10,12
"175",14,21,212,828,199,114,203,23,95,132,1594,828,351,209,108,55,23,9,11
"176",14,25,214,0,206,475,203,436,82,118,1520,787,335,202,103,53,23,7,10
"177",14,29,214,0,203,448,205,418,71,104,1449,747,320,192,100,50,23,7,10
"178",14,33,214,0,203,417,206,397,63,94,1380,705,314,181,94,47,23,6,10
"179",14,37,214,0,198,346,208,263,83,150,1248,609,298,173,89,42,23,6,8
"180",14,41,214,0,202,273,204,186,114,201,1180,569,282,166,86,40,23,6,8
"181",14,45,214,0,202,236,202,131,124,221,1116,543,262,157,81,37,22,6,8
"182",14,49,214,0,201,204,207,99,125,234,1070,517,253,156,76,35,19,6,8
"183",15,1,214,0,197,170,204,75,126,233,1005,481,239,147,71,34,19,6,8
"184",15,5,213,0,200,139,205,49,122,216,931,429,227,140,69,33,19,6,8
"185",15,9,214,0,205,128,206,47,108,201,895,413,219,132,68,30,19,6,8
"186",15,13,210,907,199,125,204,46,98,187,1766,907,398,210,128,65,27,19,12
"187",15,17,215,858,204,112,205,43,85,170,1677,858,374,204,122,64,26,17,12
"188",15,21,215,811,197,100,204,39,79,153,1583,811,349,194,115,62,25,17,10
"189",15,25,215,0,198,479,208,429,65,142,1521,779,331,189,111,61,24,17,9
"190",15,29,215,0,195,450,202,413,55,131,1446,742,312,185,101,57,23,17,9
"191",15,33,214,0,201,415,203,383,45,112,1359,689,295,173,98,55,23,17,9
"192",15,37,215,0,196,358,204,232,66,165,1221,585,283,164,93,49,21,17,9
"193",15,41,215,0,207,297,209,174,83,197,1167,557,274,155,88,46,21,17,9
"194",15,45,215,0,207,256,204,122,97,217,1103,515,264,150,86,46,19,15,8
"195",15,49,215,0,206,221,206,94,109,225,1061,496,254,144,84,41,19,15,8
"196",16,1,215,0,201,192,206,69,106,230,1004,471,246,133,77,37,18,15,7
"197",16,5,215,0,210,158,205,56,107,220,956,444,238,125,76,34,17,15,7
"198",16,9,215,0,203,149,211,49,102,201,915,427,226,119,71,33,17,15,7
"199",16,13,214,977,202,132,206,46,93,187,1843,977,408,212,113,65,29,17,22
