"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,220,0,207,0,205,0,239,237,888,84,390,332,82,0,0,0,0
"2",1,5,220,0,213,0,213,0,216,214,856,49,378,328,101,0,0,0,0
"3",1,9,221,0,211,0,214,0,193,193,811,21,358,308,124,0,0,0,0
"4",1,13,220,999,208,0,215,0,175,171,1768,999,340,289,140,0,0,0,0
"5",1,17,221,946,208,0,213,0,154,159,1680,946,292,292,150,0,0,0,0
"6",1,21,221,895,210,0,209,0,135,148,1597,895,258,270,174,0,0,0,0
"7",1,25,221,0,210,429,210,420,118,130,1517,849,231,259,178,0,0,0,0
"8",1,29,221,0,204,403,215,398,107,118,1445,801,201,256,187,0,0,0,0
"9",1,33,221,0,209,383,206,370,88,104,1360,753,169,245,193,0,0,0,0
"10",1,37,221,0,212,331,209,267,106,173,1298,719,141,240,198,0,0,0,0
"11",1,41,221,0,210,287,212,197,119,218,1243,693,115,235,195,5,0,0,0
"12",1,45,221,0,215,237,214,150,128,243,1187,657,88,237,186,19,0,0,0
"13",1,49,221,0,206,206,209,108,129,253,1111,614,69,225,173,30,0,0,0
"14",2,1,221,0,208,180,208,76,121,253,1046,581,45,218,161,41,0,0,0
"15",2,5,220,0,206,149,217,56,119,243,990,548,26,209,157,50,0,0,0
"16",2,9,221,0,208,133,214,56,103,222,936,518,10,202,146,60,0,0,0
"17",2,13,219,994,208,119,212,51,92,203,1879,994,486,191,146,62,0,0,0
"18",2,17,221,943,207,111,204,51,82,189,1787,943,470,156,148,70,0,0,0
"19",2,21,221,904,208,103,211,43,72,174,1715,904,454,134,142,81,0,0,0
"20",2,25,221,0,211,529,211,471,60,160,1642,867,433,119,135,88,0,0,0
"21",2,29,221,0,204,509,214,436,50,146,1559,821,408,102,136,92,0,0,0
"22",2,33,221,0,209,479,214,406,39,129,1476,768,388,87,135,98,0,0,0
"23",2,37,221,0,210,407,207,302,71,199,1396,725,368,78,125,100,0,0,0
"24",2,41,221,0,208,347,211,210,91,249,1316,687,346,65,120,93,5,0,0
"25",2,45,221,0,208,288,212,157,114,267,1246,647,327,49,124,87,12,0,0
"26",2,49,221,0,214,237,212,121,137,277,1198,630,304,39,117,88,20,0,0
"27",3,1,220,0,207,199,209,85,142,283,1125,594,283,25,116,82,25,0,0
"28",3,5,221,0,211,168,203,60,139,281,1062,561,270,17,110,77,27,0,0
"29",3,9,221,0,215,160,212,51,131,260,1029,551,258,7,107,74,32,0,0
"30",3,13,221,972,204,148,211,50,124,238,1947,972,528,240,97,74,36,0,0
"31",3,17,221,913,214,130,205,48,110,213,1833,913,497,227,86,74,36,0,0
"32",3,21,221,862,209,122,213,43,101,191,1741,862,478,216,75,71,39,0,0
"33",3,25,221,0,209,522,207,446,93,174,1651,818,456,201,67,66,43,0,0
"34",3,29,221,0,210,490,210,414,84,151,1559,767,430,196,55,69,42,0,0
"35",3,33,221,0,210,453,211,393,68,135,1470,723,405,184,46,65,47,0,0
"36",3,37,221,0,211,389,207,283,93,224,1407,697,387,177,41,59,46,0,0
"37",3,41,221,0,212,334,209,206,115,254,1330,656,365,169,36,59,42,3,0
"38",3,45,221,0,211,282,212,139,130,287,1261,617,344,167,24,64,39,6,0
"39",3,49,221,0,211,243,213,97,143,289,1196,584,326,160,20,55,42,9,0
"40",4,1,220,0,207,214,208,66,149,287,1131,551,310,151,15,54,40,10,0
"41",4,5,220,0,214,183,211,47,152,279,1086,522,302,145,10,56,40,11,0
"42",4,9,220,0,211,175,204,40,142,255,1027,487,290,138,6,52,40,14,0
"43",4,13,219,954,204,164,208,36,130,233,1929,954,465,275,131,52,35,17,0
"44",4,17,219,904,207,151,212,35,114,211,1834,904,444,262,122,48,36,18,0
"45",4,21,219,854,203,141,209,34,104,194,1739,854,430,247,112,45,32,19,0
"46",4,25,219,0,211,547,209,427,92,179,1665,815,412,241,107,40,29,21,0
"47",4,29,219,0,206,509,204,396,83,167,1565,761,391,230,99,33,32,19,0
"48",4,33,218,0,208,475,211,382,78,148,1502,727,378,222,92,29,34,20,0
"49",4,37,219,0,204,410,211,272,103,220,1420,678,368,214,85,24,31,20,0
"50",4,41,219,0,208,350,209,201,128,263,1359,651,346,205,85,20,33,18,1
"51",4,45,219,0,215,294,211,144,136,294,1294,612,331,200,81,13,38,17,2
"52",4,49,219,0,207,252,208,108,143,301,1219,571,316,187,77,10,34,21,3
"53",5,1,219,0,207,202,210,69,158,291,1137,524,301,173,73,9,31,22,4
"54",5,5,219,0,209,164,209,48,158,288,1076,500,288,159,70,7,30,18,4
"55",5,9,219,0,208,151,212,41,151,268,1031,481,275,152,68,1,30,18,6
"56",5,13,219,980,202,143,210,40,135,251,1961,980,468,258,143,58,28,19,7
"57",5,17,219,927,209,128,211,39,119,231,1864,927,448,240,139,57,26,19,8
"58",5,21,219,872,206,116,208,37,115,214,1768,872,430,235,128,55,23,17,8
"59",5,25,219,0,197,503,215,458,106,199,1678,821,415,227,120,51,18,16,10
"60",5,29,219,0,207,469,210,428,88,186,1588,773,398,212,113,50,15,17,10
"61",5,33,219,0,211,452,208,409,80,164,1524,742,387,202,109,44,12,20,8
"62",5,37,219,0,209,382,208,290,109,228,1426,686,369,191,103,43,11,15,8
"63",5,41,219,0,208,327,209,201,132,262,1339,639,346,182,100,41,8,15,8
"64",5,45,219,0,203,270,209,150,140,281,1253,599,323,176,90,39,3,16,7
"65",5,49,219,0,211,231,206,110,149,298,1205,579,312,168,89,33,2,14,8
"66",6,1,219,0,211,187,205,75,166,304,1148,542,303,163,85,31,2,14,8
"67",6,5,219,0,213,158,211,54,168,292,1096,506,294,157,84,31,1,14,9
"68",6,9,219,0,209,143,207,48,161,272,1040,480,277,148,83,30,0,12,10
"69",6,13,219,1000,213,135,209,43,150,246,1996,1000,461,268,140,77,29,10,11
"70",6,17,219,947,206,128,210,41,141,226,1899,947,444,254,132,72,29,9,12
"71",6,21,219,891,208,111,213,38,132,208,1801,891,425,242,124,70,29,8,12
"72",6,25,219,0,209,509,212,457,120,190,1697,829,407,227,120,66,29,7,12
"73",6,29,219,0,206,474,208,423,110,175,1596,770,390,211,116,63,27,5,14
