"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,218,0,209,0,210,0,254,263,936,82,376,376,102,0,0,0,0
"2",1,5,219,0,212,0,206,0,233,243,894,48,358,363,125,0,0,0,0
"3",1,9,219,0,209,0,205,0,215,222,851,21,342,341,147,0,0,0,0
"4",1,13,220,966,214,0,206,0,198,197,1781,966,309,343,163,0,0,0,0
"5",1,17,218,897,206,0,211,0,185,175,1674,897,275,321,181,0,0,0,0
"6",1,21,220,857,212,0,211,0,163,161,1604,857,251,292,204,0,0,0,0
"7",1,25,220,0,209,394,212,419,148,143,1525,813,223,272,217,0,0,0,0
"8",1,29,220,0,210,369,205,395,129,126,1434,764,188,250,232,0,0,0,0
"9",1,33,220,0,208,350,209,372,114,108,1361,722,160,246,233,0,0,0,0
"10",1,37,219,0,192,284,202,239,121,152,1190,607,125,227,231,0,0,0,0
"11",1,41,219,0,209,234,209,173,128,176,1129,575,108,214,224,8,0,0,0
"12",1,45,220,0,212,206,209,129,139,192,1087,549,85,211,217,25,0,0,0
"13",1,49,221,0,208,178,209,84,147,201,1027,514,68,205,201,39,0,0,0
"14",2,1,221,0,213,150,210,61,141,204,979,491,42,201,188,57,0,0,0
"15",2,5,220,0,207,124,208,41,141,203,924,462,27,182,178,75,0,0,0
"16",2,9,221,0,208,101,210,37,130,185,871,435,7,172,171,86,0,0,0
"17",2,13,221,954,213,92,210,33,116,167,1785,954,414,152,173,92,0,0,0
"18",2,17,222,905,210,86,208,26,105,152,1692,905,390,133,165,99,0,0,0
"19",2,21,222,848,215,83,210,23,88,133,1600,848,378,121,148,105,0,0,0
"20",2,25,222,0,212,462,215,441,80,114,1524,806,357,106,143,112,0,0,0
"21",2,29,222,0,213,432,211,420,74,104,1454,761,345,91,137,120,0,0,0
"22",2,33,222,0,213,410,207,398,69,93,1390,723,333,78,129,127,0,0,0
"23",2,37,222,0,204,336,211,246,95,152,1244,612,319,63,120,130,0,0,0
"24",2,41,222,0,213,283,212,173,115,192,1188,581,307,50,120,125,5,0,0
"25",2,45,222,0,214,251,209,117,124,207,1122,543,293,40,113,118,15,0,0
"26",2,49,222,0,215,223,208,86,128,208,1068,520,276,31,106,112,23,0,0
"27",3,1,221,0,204,192,207,58,140,212,1013,498,263,21,98,104,29,0,0
"28",3,5,221,0,212,154,203,38,143,214,964,477,247,15,90,97,38,0,0
"29",3,9,222,0,210,137,213,34,133,194,921,455,239,5,87,91,44,0,0
"30",3,13,220,932,207,124,211,31,123,179,1807,932,434,228,73,92,48,0,0
"31",3,17,222,872,216,114,212,27,109,162,1712,872,421,215,62,91,51,0,0
