"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,220,0,210,0,210,0,277,235,932,74,383,365,110,0,0,0,0
"2",1,5,219,0,214,0,212,0,254,218,898,48,373,344,133,0,0,0,0
"3",1,9,219,0,203,0,206,0,238,197,844,18,353,323,150,0,0,0,0
"4",1,13,217,975,203,0,204,0,210,172,1764,975,331,295,163,0,0,0,0
"5",1,17,221,925,216,0,210,0,182,149,1682,925,299,281,177,0,0,0,0
"6",1,21,221,876,208,0,212,0,169,130,1595,876,253,278,188,0,0,0,0
"7",1,25,221,0,210,409,207,418,148,118,1510,827,214,273,196,0,0,0,0
"8",1,29,221,0,211,392,215,396,127,99,1440,788,183,266,203,0,0,0,0
"9",1,33,221,0,207,368,204,368,115,88,1350,736,154,250,210,0,0,0,0
"10",1,37,220,0,210,308,207,259,132,150,1266,682,130,234,220,0,0,0,0
"11",1,41,221,0,211,255,212,196,152,197,1223,665,99,228,220,11,0,0,0
"12",1,45,221,0,211,224,214,143,159,228,1179,639,84,221,207,28,0,0,0
"13",1,49,221,0,213,183,212,105,156,239,1108,592,62,216,197,41,0,0,0
"14",2,1,221,0,208,158,214,77,156,246,1059,568,39,212,176,64,0,0,0
"15",2,5,220,0,210,137,210,61,160,239,1017,550,24,202,168,73,0,0,0
"16",2,9,221,0,213,121,213,54,145,212,958,513,9,191,163,82,0,0,0
"17",2,13,218,976,204,115,205,51,134,198,1883,976,489,174,146,98,0,0,0
"18",2,17,222,927,210,106,217,46,113,173,1792,927,465,158,142,100,0,0,0
"19",2,21,222,877,212,98,209,46,101,158,1701,877,445,136,138,105,0,0,0
"20",2,25,221,0,206,512,216,450,86,143,1613,829,424,115,137,108,0,0,0
"21",2,29,222,0,215,483,203,417,76,132,1526,778,406,97,134,111,0,0,0
"22",2,33,222,0,207,462,220,393,66,112,1460,736,395,75,135,119,0,0,0
"23",2,37,222,0,213,391,211,313,92,186,1406,722,373,65,130,116,0,0,0
"24",2,41,222,0,208,338,209,235,105,217,1312,679,339,51,125,115,3,0,0
"25",2,45,222,0,203,289,207,163,111,248,1221,633,322,40,107,106,13,0,0
"26",2,49,222,0,213,238,206,122,121,260,1160,605,305,27,103,99,21,0,0
"27",3,1,221,0,214,202,207,90,132,254,1099,574,288,18,97,89,33,0,0
