"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,217,0,203,0,205,0,205,278,891,92,375,341,83,0,0,0,0
"2",1,5,217,0,206,0,208,0,179,255,848,56,359,332,101,0,0,0,0
"3",1,9,217,0,207,0,203,0,158,235,803,22,344,321,116,0,0,0,0
"4",1,13,216,972,205,0,201,0,140,210,1728,972,318,307,131,0,0,0,0
"5",1,17,217,926,205,0,206,0,125,184,1646,926,277,299,144,0,0,0,0
"6",1,21,217,885,201,0,210,0,108,170,1574,885,251,278,160,0,0,0,0
"7",1,25,217,0,207,390,206,431,90,156,1480,821,218,269,172,0,0,0,0
"8",1,29,217,0,198,374,203,407,83,139,1404,781,186,250,187,0,0,0,0
"9",1,33,217,0,201,358,206,381,68,113,1327,739,157,235,196,0,0,0,0
"10",1,37,217,0,200,294,205,285,94,179,1257,704,133,220,200,0,0,0,0
"11",1,41,216,0,204,241,206,195,111,232,1189,665,114,202,200,8,0,0,0
"12",1,45,217,0,208,210,205,136,120,264,1143,645,93,196,192,17,0,0,0
"13",1,49,217,0,204,174,209,105,128,272,1092,621,70,197,177,27,0,0,0
"14",2,1,217,0,203,143,204,77,129,265,1021,573,52,189,166,41,0,0,0
"15",2,5,217,0,209,118,205,61,127,251,971,542,28,186,166,49,0,0,0
"16",2,9,217,0,204,109,210,56,116,227,922,509,10,179,167,57,0,0,0
"17",2,13,215,878,198,100,202,51,104,218,1751,878,482,169,162,60,0,0,0
"18",2,17,216,837,200,92,204,43,93,201,1670,837,462,146,160,65,0,0,0
"19",2,21,216,790,208,81,208,36,80,184,1587,790,440,136,150,71,0,0,0
"20",2,25,217,0,203,434,204,418,69,167,1495,741,420,116,142,76,0,0,0
"21",2,29,217,0,199,415,198,389,59,151,1411,705,391,102,129,84,0,0,0
"22",2,33,217,0,198,388,209,371,48,132,1346,672,370,85,126,93,0,0,0
"23",2,37,217,0,203,322,206,266,76,200,1273,634,352,72,121,94,0,0,0
"24",2,41,217,0,206,280,206,197,98,243,1230,616,337,61,114,99,3,0,0
"25",2,45,217,0,198,242,210,141,107,272,1170,590,323,46,110,93,8,0,0
"26",2,49,217,0,205,194,205,104,108,279,1095,543,309,30,110,92,11,0,0
"27",3,1,217,0,207,167,209,73,106,281,1043,509,298,25,103,88,20,0,0
"28",3,5,217,0,206,143,213,53,110,278,1003,491,282,14,99,92,25,0,0
"29",3,9,217,0,206,129,203,50,96,261,945,468,263,6,84,95,29,0,0
"30",3,13,215,922,200,123,208,45,92,237,1827,922,444,253,83,92,33,0,0
"31",3,17,216,864,202,113,206,40,79,224,1728,864,421,250,71,87,35,0,0
"32",3,21,217,816,204,99,211,34,72,206,1642,816,408,235,65,79,39,0,0
"33",3,25,217,0,201,495,203,407,64,190,1560,778,387,227,53,70,45,0,0
"34",3,29,217,0,201,464,207,385,55,174,1486,731,378,216,47,66,48,0,0
"35",3,33,217,0,192,435,206,361,49,158,1401,685,362,201,38,65,50,0,0
"36",3,37,217,0,211,368,209,254,68,227,1337,652,342,194,33,64,52,0,0
"37",3,41,217,0,207,319,207,185,85,269,1272,616,328,187,24,63,53,1,0
"38",3,45,217,0,210,271,208,129,98,282,1198,571,311,182,19,59,53,3,0
"39",3,49,217,0,206,242,212,93,108,295,1156,557,295,178,17,53,50,6,0
"40",4,1,217,0,209,208,209,67,122,293,1108,538,280,165,16,48,49,12,0
"41",4,5,217,0,208,172,205,50,136,282,1053,510,269,154,9,48,49,14,0
"42",4,9,217,0,205,157,213,46,124,260,1005,483,261,146,4,45,49,17,0
"43",4,13,215,912,204,144,206,45,113,245,1869,912,465,249,136,41,46,20,0
"44",4,17,216,853,204,124,210,41,102,224,1758,853,436,237,133,35,41,23,0
"45",4,21,215,811,203,112,206,39,91,208,1670,811,419,223,123,32,36,26,0
"46",4,25,216,0,203,493,208,410,83,188,1585,768,401,211,119,22,37,27,0
"47",4,29,216,0,201,468,207,384,73,178,1511,729,386,204,114,17,34,27,0
"48",4,33,216,0,202,440,194,365,60,164,1425,693,360,196,104,14,31,27,0
"49",4,37,216,0,203,374,210,246,86,229,1348,646,343,191,97,12,28,31,0
"50",4,41,216,0,205,320,206,191,115,262,1299,620,332,188,92,8,27,31,1
"51",4,45,216,0,201,271,208,146,134,284,1244,595,318,179,87,5,27,30,3
"52",4,49,216,0,204,229,198,92,139,287,1149,544,292,170,83,5,22,28,5
"53",5,1,216,0,205,199,205,57,140,285,1091,514,279,166,77,3,20,22,10
"54",5,5,216,0,206,169,209,36,149,273,1042,488,268,158,75,1,19,21,12
"55",5,9,216,0,209,157,202,33,134,255,990,465,261,144,70,1,19,17,13
"56",5,13,216,950,205,148,209,30,127,231,1900,950,447,251,138,66,18,19,11
"57",5,17,216,901,210,141,209,26,114,220,1821,901,435,242,132,64,15,20,12
"58",5,21,216,858,210,132,210,25,107,197,1739,858,416,233,126,61,13,19,13
"59",5,25,216,0,204,542,200,414,98,183,1641,808,400,217,119,58,7,20,12
"60",5,29,216,0,206,509,205,387,88,161,1556,764,382,205,116,54,7,17,11
"61",5,33,216,0,211,485,208,357,81,141,1483,721,367,196,114,52,7,14,12
"62",5,37,216,0,204,420,210,258,116,221,1429,694,357,185,111,51,5,13,13
"63",5,41,215,0,205,363,206,196,128,268,1366,672,332,176,107,50,5,10,14
"64",5,45,216,0,206,307,203,149,155,303,1323,662,318,168,101,46,3,12,13
"65",5,49,216,0,211,255,201,101,164,313,1245,618,303,161,97,43,2,10,11
"66",6,1,216,0,203,229,206,73,167,311,1189,589,290,156,91,41,1,11,10
"67",6,5,216,0,207,178,208,54,180,305,1132,553,278,151,89,39,1,10,11
"68",6,9,215,0,206,163,201,50,168,285,1073,525,257,149,84,38,1,9,10
"69",6,13,216,989,204,150,207,47,155,256,2008,989,498,246,141,82,33,9,10
"70",6,17,215,931,202,139,206,44,142,233,1897,931,473,233,135,76,30,7,12
"71",6,21,216,880,204,126,205,40,121,218,1794,880,450,219,126,72,28,6,13
"72",6,25,216,0,202,505,204,477,107,204,1699,830,426,210,118,71,26,3,15
"73",6,29,216,0,200,473,209,447,95,187,1611,783,403,201,115,67,25,4,13
"74",6,33,216,0,206,455,209,427,83,174,1554,751,393,196,110,64,24,4,12
"75",6,37,216,0,203,399,203,323,100,242,1470,714,368,189,102,59,23,4,11
"76",6,41,216,0,204,338,204,237,123,293,1399,680,347,182,98,55,22,4,11
"77",6,45,216,0,208,287,208,171,134,317,1325,643,328,170,95,53,21,2,13
"78",6,49,216,0,208,247,199,120,149,340,1263,608,318,160,89,52,21,1,14
"79",7,1,216,0,211,211,207,86,152,332,1199,565,308,153,87,50,21,1,14
"80",7,5,216,0,209,177,200,68,148,325,1127,531,290,142,82,47,21,1,13
"81",7,9,215,0,207,167,205,58,138,292,1067,496,281,136,74,46,20,1,13
"82",7,13,216,920,206,157,202,54,124,263,1926,920,472,264,125,68,45,19,13
"83",7,17,216,880,208,147,208,47,113,238,1841,880,451,250,118,66,44,19,13
"84",7,21,216,830,205,135,206,44,104,212,1736,830,420,240,116,60,40,18,12
"85",7,25,216,0,204,499,202,455,92,197,1649,790,402,224,110,58,36,18,11
"86",7,29,216,0,200,469,204,427,79,174,1553,746,383,209,101,57,32,16,9
"87",7,33,216,0,205,443,207,399,71,153,1478,711,367,196,94,55,32,15,8
"88",7,37,216,0,205,371,208,300,113,221,1418,686,348,185,93,53,31,14,8
"89",7,41,216,0,208,314,209,231,131,262,1355,655,333,178,86,53,29,13,8
"90",7,45,216,0,202,263,203,178,153,282,1281,627,310,171,81,48,24,12,8
"91",7,49,216,0,207,220,209,133,160,290,1219,594,296,163,78,45,24,11,8
"92",8,1,215,0,206,183,208,104,174,289,1164,564,287,155,75,43,23,10,7
"93",8,5,215,0,207,151,207,76,171,291,1103,529,276,146,71,43,22,10,6
"94",8,9,216,0,208,142,205,68,159,275,1057,510,263,139,68,41,21,10,5
