"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,219,0,208,0,209,0,205,253,875,84,347,326,118,0,0,0,0
"2",1,5,220,0,213,0,213,0,186,235,847,54,339,322,132,0,0,0,0
"3",1,9,218,0,206,0,212,0,167,216,801,29,327,295,150,0,0,0,0
"4",1,13,220,966,208,0,208,0,137,196,1715,966,307,290,152,0,0,0,0
"5",1,17,220,915,210,0,212,0,113,179,1629,915,270,275,169,0,0,0,0
"6",1,21,217,833,206,0,203,0,99,163,1504,833,237,254,180,0,0,0,0
"7",1,25,220,0,207,385,204,400,80,139,1415,785,205,234,191,0,0,0,0
"8",1,29,220,0,209,363,209,378,68,115,1342,741,179,216,206,0,0,0,0
"9",1,33,220,0,204,335,215,354,58,99,1265,689,145,221,210,0,0,0,0
"10",1,37,220,0,208,277,209,254,79,171,1198,648,113,227,210,0,0,0,0
"11",1,41,220,0,209,234,208,177,97,213,1138,618,95,211,201,13,0,0,0
"12",1,45,220,0,207,199,214,124,106,247,1097,596,79,205,188,29,0,0,0
"13",1,49,219,0,209,165,210,90,117,257,1048,565,58,198,179,48,0,0,0
"14",2,1,220,0,209,145,212,65,114,261,1006,541,44,198,163,60,0,0,0
"15",2,5,220,0,207,122,208,51,114,249,951,516,29,188,158,60,0,0,0
"16",2,9,220,0,211,112,212,47,106,228,916,496,15,178,163,64,0,0,0
"17",2,13,219,979,210,104,212,45,95,207,1852,979,471,169,164,69,0,0,0
"18",2,17,220,932,213,93,208,40,87,197,1770,932,458,149,157,74,0,0,0
"19",2,21,220,883,211,85,211,35,74,185,1684,883,434,136,154,77,0,0,0
"20",2,25,220,0,210,491,207,451,63,169,1591,830,412,123,143,83,0,0,0
"21",2,29,220,0,203,460,210,427,56,149,1505,786,393,103,127,96,0,0,0
