"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,222,0,207,0,204,0,241,217,869,74,318,385,92,0,0,0,0
"2",1,5,223,0,209,0,215,0,216,193,833,42,300,369,122,0,0,0,0
"3",1,9,222,0,210,0,207,0,190,170,777,18,273,348,138,0,0,0,0
"4",1,13,222,990,210,0,212,0,175,154,1741,990,262,329,160,0,0,0,0
"5",1,17,222,927,210,0,210,0,157,142,1646,927,236,299,184,0,0,0,0
"6",1,21,223,870,210,0,217,0,137,123,1557,870,209,288,190,0,0,0,0
"7",1,25,223,0,211,428,207,388,120,119,1473,816,189,272,196,0,0,0,0
"8",1,29,223,0,202,399,211,367,103,97,1379,766,152,264,197,0,0,0,0
"9",1,33,223,0,218,372,210,344,84,81,1309,716,137,243,213,0,0,0,0
"10",1,37,223,0,206,302,208,196,98,144,1154,607,117,212,218,0,0,0,0
"11",1,41,223,0,217,253,213,139,115,166,1103,572,103,200,222,6,0,0,0
"12",1,45,223,0,207,215,211,93,127,186,1039,538,75,197,211,18,0,0,0
"13",1,49,223,0,213,185,211,77,133,187,1006,526,57,178,210,35,0,0,0
"14",2,1,223,0,204,156,211,60,135,184,950,500,40,171,199,40,0,0,0
"15",2,5,223,0,212,127,213,48,127,173,900,473,23,167,179,58,0,0,0
"16",2,9,223,0,213,116,206,46,120,147,848,447,12,155,168,66,0,0,0
"17",2,13,222,1048,205,109,213,43,110,128,1856,1048,434,145,157,72,0,0,0
"18",2,17,222,996,207,94,208,40,98,113,1756,996,410,126,141,83,0,0,0
"19",2,21,222,939,212,84,205,38,85,95,1658,939,391,108,134,86,0,0,0
"20",2,25,223,0,208,523,212,474,72,75,1564,885,368,95,127,89,0,0,0
"21",2,29,223,0,207,492,206,438,61,67,1471,829,351,79,127,85,0,0,0
"22",2,33,223,0,212,464,205,409,49,58,1397,780,338,70,114,95,0,0,0
"23",2,37,223,0,209,378,205,229,70,130,1221,647,308,61,98,107,0,0,0
"24",2,41,223,0,211,313,205,173,92,153,1147,602,297,50,89,105,4,0,0
"25",2,45,223,0,213,267,218,119,105,167,1089,570,279,41,87,105,7,0,0
"26",2,49,222,0,212,227,213,88,115,175,1030,533,273,30,80,101,13,0,0
"27",3,1,223,0,215,192,211,63,120,180,981,504,264,21,82,94,16,0,0
"28",3,5,223,0,211,164,210,47,121,173,926,471,252,9,85,83,26,0,0
"29",3,9,223,0,212,148,213,39,111,155,878,443,245,4,75,85,26,0,0
"30",3,13,223,1049,209,137,214,36,102,143,1890,1049,432,232,64,81,32,0,0
"31",3,17,223,991,210,123,212,31,93,123,1783,991,406,221,54,72,39,0,0
"32",3,21,222,930,213,114,212,26,84,109,1688,930,386,214,47,67,44,0,0
"33",3,25,223,0,209,543,210,456,79,96,1593,871,371,204,40,58,49,0,0
"34",3,29,223,0,215,516,209,438,65,79,1522,837,354,194,31,55,51,0,0
"35",3,33,223,0,213,487,211,415,61,67,1454,792,344,189,26,47,56,0,0
"36",3,37,222,0,215,394,205,250,90,138,1292,659,333,175,24,43,58,0,0
"37",3,41,223,0,210,321,213,185,116,163,1208,609,310,173,21,39,54,2,0
"38",3,45,223,0,208,275,211,131,129,190,1144,585,290,161,16,38,50,4,0
"39",3,49,223,0,213,234,214,98,135,207,1101,561,285,155,11,35,50,4,0
"40",4,1,223,0,212,198,204,71,144,206,1035,527,271,144,8,33,45,7,0
"41",4,5,223,0,208,164,211,49,142,197,971,495,254,134,4,35,36,13,0
"42",4,9,223,0,215,147,205,47,123,172,909,462,239,126,2,29,38,13,0
"43",4,13,222,973,214,138,211,41,114,149,1840,973,437,231,120,28,35,16,0
"44",4,17,223,913,204,126,214,38,100,135,1730,913,415,218,111,24,32,17,0
"45",4,21,222,864,210,114,212,35,87,119,1641,864,393,209,104,21,30,20,0
"46",4,25,223,0,212,509,208,458,76,104,1567,826,373,201,100,18,28,21,0
"47",4,29,223,0,213,480,212,430,70,89,1494,785,356,194,97,15,27,20,0
"48",4,33,223,0,209,443,212,405,64,78,1411,735,337,185,94,13,22,25,0
"49",4,37,223,0,215,351,215,259,87,140,1267,621,319,179,90,11,22,25,0
"50",4,41,223,0,210,313,216,191,104,184,1218,603,300,175,85,10,20,24,1
"51",4,45,223,0,210,263,218,137,120,208,1156,568,287,166,81,7,19,26,2
"52",4,49,223,0,210,219,212,104,142,227,1114,551,276,158,76,5,16,29,3
"53",5,1,223,0,215,179,210,69,154,227,1054,517,271,147,67,3,16,30,3
"54",5,5,222,0,211,156,207,49,160,222,1005,493,260,136,66,2,16,25,7
"55",5,9,222,0,211,144,208,42,143,204,952,467,246,128,64,2,15,24,6
"56",5,13,222,966,214,130,219,41,134,180,1884,966,449,239,124,60,14,23,9
"57",5,17,223,911,213,123,210,40,124,166,1787,911,434,221,121,57,14,18,11
"58",5,21,223,857,218,112,205,35,113,148,1688,857,411,212,110,57,12,17,12
"59",5,25,223,0,213,516,215,436,106,129,1615,816,395,202,110,52,11,17,12
"60",5,29,223,0,207,490,214,413,94,118,1536,775,377,194,105,48,10,17,10
