"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"79",7,1,217,0,211,146,203,66,148,222,996,482,248,131,73,29,20,0,13
"80",7,5,217,0,204,124,207,51,151,218,955,466,240,120,71,27,18,0,13
"81",7,9,219,0,208,115,212,45,137,203,920,448,236,118,66,24,15,0,13
"82",7,13,219,992,213,107,208,42,130,182,1874,992,431,222,112,65,24,15,13
"83",7,17,219,937,209,100,207,38,122,164,1777,937,413,212,107,60,23,13,12
"84",7,21,219,893,209,95,211,36,111,144,1699,893,394,207,104,55,22,13,11
"85",7,25,219,0,212,516,210,438,94,127,1597,835,370,196,99,54,20,13,10
"86",7,29,219,0,208,487,210,404,83,113,1505,781,353,185,94,52,18,12,10
"87",7,33,219,0,211,460,213,384,74,101,1443,741,342,178,92,52,17,12,9
"88",7,37,219,0,199,375,208,232,98,166,1278,625,315,167,86,51,16,11,7
"89",7,41,219,0,208,316,213,172,115,189,1213,584,303,160,82,50,16,11,7
"90",7,45,219,0,205,273,214,130,126,208,1156,549,297,152,78,48,15,10,7
"91",7,49,218,0,202,235,207,98,128,220,1090,522,275,144,72,46,14,10,7
"92",8,1,219,0,207,190,207,71,133,220,1028,485,264,137,69,42,15,10,6
"93",8,5,220,0,209,156,205,52,135,210,967,460,246,130,63,40,13,9,6
"94",8,9,219,0,210,143,204,49,125,181,912,435,233,123,59,36,12,8,6
"95",8,13,220,1031,208,128,213,43,116,164,1903,1031,414,227,116,54,35,12,14
"96",8,17,220,978,213,117,209,39,109,145,1810,978,401,212,107,53,35,11,13
"97",8,21,220,917,209,112,212,36,104,131,1721,917,388,209,101,49,34,10,13
"98",8,25,220,0,205,539,210,471,94,120,1639,872,368,201,97,45,33,10,13
"99",8,29,220,0,208,502,209,450,83,109,1561,831,349,189,94,43,32,10,13
"100",8,33,220,0,207,472,206,431,76,93,1485,792,331,180,92,39,29,9,13
"101",8,37,220,0,198,372,211,258,114,151,1304,646,319,169,87,37,27,7,12
"102",8,41,220,0,209,313,208,185,128,193,1236,606,305,164,82,34,26,7,12
"103",8,45,220,0,213,273,210,136,142,210,1184,573,299,161,78,30,24,7,12
"104",8,49,219,0,212,230,204,93,164,224,1127,542,289,151,74,29,23,7,12
"105",9,1,220,0,206,203,210,65,166,218,1068,514,271,145,72,26,23,7,10
"106",9,5,220,0,204,170,208,48,163,211,1004,482,253,138,68,24,22,7,10
"107",9,9,220,0,211,158,207,43,150,189,958,460,241,131,66,23,22,6,9
"108",9,13,220,1048,206,149,212,36,140,172,1963,1048,439,226,126,65,23,21,15
"109",9,17,220,994,211,141,211,36,125,154,1872,994,417,220,120,64,23,20,14
"110",9,21,220,940,213,130,209,32,117,140,1781,940,396,210,118,64,22,19,12
"111",9,25,220,0,206,581,209,454,110,122,1682,882,370,202,117,61,20,18,12
"112",9,29,220,0,208,548,210,426,101,111,1604,833,361,193,110,58,20,18,11
"113",9,33,220,0,211,510,199,403,90,97,1510,783,339,186,103,54,18,16,11
"114",9,37,220,0,202,416,204,235,104,167,1328,655,314,171,96,51,18,13,10
"115",9,41,220,0,209,368,209,173,117,189,1265,621,297,164,95,49,16,13,10
"116",9,45,220,0,209,306,207,125,135,206,1188,581,278,152,91,49,15,13,9
"117",9,49,220,0,212,260,208,87,156,207,1130,550,268,147,84,47,14,12,8
"118",10,1,220,0,208,225,210,61,160,197,1061,510,253,144,81,44,12,10,7
"119",10,5,220,0,213,191,205,45,170,193,1017,487,241,142,74,44,12,10,7
"120",10,9,220,0,206,177,204,43,161,170,961,463,224,138,69,40,11,10,6
"121",10,13,220,999,211,161,207,40,154,152,1924,999,450,218,131,68,37,8,13
"122",10,17,220,946,205,142,204,37,146,140,1820,946,428,208,122,64,31,8,13
"123",10,21,220,892,212,129,209,33,133,123,1731,892,408,202,118,61,30,7,13
"124",10,25,220,0,211,551,207,454,124,108,1655,854,391,191,114,57,29,7,12
"125",10,29,220,0,215,516,212,427,112,95,1577,804,380,186,108,54,26,7,12
"126",10,33,220,0,207,491,209,404,107,82,1500,765,357,177,106,53,24,6,12
"127",10,37,220,0,199,398,210,234,140,146,1327,635,342,162,98,51,21,6,12
"128",10,41,220,0,213,339,207,164,158,188,1269,617,321,153,91,49,20,6,12
"129",10,45,220,0,212,294,206,117,172,204,1205,592,297,143,87,49,19,6,12
"130",10,49,220,0,209,245,207,77,191,211,1140,560,282,130,85,47,18,6,12
"131",11,1,220,0,211,212,216,59,187,207,1092,525,279,124,84,44,18,6,12
"132",11,5,220,0,209,180,208,40,185,205,1027,494,266,109,83,42,16,6,11
"133",11,9,220,0,212,160,204,36,167,187,966,463,251,103,78,40,15,6,10
"134",11,13,220,942,214,152,211,33,156,167,1875,942,447,242,101,75,39,15,14
"135",11,17,220,874,208,145,215,28,143,151,1764,874,424,227,98,73,39,15,14
"136",11,21,220,839,211,133,207,24,130,141,1685,839,405,214,91,70,37,15,14
"137",11,25,220,0,209,531,210,402,121,122,1595,790,382,202,88,71,35,14,13
"138",11,29,220,0,206,500,203,384,108,109,1510,747,362,191,83,66,34,14,13
"139",11,33,220,0,213,469,205,361,97,91,1436,705,350,179,81,64,31,13,13
"140",11,37,220,0,200,395,209,217,113,148,1282,610,323,165,73,59,29,11,12
"141",11,41,220,0,209,326,208,152,124,185,1204,575,304,155,69,51,28,11,11
"142",11,45,220,0,210,277,210,107,139,201,1144,542,287,151,66,50,26,11,11
"143",11,49,220,0,210,240,205,76,145,206,1082,514,272,142,64,46,22,11,11
"144",12,1,221,0,214,211,210,64,150,195,1044,494,265,137,63,45,20,9,11
"145",12,5,220,0,208,178,207,45,155,191,984,468,248,128,60,44,20,9,7
"146",12,9,221,0,214,165,213,44,141,166,943,449,240,119,60,40,20,9,6
"147",12,13,221,1001,212,158,217,38,131,151,1908,1001,431,232,115,58,36,20,15
"148",12,17,221,950,211,144,208,37,121,144,1815,950,412,224,108,56,34,17,14
"149",12,21,221,897,207,131,208,32,110,126,1711,897,388,215,101,49,30,17,14
"150",12,25,221,0,209,536,207,446,97,113,1608,832,374,204,94,47,28,16,13
"151",12,29,221,0,210,503,214,406,92,101,1526,770,366,196,93,45,28,16,12
"152",12,33,221,0,209,465,207,390,84,95,1450,730,352,184,91,44,24,13,12
"153",12,37,221,0,203,373,208,241,110,137,1272,605,327,167,84,42,23,13,11
"154",12,41,221,0,211,316,205,180,135,170,1217,584,311,156,82,41,19,13,11
"155",12,45,221,0,212,279,207,128,150,191,1167,562,301,151,77,38,15,12,11
"156",12,49,221,0,212,239,206,85,155,201,1098,518,290,144,73,36,15,11,11
"157",13,1,221,0,214,221,210,57,156,198,1056,501,279,139,68,36,13,11,9
"158",13,5,221,0,208,176,202,36,175,195,992,472,263,134,63,32,12,9,7
"159",13,9,221,0,209,164,210,29,156,175,943,453,249,122,62,29,12,9,7
"160",13,13,221,1027,212,148,215,27,142,154,1925,1027,435,240,111,59,26,12,15
"161",13,17,221,969,207,142,210,25,132,142,1827,969,419,224,105,58,26,12,14
"162",13,21,221,913,213,126,210,22,120,127,1731,913,397,211,102,58,26,12,12
"163",13,25,221,0,215,557,212,451,107,114,1656,871,379,204,97,56,26,12,11
"164",13,29,221,0,214,520,213,425,97,105,1574,822,359,196,95,54,25,12,11
"165",13,33,221,0,216,483,204,402,87,95,1487,770,341,188,89,51,25,12,11
"166",13,37,221,0,203,380,212,218,128,156,1297,616,318,179,87,49,25,12,11
"167",13,41,221,0,210,320,201,156,148,193,1228,583,303,168,83,46,23,11,11
"168",13,45,221,0,210,269,212,112,163,195,1161,546,287,163,81,40,23,11,10
"169",13,49,221,0,208,232,211,69,168,201,1089,495,283,157,76,35,23,11,9
"170",14,1,221,0,211,199,213,47,169,207,1046,470,277,152,73,33,23,10,8
"171",14,5,220,0,199,166,210,34,167,201,977,434,266,141,69,29,21,9,8
"172",14,9,221,0,214,143,210,32,147,180,926,406,255,135,67,27,20,9,7
"173",14,13,220,1009,211,135,208,28,137,165,1893,1009,386,239,133,63,27,20,16
"174",14,17,220,949,205,126,210,25,117,145,1777,949,357,229,123,58,26,19,16
"175",14,21,219,904,204,112,211,24,104,131,1690,904,341,216,115,55,25,19,15
"176",14,25,219,0,204,513,210,459,92,114,1592,847,325,204,111,49,25,17,14
"177",14,29,219,0,207,495,206,426,83,104,1521,804,314,196,106,46,25,16,14
"178",14,33,219,0,208,458,210,408,77,93,1454,761,306,187,102,43,25,16,14
"179",14,37,219,0,199,373,206,266,99,153,1296,647,290,170,96,40,24,15,14
"180",14,41,218,0,205,299,206,192,124,198,1224,600,281,166,94,37,21,14,11
"181",14,45,219,0,203,259,204,132,133,219,1150,567,260,155,91,33,20,13,11
"182",14,49,219,0,210,227,207,92,139,228,1103,546,256,141,85,32,19,13,11
"183",15,1,219,0,210,193,207,66,149,223,1048,516,246,135,81,30,17,13,10
"184",15,5,219,0,205,166,208,51,150,215,995,488,235,126,78,29,17,12,10
"185",15,9,219,0,215,146,208,46,137,200,952,461,231,117,77,29,16,12,9
"186",15,13,219,987,210,138,213,39,131,186,1904,987,445,218,114,75,29,15,21
"187",15,17,219,940,208,130,212,38,116,172,1816,940,427,205,111,70,29,13,21
"188",15,21,218,891,201,116,211,35,108,158,1720,891,405,192,108,66,27,12,19
"189",15,25,219,0,208,527,208,460,99,148,1650,848,394,187,103,64,25,12,17
"190",15,29,219,0,211,499,210,424,85,131,1560,795,372,181,99,61,25,10,17
"191",15,33,219,0,207,466,209,403,79,117,1481,753,350,177,95,56,24,10,16
"192",15,37,219,0,202,367,210,245,101,184,1309,630,323,164,90,54,22,10,16
"193",15,41,219,0,210,310,206,184,121,205,1236,586,315,152,84,53,21,10,15
"194",15,45,219,0,211,265,209,144,136,218,1183,565,298,147,77,53,19,9,15
"195",15,49,219,0,209,228,206,107,142,227,1119,533,286,137,72,51,18,8,14
"196",16,1,219,0,208,194,204,84,140,221,1051,500,270,128,67,47,18,8,13
"197",16,5,219,0,209,162,210,61,149,216,1007,477,259,124,64,45,17,8,13
"198",16,9,219,0,211,147,211,55,136,197,957,446,247,119,63,45,17,7,13
"199",16,13,219,996,208,139,212,53,124,181,1913,996,429,234,114,62,43,16,19
