"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,223,0,211,0,209,0,208,213,841,88,333,327,93,0,0,0,0
"2",1,5,222,0,211,0,217,0,186,185,799,46,328,300,125,0,0,0,0
"3",1,9,223,0,210,0,211,0,161,171,753,23,309,281,140,0,0,0,0
"4",1,13,223,1011,215,0,210,0,141,150,1727,1011,295,272,149,0,0,0,0
"5",1,17,223,967,215,0,212,0,125,131,1650,967,265,253,165,0,0,0,0
"6",1,21,223,912,204,0,214,0,107,117,1554,912,223,249,170,0,0,0,0
"7",1,25,223,0,212,417,212,448,84,105,1478,865,189,245,179,0,0,0,0
"8",1,29,223,0,211,395,217,425,67,89,1404,820,159,235,190,0,0,0,0
"9",1,33,223,0,212,371,210,404,53,81,1331,775,131,235,190,0,0,0,0
"10",1,37,223,0,205,313,212,286,76,165,1257,736,114,217,190,0,0,0,0
"11",1,41,223,0,212,263,216,206,95,206,1198,698,92,204,196,8,0,0,0
"12",1,45,222,0,208,221,210,155,110,218,1122,655,75,191,180,21,0,0,0
"13",1,49,222,0,212,177,207,111,116,233,1056,621,54,180,163,38,0,0,0
"14",2,1,222,0,207,154,209,74,119,232,995,585,40,168,153,49,0,0,0
"15",2,5,222,0,211,123,217,53,124,225,953,557,23,162,143,68,0,0,0
"16",2,9,222,0,209,113,208,47,108,211,896,525,11,151,138,71,0,0,0
"17",2,13,222,924,209,101,205,40,94,194,1767,924,498,145,127,73,0,0,0
"18",2,17,222,887,212,92,207,31,77,175,1681,887,466,130,115,83,0,0,0
"19",2,21,222,850,209,82,210,29,69,150,1599,850,439,110,114,86,0,0,0
"20",2,25,222,0,213,494,211,400,59,132,1509,794,421,90,110,94,0,0,0
"21",2,29,222,0,209,467,205,376,49,118,1424,748,404,74,105,93,0,0,0
"22",2,33,222,0,213,444,213,359,38,101,1368,717,389,62,110,90,0,0,0
"23",2,37,222,0,203,388,210,260,64,174,1299,685,373,51,102,88,0,0,0
"24",2,41,222,0,208,327,205,201,85,204,1230,654,354,36,93,87,6,0,0
