"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"127",10,37,220,0,197,360,202,204,76,132,1171,580,300,139,73,34,18,20,7
"128",10,41,219,0,210,289,210,134,96,156,1095,539,280,133,66,34,17,20,6
"129",10,45,221,0,207,256,207,100,102,172,1044,521,265,124,62,32,16,18,6
"130",10,49,221,0,211,215,212,70,110,175,993,493,251,117,62,30,16,18,6
"131",11,1,221,0,211,182,208,50,110,171,932,459,240,111,59,25,15,18,5
"132",11,5,221,0,209,153,216,31,116,170,895,446,227,108,55,23,13,18,5
"133",11,9,221,0,208,137,210,29,102,159,845,421,216,102,52,22,11,16,5
"134",11,13,219,928,211,130,211,29,91,140,1740,928,404,208,98,51,21,10,20
"135",11,17,221,879,207,119,205,27,82,127,1646,879,381,195,94,48,19,10,20
"136",11,21,221,826,199,109,211,24,71,106,1546,826,358,184,88,46,18,10,16
"137",11,25,222,0,208,469,206,440,61,88,1472,791,341,172,81,44,18,10,15
"138",11,29,221,0,205,443,210,413,56,73,1400,745,328,169,74,42,17,10,15
"139",11,33,222,0,200,425,211,385,45,60,1326,706,311,161,69,38,16,10,15
"140",11,37,222,0,199,338,211,211,65,117,1141,561,299,145,67,34,15,8,12
"141",11,41,222,0,207,285,218,143,85,157,1095,536,287,143,61,34,14,8,12
"142",11,45,222,0,205,245,211,105,95,171,1032,503,271,136,58,32,12,8,12
"143",11,49,222,0,207,209,215,77,93,172,973,468,260,131,54,31,10,8,11
"144",12,1,222,0,207,177,208,52,101,177,922,454,237,121,52,30,10,8,10
"145",12,5,222,0,212,151,216,37,103,179,898,446,233,116,50,28,10,7,8
"146",12,9,222,0,211,137,209,37,96,161,851,418,223,109,48,28,10,7,8
"147",12,13,221,963,211,129,208,33,86,140,1770,963,401,211,102,44,25,10,14
"148",12,17,222,929,211,114,213,28,80,118,1693,929,376,199,100,43,23,9,14
"149",12,21,222,875,211,101,211,25,72,107,1602,875,363,186,95,41,22,9,11
"150",12,25,222,0,210,498,212,453,66,93,1532,834,346,182,89,40,21,9,11
"151",12,29,222,0,205,475,209,426,57,80,1452,794,323,173,83,39,20,9,11
"152",12,33,222,0,202,450,209,394,50,66,1371,743,307,167,81,35,20,9,9
"153",12,37,222,0,200,341,203,201,73,137,1155,585,279,148,76,33,18,7,9
"154",12,41,221,0,204,283,213,146,97,169,1112,566,266,143,72,32,17,7,9
"155",12,45,221,0,205,234,208,103,102,196,1048,533,253,134,68,29,16,6,9
"156",12,49,221,0,201,201,214,69,113,202,1000,510,238,130,65,27,15,6,9
"157",13,1,219,0,209,167,209,47,113,198,943,481,223,121,63,27,14,6,8
"158",13,5,221,0,211,137,206,39,116,183,892,450,214,116,59,26,14,6,7
"159",13,9,221,0,212,118,211,33,107,163,844,424,203,113,57,24,13,5,5
"160",13,13,219,985,204,111,210,32,102,149,1793,985,408,198,106,54,20,12,10
"161",13,17,221,943,211,100,212,30,88,132,1716,943,386,195,101,53,18,11,9
"162",13,21,220,893,213,96,212,28,77,116,1635,893,376,184,95,49,18,11,9
"163",13,25,221,0,210,502,205,456,71,103,1547,845,360,172,87,48,15,11,9
"164",13,29,221,0,214,466,211,421,62,82,1456,789,340,162,85,47,14,10,9
"165",13,33,221,0,211,442,210,397,54,69,1383,746,328,152,82,44,14,9,8
"166",13,37,221,0,205,355,206,233,88,127,1214,614,309,143,79,41,12,8,8
"167",13,41,221,0,205,304,213,168,106,168,1164,591,294,139,74,40,10,8,8
"168",13,45,221,0,215,261,209,117,119,186,1107,555,283,135,70,38,10,8,8
"169",13,49,221,0,206,238,206,82,131,197,1060,537,270,127,67,36,8,8,7
"170",14,1,220,0,208,200,209,52,136,193,998,498,259,122,64,32,8,8,7
"171",14,5,221,0,211,167,213,33,142,192,958,472,256,118,64,26,8,8,6
"172",14,9,221,0,211,155,209,30,126,176,907,450,242,109,60,24,8,8,6
"173",14,13,220,975,205,149,210,28,114,163,1844,975,435,232,101,58,23,7,13
"174",14,17,221,931,206,135,212,23,102,148,1757,931,419,219,91,54,23,7,13
"175",14,21,220,872,212,122,212,22,90,131,1661,872,401,211,85,52,21,6,13
"176",14,25,220,0,208,513,206,443,81,109,1560,822,374,194,81,51,20,6,12
"177",14,29,220,0,210,481,208,420,70,93,1482,773,359,190,78,45,19,6,12
"178",14,33,220,0,203,454,206,394,58,84,1399,727,345,179,74,41,16,5,12
"179",14,37,220,0,210,374,212,234,86,141,1257,614,332,172,71,38,15,5,10
"180",14,41,220,0,207,321,213,173,103,173,1190,571,323,163,66,38,14,5,10
"181",14,45,220,0,206,282,207,126,111,198,1130,548,303,151,64,38,14,4,8
"182",14,49,220,0,209,240,206,89,115,211,1070,511,296,144,59,37,13,3,7
"183",15,1,220,0,204,204,209,67,124,199,1007,483,282,130,56,33,13,3,7
"184",15,5,220,0,205,179,206,41,126,200,957,459,266,125,55,31,13,3,5
"185",15,9,220,0,208,168,211,34,112,182,915,438,252,121,52,31,13,3,5
"186",15,13,217,980,205,160,210,30,103,168,1856,980,418,243,119,50,25,13,8
"187",15,17,220,919,207,153,214,30,88,151,1762,919,411,229,113,47,24,13,6
"188",15,21,219,854,208,139,208,27,79,141,1656,854,394,217,109,42,22,12,6
"189",15,25,220,0,203,536,211,417,74,123,1564,805,375,204,101,39,22,12,6
"190",15,29,220,0,206,501,211,402,68,106,1494,766,361,190,99,39,21,12,6
"191",15,33,220,0,195,469,206,387,58,97,1412,731,343,174,92,37,19,12,4
"192",15,37,220,0,198,378,207,223,81,157,1244,600,329,163,86,35,17,10,4
"193",15,41,220,0,203,320,208,159,104,186,1180,565,310,158,83,34,16,10,4
"194",15,45,220,0,206,273,205,119,108,202,1113,537,292,147,78,30,15,10,4
"195",15,49,219,0,207,230,209,85,124,213,1068,520,275,143,74,27,15,10,4
"196",16,1,220,0,211,193,204,56,127,207,998,480,259,137,70,26,14,9,3
"197",16,5,220,0,206,166,213,39,127,194,945,446,253,128,68,26,13,8,3
"198",16,9,220,0,206,150,206,36,118,175,891,417,243,118,65,25,12,8,3
"199",16,13,217,993,211,140,207,33,109,155,1848,993,401,232,116,63,24,10,9
