"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,206,0,201,0,197,0,215,230,843,66,337,330,110,0,0,0,0
"2",1,5,206,0,199,0,193,0,200,207,799,48,319,304,128,0,0,0,0
"3",1,9,206,0,199,0,199,0,183,186,767,27,296,298,146,0,0,0,0
"4",1,13,206,925,197,0,196,0,165,173,1656,925,282,293,156,0,0,0,0
"5",1,17,205,869,196,0,188,0,147,158,1558,869,249,268,172,0,0,0,0
"6",1,21,205,810,191,0,195,0,131,133,1460,810,216,255,179,0,0,0,0
"7",1,25,206,0,196,368,192,395,112,116,1379,763,184,248,184,0,0,0,0
"8",1,29,206,0,199,344,196,369,98,96,1302,713,159,238,192,0,0,0,0
"9",1,33,206,0,193,321,194,349,84,84,1225,670,136,227,192,0,0,0,0
"10",1,37,206,0,193,265,198,256,96,145,1153,627,111,212,203,0,0,0,0
"11",1,41,206,0,196,227,195,188,100,183,1089,591,90,201,198,9,0,0,0
"12",1,45,206,0,193,196,200,137,110,202,1038,563,71,183,192,29,0,0,0
"13",1,49,205,0,194,167,193,103,116,205,978,525,54,169,189,41,0,0,0
"14",2,1,206,0,197,141,194,77,120,203,932,500,37,164,175,56,0,0,0
"15",2,5,206,0,196,114,198,53,121,191,873,463,26,152,164,68,0,0,0
"16",2,9,206,0,198,105,192,51,112,172,830,441,16,138,158,77,0,0,0
"17",2,13,204,902,195,100,197,46,100,160,1700,902,427,135,152,84,0,0,0
"18",2,17,206,848,189,92,199,44,88,149,1609,848,412,122,138,89,0,0,0
"19",2,21,206,787,197,85,198,41,74,138,1520,787,398,107,133,95,0,0,0
"20",2,25,206,0,194,462,193,398,66,123,1436,745,376,97,117,101,0,0,0
"21",2,29,206,0,191,437,197,373,60,104,1362,700,362,81,113,106,0,0,0
"22",2,33,206,0,191,414,192,344,52,96,1289,659,343,66,114,107,0,0,0
"23",2,37,206,0,196,354,198,246,72,148,1214,610,327,59,106,112,0,0,0
"24",2,41,205,0,198,302,196,177,98,191,1162,579,316,51,100,112,4,0,0
"25",2,45,206,0,198,260,199,121,109,216,1103,548,301,42,90,103,19,0,0
"26",2,49,206,0,198,225,198,93,125,232,1071,538,289,32,85,101,26,0,0
"27",3,1,207,0,198,197,201,65,128,235,1024,514,275,24,84,91,36,0,0
"28",3,5,207,0,198,173,195,52,125,229,972,489,262,16,79,85,41,0,0
"29",3,9,207,0,193,165,198,46,110,211,923,464,254,9,72,81,43,0,0
"30",3,13,207,844,195,151,193,42,103,192,1720,844,442,244,72,74,44,0,0
"31",3,17,207,808,193,138,193,38,98,172,1640,808,422,232,65,69,44,0,0
"32",3,21,207,745,197,125,198,34,88,154,1541,745,402,221,61,64,48,0,0
"33",3,25,207,0,191,476,199,368,78,141,1453,692,390,209,53,59,50,0,0
"34",3,29,207,0,197,440,194,352,70,124,1377,652,375,199,40,62,49,0,0
"35",3,33,207,0,196,419,192,329,67,114,1317,621,359,192,34,58,53,0,0
