"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,219,0,214,0,210,0,246,272,942,80,384,375,103,0,0,0,0
"2",1,5,219,0,211,0,202,0,227,252,892,46,367,351,128,0,0,0,0
"3",1,9,218,0,210,0,206,0,206,225,847,22,349,330,146,0,0,0,0
"4",1,13,219,982,207,0,209,0,188,206,1792,982,333,316,161,0,0,0,0
"5",1,17,219,937,214,0,208,0,163,191,1713,937,290,307,179,0,0,0,0
"6",1,21,218,885,209,0,206,0,146,173,1619,885,246,289,199,0,0,0,0
"7",1,25,219,0,206,387,209,440,130,151,1523,827,214,278,204,0,0,0,0
"8",1,29,219,0,199,360,211,420,111,134,1435,780,187,252,216,0,0,0,0
"9",1,33,219,0,208,346,210,403,91,123,1381,749,160,244,228,0,0,0,0
"10",1,37,219,0,200,269,216,255,107,172,1219,620,134,227,238,0,0,0,0
"11",1,41,219,0,208,232,206,183,118,211,1158,594,102,218,234,10,0,0,0
"12",1,45,219,0,204,191,208,127,138,227,1095,557,89,200,222,27,0,0,0
"13",1,49,219,0,204,154,209,83,145,233,1028,514,62,198,213,41,0,0,0
"14",2,1,219,0,208,132,209,57,143,221,970,483,39,195,199,54,0,0,0
"15",2,5,219,0,207,115,211,39,134,213,919,457,20,179,199,64,0,0,0
"16",2,9,219,0,206,107,209,38,113,196,869,433,9,173,179,75,0,0,0
"17",2,13,219,997,208,98,207,34,96,174,1814,997,407,154,175,81,0,0,0
"18",2,17,220,944,210,83,210,28,84,150,1709,944,375,136,164,90,0,0,0
"19",2,21,220,894,206,79,210,25,75,137,1626,894,360,118,153,101,0,0,0
"20",2,25,220,0,208,490,207,459,65,123,1552,855,345,104,142,106,0,0,0
"21",2,29,219,0,210,470,213,435,56,110,1494,822,332,94,127,119,0,0,0
"22",2,33,219,0,203,442,212,406,49,98,1410,771,316,78,123,122,0,0,0
"23",2,37,219,0,204,348,206,260,70,153,1241,648,293,67,107,126,0,0,0
"24",2,41,219,0,212,295,203,176,95,213,1194,630,279,53,107,121,4,0,0
"25",2,45,219,0,207,248,205,132,111,225,1128,595,268,47,92,115,11,0,0
"26",2,49,219,0,206,202,208,91,126,225,1058,556,250,31,94,110,17,0,0
"27",3,1,218,0,205,183,209,67,130,215,1009,532,232,23,91,109,22,0,0
"28",3,5,219,0,211,164,199,46,126,211,957,509,219,10,83,106,30,0,0
"29",3,9,218,0,205,152,206,42,119,184,908,482,207,4,83,97,35,0,0
"30",3,13,216,993,210,139,210,37,109,170,1868,993,459,202,79,93,42,0,0
"31",3,17,218,938,213,130,210,34,103,155,1783,938,442,197,69,91,46,0,0
"32",3,21,218,889,208,123,201,29,96,141,1687,889,421,182,61,77,57,0,0
"33",3,25,218,0,208,544,207,439,85,122,1605,838,412,168,55,70,62,0,0
"34",3,29,218,0,202,501,207,408,77,104,1499,781,386,156,46,67,63,0,0
"35",3,33,218,0,206,471,205,383,63,85,1413,740,363,145,41,61,63,0,0
"36",3,37,218,0,196,390,210,223,73,145,1237,611,335,138,37,51,65,0,0
"37",3,41,218,0,206,327,206,152,83,184,1158,563,319,136,29,52,59,0,0
"38",3,45,218,0,205,272,210,107,96,197,1087,517,307,130,26,45,57,5,0
"39",3,49,218,0,207,229,208,84,108,200,1036,492,292,127,17,43,54,11,0
"40",4,1,218,0,205,199,206,51,110,209,980,463,280,121,9,46,48,13,0
"41",4,5,218,0,210,169,205,40,117,193,934,446,269,110,3,44,45,17,0
