"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,216,0,208,0,209,0,236,212,865,73,341,354,97,0,0,0,0
"2",1,5,217,0,205,0,207,0,211,190,813,47,325,331,110,0,0,0,0
"3",1,9,215,0,204,0,205,0,190,170,769,24,308,304,133,0,0,0,0
"4",1,13,214,983,203,0,206,0,173,153,1718,983,292,291,152,0,0,0,0
"5",1,17,216,923,205,0,212,0,156,135,1631,923,263,279,166,0,0,0,0
"6",1,21,216,866,204,0,211,0,136,123,1540,866,228,260,186,0,0,0,0
"7",1,25,216,0,207,370,205,444,116,108,1450,814,195,245,196,0,0,0,0
"8",1,29,216,0,206,354,204,417,104,93,1378,771,166,242,199,0,0,0,0
"9",1,33,216,0,205,330,208,390,86,77,1296,720,140,231,205,0,0,0,0
"10",1,37,216,0,196,279,207,252,98,128,1160,621,115,208,216,0,0,0,0
"11",1,41,216,0,198,234,205,178,104,161,1080,575,95,189,213,8,0,0,0
"12",1,45,216,0,204,201,204,125,103,176,1013,542,70,181,197,23,0,0,0
"13",1,49,216,0,200,173,202,89,100,186,950,508,42,180,184,36,0,0,0
"14",2,1,216,0,206,145,206,60,105,185,907,477,27,173,188,42,0,0,0
"15",2,5,216,0,204,121,207,39,104,180,855,449,18,161,177,50,0,0,0
"16",2,9,216,0,207,110,200,33,93,160,803,423,9,149,161,61,0,0,0
"17",2,13,214,970,207,105,209,29,87,140,1747,970,407,140,156,74,0,0,0
"18",2,17,216,897,199,99,200,28,81,129,1633,897,389,119,149,79,0,0,0
"19",2,21,215,835,200,94,203,26,71,106,1535,835,375,107,130,88,0,0,0
"20",2,25,216,0,198,446,205,454,56,90,1449,787,355,89,131,87,0,0,0
"21",2,29,216,0,200,426,203,423,44,79,1375,742,339,74,130,90,0,0,0
"22",2,33,216,0,197,389,201,399,39,65,1290,698,313,60,128,91,0,0,0
"23",2,37,216,0,200,315,201,245,63,115,1139,583,294,53,110,99,0,0,0
"24",2,41,216,0,205,257,208,179,78,154,1081,548,281,46,101,103,2,0,0
"25",2,45,216,0,209,214,206,138,85,171,1023,507,274,35,100,95,12,0,0
"26",2,49,216,0,207,188,211,109,90,188,993,496,264,24,97,92,20,0,0
"27",3,1,216,0,205,160,201,89,101,188,944,473,254,14,93,92,18,0,0
"28",3,5,216,0,204,137,203,69,99,185,897,449,241,11,86,87,23,0,0
"29",3,9,216,0,205,128,204,63,86,165,851,422,229,5,83,81,31,0,0
"30",3,13,214,1051,207,118,207,59,78,147,1867,1051,406,219,77,80,34,0,0
"31",3,17,215,999,209,112,207,57,70,129,1783,999,391,209,71,76,37,0,0
"32",3,21,214,928,199,104,205,54,69,116,1675,928,372,196,65,74,40,0,0
"33",3,25,215,0,199,546,201,468,59,105,1578,873,350,184,54,75,42,0,0
"34",3,29,215,0,201,509,201,435,51,87,1484,819,327,178,38,80,42,0,0
"35",3,33,215,0,197,478,207,407,45,73,1407,771,307,178,29,80,42,0,0
"36",3,37,215,0,190,384,204,250,69,142,1239,649,285,166,23,66,50,0,0
"37",3,41,215,0,200,314,203,188,101,179,1185,626,273,155,18,58,53,2,0
"38",3,45,215,0,209,258,199,130,114,202,1112,580,262,145,15,51,53,6,0
"39",3,49,216,0,205,228,208,87,127,211,1066,562,248,139,11,44,51,11,0
"40",4,1,216,0,205,190,206,58,142,209,1010,532,232,132,9,41,52,12,0
"41",4,5,216,0,206,168,205,44,139,196,958,506,217,125,7,37,54,12,0
"42",4,9,216,0,202,161,210,41,133,176,923,493,207,118,2,40,47,16,0
"43",4,13,215,988,206,150,203,35,125,169,1876,988,479,201,114,35,43,16,0
"44",4,17,216,941,207,136,205,33,119,148,1789,941,456,189,111,34,42,16,0
"45",4,21,216,886,202,129,210,31,106,134,1698,886,438,178,108,30,40,18,0
"46",4,25,216,0,202,541,208,446,96,117,1610,835,418,170,103,24,39,21,0
"47",4,29,216,0,203,510,203,414,89,112,1531,779,403,170,101,16,42,20,0
"48",4,33,216,0,200,482,204,397,76,100,1459,743,382,163,96,13,42,20,0
"49",4,37,216,0,195,395,204,247,96,171,1308,639,359,150,93,11,32,24,0
"50",4,41,216,0,212,341,209,174,112,209,1257,601,354,147,89,9,28,28,1
"51",4,45,216,0,206,285,200,125,133,213,1162,549,330,135,84,8,26,27,3
"52",4,49,216,0,208,235,201,91,152,220,1107,520,318,130,78,7,21,29,4
"53",5,1,216,0,204,205,208,66,154,218,1055,497,304,126,71,6,20,27,4
"54",5,5,216,0,204,165,210,46,153,210,988,464,287,117,64,3,21,27,5
"55",5,9,216,0,202,152,208,43,142,192,939,440,275,110,63,0,23,22,6
"56",5,13,214,974,205,140,200,39,129,177,1864,974,415,263,105,60,19,23,5
"57",5,17,216,927,206,126,203,34,116,157,1769,927,394,246,99,56,19,22,6
"58",5,21,216,864,209,117,203,32,105,140,1670,864,380,240,90,53,17,18,8
"59",5,25,216,0,208,526,203,429,96,122,1584,821,355,228,85,53,14,18,10
