"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,216,0,211,0,210,0,256,237,914,79,364,392,79,0,0,0,0
"2",1,5,218,0,209,0,211,0,236,213,869,47,340,378,104,0,0,0,0
"3",1,9,218,0,205,0,201,0,216,192,814,22,321,346,125,0,0,0,0
"4",1,13,218,963,207,0,207,0,192,170,1739,963,317,322,137,0,0,0,0
"5",1,17,218,903,209,0,205,0,171,148,1636,903,277,304,152,0,0,0,0
"6",1,21,216,849,211,0,206,0,154,130,1550,849,245,288,168,0,0,0,0
"7",1,25,217,0,204,362,203,446,142,115,1472,808,212,275,177,0,0,0,0
"8",1,29,217,0,210,343,208,430,127,98,1416,773,198,242,203,0,0,0,0
"9",1,33,217,0,213,324,209,406,115,86,1353,730,175,235,213,0,0,0,0
"10",1,37,216,0,203,281,203,306,129,151,1273,685,138,235,215,0,0,0,0
"11",1,41,216,0,210,248,207,231,147,186,1229,661,108,229,220,11,0,0,0
"12",1,45,215,0,203,221,205,157,158,221,1165,623,84,224,219,15,0,0,0
"13",1,49,216,0,207,186,199,114,161,245,1112,601,59,223,198,31,0,0,0
"14",2,1,216,0,207,160,203,76,159,241,1046,564,44,201,196,41,0,0,0
"15",2,5,216,0,204,140,207,43,160,240,994,530,32,191,188,53,0,0,0
"16",2,9,216,0,204,130,200,40,147,222,943,503,15,183,181,61,0,0,0
"17",2,13,215,985,209,120,204,31,140,205,1894,985,485,183,176,65,0,0,0
"18",2,17,216,936,206,106,207,30,130,178,1793,936,449,160,166,82,0,0,0
"19",2,21,216,881,204,98,207,27,121,162,1700,881,426,138,161,94,0,0,0
"20",2,25,216,0,208,513,204,431,107,146,1609,830,401,121,157,100,0,0,0
"21",2,29,216,0,202,481,202,415,98,129,1527,792,377,111,137,110,0,0,0
"22",2,33,216,0,209,452,208,391,85,109,1454,748,363,96,131,116,0,0,0
"23",2,37,216,0,205,381,206,290,119,185,1386,718,343,76,135,114,0,0,0
"24",2,41,216,0,210,334,204,204,137,248,1337,698,327,62,131,114,5,0,0
"25",2,45,216,0,202,287,207,155,153,261,1265,659,313,54,123,106,10,0,0
"26",2,49,216,0,205,240,205,119,159,266,1194,620,293,41,121,100,19,0,0
"27",3,1,216,0,206,209,208,83,161,268,1135,587,279,30,115,99,25,0,0
