"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,218,0,210,0,209,0,214,254,887,76,327,380,104,0,0,0,0
"2",1,5,218,0,203,0,208,0,196,235,842,43,331,338,130,0,0,0,0
"3",1,9,218,0,207,0,209,0,173,213,802,19,322,314,147,0,0,0,0
"4",1,13,217,970,208,0,211,0,160,191,1740,970,315,291,164,0,0,0,0
"5",1,17,217,916,201,0,205,0,137,175,1634,916,262,284,172,0,0,0,0
"6",1,21,217,852,213,0,208,0,117,158,1548,852,226,281,189,0,0,0,0
"7",1,25,219,0,213,390,211,410,106,144,1474,800,196,279,199,0,0,0,0
"8",1,29,219,0,210,373,210,389,94,131,1407,762,170,272,203,0,0,0,0
"9",1,33,219,0,210,347,213,359,83,114,1326,706,146,256,218,0,0,0,0
"10",1,37,219,0,199,272,211,217,109,170,1178,597,119,240,222,0,0,0,0
"11",1,41,218,0,210,214,210,152,126,205,1117,556,103,221,229,8,0,0,0
"12",1,45,219,0,209,188,208,114,129,213,1061,526,82,221,214,18,0,0,0
"13",1,49,219,0,209,155,211,86,136,220,1017,503,65,205,213,31,0,0,0
"14",2,1,219,0,210,137,209,62,135,215,968,478,51,180,215,44,0,0,0
"15",2,5,219,0,208,118,204,38,137,208,913,445,29,185,199,55,0,0,0
"16",2,9,217,0,205,113,210,34,121,186,869,422,11,180,188,68,0,0,0
"17",2,13,217,995,208,100,204,30,110,167,1814,995,401,168,167,83,0,0,0
"18",2,17,218,923,205,97,212,25,98,152,1712,923,389,144,168,88,0,0,0
"19",2,21,218,863,206,92,208,23,88,135,1615,863,371,123,164,94,0,0,0
"20",2,25,218,0,211,471,208,450,77,118,1535,812,355,113,156,99,0,0,0
"21",2,29,218,0,201,439,213,431,68,107,1459,768,338,98,146,109,0,0,0
"22",2,33,218,0,207,412,203,406,58,96,1382,727,321,83,137,114,0,0,0
"23",2,37,218,0,197,337,205,214,82,180,1215,595,310,67,128,115,0,0,0
"24",2,41,218,0,203,275,207,161,98,196,1140,557,288,54,119,122,0,0,0
"25",2,45,218,0,207,231,211,115,109,207,1080,525,275,42,115,114,9,0,0
"26",2,49,217,0,203,194,211,84,113,214,1019,491,264,34,100,114,16,0,0
"27",3,1,218,0,208,158,208,62,119,214,969,460,252,27,94,110,26,0,0
"28",3,5,218,0,205,134,205,40,113,214,911,430,236,14,97,100,34,0,0
"29",3,9,217,0,206,123,207,38,102,197,873,413,228,3,96,93,40,0,0
"30",3,13,217,908,204,108,202,37,95,174,1728,908,391,214,83,85,47,0,0
"31",3,17,218,857,206,100,210,35,84,154,1646,857,381,204,72,86,46,0,0
"32",3,21,217,808,201,87,209,32,79,138,1554,808,357,194,58,89,48,0,0
"33",3,25,218,0,203,461,209,417,68,123,1481,770,344,186,49,86,46,0,0
"34",3,29,219,0,204,443,210,393,59,104,1413,734,330,178,44,76,51,0,0
"35",3,33,219,0,199,414,214,372,51,92,1342,689,320,168,34,76,55,0,0
"36",3,37,219,0,204,327,206,228,69,145,1179,575,294,158,29,69,54,0,0
"37",3,41,219,0,213,280,212,169,84,184,1142,550,290,155,25,66,56,0,0
"38",3,45,219,0,199,245,211,121,92,203,1071,515,271,148,20,61,52,4,0
"39",3,49,219,0,203,206,204,89,99,210,1011,487,259,140,14,53,51,7,0
"40",4,1,219,0,212,173,209,63,111,208,976,467,254,133,12,46,53,11,0
"41",4,5,218,0,208,144,204,48,119,208,931,447,242,130,6,45,44,17,0
"42",4,9,218,0,204,129,207,46,105,187,878,419,227,125,0,44,44,19,0
"43",4,13,219,977,208,119,210,41,93,168,1816,977,403,217,118,39,39,23,0
"44",4,17,219,925,213,105,202,38,86,154,1723,925,389,205,111,32,37,24,0
"45",4,21,219,866,208,96,209,32,77,129,1617,866,364,195,103,27,38,24,0
"46",4,25,219,0,206,471,209,451,68,114,1519,808,346,181,97,23,41,23,0
"47",4,29,219,0,209,433,203,427,59,97,1428,760,324,167,91,22,37,27,0
"48",4,33,219,0,210,408,210,402,51,78,1359,717,313,163,86,16,36,28,0
"49",4,37,219,0,199,332,211,243,79,131,1195,593,290,154,80,15,33,30,0
"50",4,41,219,0,211,265,214,171,100,174,1135,555,276,150,79,14,29,32,0
"51",4,45,219,0,210,216,209,131,109,202,1077,524,260,146,77,11,27,30,2
"52",4,49,219,0,209,186,206,102,117,207,1027,504,248,136,72,7,26,31,3
"53",5,1,219,0,202,160,211,78,118,197,966,475,236,126,66,6,22,30,5
"54",5,5,218,0,204,129,207,57,116,191,904,441,223,119,60,4,23,24,10
"55",5,9,218,0,205,118,211,53,108,173,868,427,216,111,57,0,26,19,12
"56",5,13,218,986,209,109,208,49,92,154,1807,986,397,207,106,55,24,18,14
"57",5,17,218,924,201,97,206,47,85,137,1697,924,375,191,101,53,22,16,15
"58",5,21,217,862,204,83,209,41,73,126,1598,862,359,178,95,53,21,14,16
"59",5,25,218,0,200,476,204,450,65,115,1510,814,341,167,92,49,20,13,14
"60",5,29,218,0,204,443,205,431,58,98,1439,773,324,159,91,49,18,11,14
"61",5,33,217,0,201,411,198,410,50,89,1359,731,311,149,85,43,14,14,12
"62",5,37,218,0,204,335,206,245,73,151,1214,625,290,141,80,42,11,13,12
"63",5,41,218,0,203,289,211,168,82,191,1144,582,280,133,75,40,10,11,13
"64",5,45,217,0,205,245,212,119,90,224,1095,555,271,124,73,39,8,12,13
"65",5,49,218,0,201,202,197,79,97,231,1007,509,250,114,68,38,4,14,10
"66",6,1,218,0,206,166,211,54,99,226,962,485,237,111,64,38,4,13,10
"67",6,5,218,0,209,138,202,42,103,223,917,472,224,102,62,34,2,13,8
"68",6,9,218,0,203,122,205,34,98,211,873,448,214,95,61,33,0,14,8
"69",6,13,217,1007,211,110,209,26,90,193,1846,1007,431,206,93,59,29,13,8
"70",6,17,218,937,209,98,206,23,82,181,1736,937,413,197,87,55,27,12,8
"71",6,21,218,871,211,87,203,18,72,157,1619,871,386,185,83,49,25,11,9
"72",6,25,218,0,204,486,212,435,66,135,1538,824,367,176,81,46,24,11,9
"73",6,29,218,0,207,460,208,419,55,127,1476,787,355,165,80,46,23,10,10
"74",6,33,218,0,201,428,210,397,46,110,1392,742,333,157,76,42,22,8,12
"75",6,37,218,0,203,344,207,256,75,162,1247,631,320,145,74,38,21,7,11
"76",6,41,218,0,207,285,209,195,91,190,1177,588,307,139,70,35,20,6,12
"77",6,45,218,0,205,240,208,144,108,217,1122,560,290,134,68,35,18,4,13
"78",6,49,218,0,211,208,203,100,113,233,1068,531,281,126,65,35,17,2,11
"79",7,1,217,0,206,171,204,74,124,235,1014,500,271,123,57,35,16,2,10
"80",7,5,218,0,204,141,207,57,120,228,957,469,259,117,51,34,15,1,11
"81",7,9,217,0,208,123,207,52,113,208,911,446,247,114,47,31,15,0,11
"82",7,13,217,1021,204,115,206,48,102,190,1886,1021,425,234,105,45,31,14,11
"83",7,17,218,964,210,108,206,41,88,174,1791,964,400,228,100,45,31,12,11
"84",7,21,218,909,207,101,205,37,80,158,1697,909,378,222,98,40,28,11,11
"85",7,25,218,0,206,546,202,429,71,137,1591,851,347,216,94,38,24,11,10
"86",7,29,218,0,207,522,205,404,65,115,1518,813,332,206,91,35,22,9,10
"87",7,33,218,0,210,485,207,384,53,98,1437,765,314,198,87,34,20,9,10
"88",7,37,218,0,203,397,207,229,74,157,1267,634,295,186,82,33,18,9,10
"89",7,41,218,0,205,332,206,158,97,183,1181,579,278,177,81,32,18,9,7
"90",7,45,218,0,208,295,210,118,109,196,1136,559,261,173,80,31,17,8,7
"91",7,49,218,0,211,246,213,90,115,204,1079,521,248,169,79,31,17,7,7
"92",8,1,217,0,207,210,207,70,125,210,1029,506,230,162,73,31,15,7,5
"93",8,5,218,0,209,181,209,54,134,214,1001,500,225,155,67,29,14,6,5
"94",8,9,217,0,209,165,206,52,125,194,951,474,219,142,64,28,13,6,5
"95",8,13,216,955,201,154,209,47,116,179,1861,955,455,208,135,58,27,13,10
"96",8,17,216,897,205,136,206,45,105,162,1756,897,433,201,124,53,26,12,10
"97",8,21,215,847,202,124,201,40,88,147,1649,847,409,187,113,49,22,12,10
"98",8,25,217,0,206,526,206,427,73,130,1568,801,391,180,105,48,22,12,9
"99",8,29,217,0,209,501,199,405,63,115,1492,765,377,169,99,42,20,11,9
"100",8,33,217,0,206,465,207,375,57,97,1407,712,359,162,93,41,20,11,9
"101",8,37,217,0,203,378,207,229,81,148,1246,596,334,152,90,37,19,9,9
"102",8,41,217,0,211,321,209,170,93,185,1189,566,320,143,89,36,18,8,9
"103",8,45,217,0,204,277,210,118,115,205,1129,535,301,142,85,33,17,8,8
"104",8,49,217,0,206,235,212,77,128,216,1074,501,286,139,84,32,16,8,8
"105",9,1,217,0,202,185,207,58,133,219,1004,464,265,133,80,32,14,8,8
"106",9,5,217,0,201,163,207,45,132,219,967,445,258,130,74,31,14,7,8
"107",9,9,217,0,202,144,211,40,127,206,930,429,244,125,73,30,14,7,8
"108",9,13,214,951,200,135,204,36,114,198,1838,951,410,231,118,69,30,14,15
"109",9,17,217,901,205,121,205,28,103,175,1738,901,385,221,110,68,28,11,14
"110",9,21,218,854,196,112,207,22,96,155,1642,854,368,207,101,64,25,10,13
"111",9,25,218,0,200,494,212,422,86,140,1554,798,353,199,97,60,24,10,13
"112",9,29,218,0,208,460,208,404,76,125,1481,756,342,190,90,57,23,10,13
