"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,218,0,209,0,214,0,249,220,892,90,337,356,109,0,0,0,0
"2",1,5,218,0,212,0,209,0,230,207,858,60,318,346,134,0,0,0,0
"3",1,9,218,0,211,0,210,0,211,188,820,28,312,333,147,0,0,0,0
"4",1,13,218,944,206,0,206,0,193,172,1721,944,305,319,153,0,0,0,0
"5",1,17,218,894,213,0,208,0,175,152,1642,894,282,295,171,0,0,0,0
"6",1,21,218,836,204,0,210,0,162,137,1549,836,250,274,189,0,0,0,0
"7",1,25,218,0,205,389,209,402,137,124,1466,791,214,267,194,0,0,0,0
"8",1,29,218,0,212,373,211,382,115,109,1402,755,185,253,209,0,0,0,0
"9",1,33,218,0,203,351,206,348,107,92,1307,699,156,239,213,0,0,0,0
"10",1,37,218,0,199,274,209,204,126,147,1159,587,130,226,216,0,0,0,0
"11",1,41,218,0,213,219,207,139,137,178,1093,545,102,210,228,8,0,0,0
"12",1,45,218,0,211,189,203,89,149,201,1042,525,88,186,220,23,0,0,0
"13",1,49,217,0,208,155,207,68,149,201,988,495,70,179,204,40,0,0,0
"14",2,1,218,0,206,127,207,45,142,195,922,454,48,179,190,51,0,0,0
"15",2,5,218,0,208,107,211,36,138,184,884,434,29,170,185,66,0,0,0
"16",2,9,218,0,213,97,213,34,125,171,853,410,15,168,186,74,0,0,0
"17",2,13,218,959,205,91,206,28,121,159,1769,959,393,159,178,80,0,0,0
"18",2,17,216,898,203,79,204,27,112,143,1666,898,371,144,165,88,0,0,0
"19",2,21,218,841,209,72,194,25,97,124,1562,841,350,127,147,97,0,0,0
"20",2,25,218,0,202,477,206,414,92,98,1489,801,335,104,141,108,0,0,0
"21",2,29,218,0,206,447,204,385,81,89,1412,755,321,89,137,110,0,0,0
"22",2,33,218,0,205,422,205,363,68,77,1340,715,310,79,126,110,0,0,0
"23",2,37,218,0,200,345,202,216,91,140,1194,602,296,63,120,113,0,0,0
"24",2,41,218,0,209,282,208,154,115,170,1138,575,278,56,106,120,3,0,0
"25",2,45,217,0,207,240,203,109,118,196,1073,542,267,47,95,113,9,0,0
"26",2,49,218,0,205,205,216,69,131,211,1037,526,259,39,91,99,23,0,0
"27",3,1,218,0,206,166,206,47,133,213,971,490,242,28,88,94,29,0,0
"28",3,5,217,0,208,148,201,34,131,204,926,474,225,15,87,92,33,0,0
"29",3,9,218,0,208,137,201,27,119,172,864,443,211,9,82,88,31,0,0
"30",3,13,218,931,211,121,209,26,114,150,1762,931,425,204,82,84,36,0,0
"31",3,17,218,863,201,115,210,24,107,132,1652,863,401,193,72,80,43,0,0
"32",3,21,218,812,208,101,208,23,87,117,1556,812,373,183,65,70,53,0,0
"33",3,25,218,0,201,491,210,385,80,101,1468,762,358,173,52,69,54,0,0
"34",3,29,218,0,207,458,211,357,70,90,1393,712,346,165,45,66,59,0,0
"35",3,33,218,0,203,431,202,336,58,80,1310,671,327,155,40,58,59,0,0
"36",3,37,218,0,191,358,207,210,79,118,1163,571,301,146,31,53,61,0,0
"37",3,41,218,0,208,296,201,153,92,162,1112,561,276,140,26,41,66,2,0
"38",3,45,217,0,209,257,208,109,103,188,1074,541,267,138,21,39,63,5,0
"39",3,49,218,0,203,216,209,83,119,196,1026,525,250,130,17,40,55,9,0
"40",4,1,218,0,203,172,204,60,128,195,962,483,239,123,14,38,52,13,0
"41",4,5,217,0,202,148,202,42,128,185,907,464,221,111,8,38,50,15,0
"42",4,9,218,0,207,136,205,37,109,163,857,446,207,98,5,40,46,15,0
"43",4,13,217,967,205,122,210,33,99,148,1784,967,425,197,92,43,42,18,0
"44",4,17,217,898,210,113,203,32,92,132,1680,898,411,190,87,35,39,20,0
"45",4,21,218,837,209,101,213,26,81,113,1580,837,386,182,82,32,36,25,0
"46",4,25,218,0,202,504,204,408,73,108,1499,795,369,172,79,23,33,28,0
"47",4,29,218,0,205,472,208,388,63,89,1425,760,345,163,75,19,32,31,0
"48",4,33,218,0,204,441,213,366,54,76,1354,716,334,153,71,19,29,32,0
"49",4,37,218,0,204,360,207,231,81,125,1208,614,305,144,67,14,28,36,0
"50",4,41,218,0,215,303,211,175,98,160,1162,588,294,136,66,13,26,37,2
"51",4,45,217,0,207,268,207,118,116,185,1101,546,288,132,59,12,22,38,4
"52",4,49,217,0,207,235,202,86,129,185,1044,517,274,128,55,11,22,29,8
"53",5,1,218,0,206,200,210,61,135,179,991,483,264,123,55,9,20,27,10
"54",5,5,218,0,210,172,207,47,136,173,945,461,250,119,53,5,20,27,10
"55",5,9,217,0,207,157,207,44,120,153,888,429,238,111,49,3,22,25,11
"56",5,13,218,942,206,141,206,41,110,134,1780,942,403,224,105,47,24,23,12
"57",5,17,218,905,211,130,206,40,92,116,1700,905,380,213,98,46,23,20,15
"58",5,21,217,849,202,120,203,37,86,105,1602,849,360,207,92,42,21,16,15
"59",5,25,217,0,210,500,191,455,73,96,1525,812,346,196,82,40,15,18,16
"60",5,29,217,0,207,469,196,428,61,76,1437,765,327,185,76,38,12,16,18
"61",5,33,217,0,207,435,192,399,53,69,1355,713,317,175,71,36,11,14,18
"62",5,37,217,0,204,356,203,228,79,140,1210,602,300,165,70,34,8,13,18
"63",5,41,217,0,214,302,209,162,99,166,1152,568,286,159,69,32,8,13,17
"64",5,45,217,0,209,260,206,115,114,181,1085,529,271,152,66,30,7,12,18
"65",5,49,217,0,204,221,206,81,134,183,1029,497,259,147,62,28,6,13,17
"66",6,1,216,0,207,184,207,56,154,189,997,483,250,143,59,26,6,13,17
"67",6,5,218,0,207,155,212,45,143,182,944,454,241,136,55,24,2,14,18
"68",6,9,218,0,210,142,209,41,130,164,896,424,233,131,51,24,1,15,17
"69",6,13,217,931,211,130,201,38,124,140,1775,931,398,220,127,47,22,15,15
"70",6,17,218,886,205,121,206,33,112,118,1681,886,374,209,121,41,21,14,15
"71",6,21,218,838,209,108,213,32,102,106,1608,838,359,207,117,39,19,13,16
"72",6,25,218,0,206,481,206,425,94,96,1508,777,342,198,112,35,18,7,19
"73",6,29,218,0,205,449,202,402,83,84,1425,729,326,188,107,32,18,7,18
"74",6,33,218,0,206,421,207,380,76,70,1360,689,317,183,101,31,17,7,15
"75",6,37,218,0,205,348,202,242,107,123,1227,599,293,175,95,30,16,6,13
"76",6,41,218,0,200,287,208,170,121,162,1148,560,274,164,90,27,14,6,13
"77",6,45,218,0,203,236,202,129,130,175,1075,529,259,149,81,27,12,4,14
"78",6,49,218,0,208,197,211,97,138,183,1034,506,255,142,76,26,11,3,15
"79",7,1,218,0,211,169,212,72,146,190,1000,491,242,141,72,26,11,3,14
"80",7,5,218,0,208,141,212,53,147,186,947,454,234,137,69,26,11,1,15
"81",7,9,217,0,209,136,210,48,135,168,906,435,223,131,68,24,11,0,14
"82",7,13,217,954,207,130,205,47,124,148,1815,954,419,207,123,63,24,11,14
"83",7,17,218,894,212,117,205,41,115,135,1719,894,403,200,115,59,23,11,14
"84",7,21,218,843,203,112,210,36,107,121,1632,843,384,190,113,54,23,11,14
"85",7,25,218,0,205,494,209,427,92,112,1539,785,363,184,109,54,22,11,11
"86",7,29,218,0,206,462,208,414,85,95,1470,749,348,176,103,52,20,11,11
"87",7,33,218,0,209,438,205,392,77,83,1404,717,328,169,99,49,20,11,11
"88",7,37,218,0,194,355,207,236,96,139,1227,596,296,157,91,46,19,11,11
"89",7,41,218,0,206,296,209,173,108,170,1162,568,285,141,86,45,16,11,10
"90",7,45,218,0,203,248,203,125,125,185,1089,526,271,133,81,42,15,11,10
"91",7,49,218,0,209,215,205,93,128,196,1046,506,261,129,77,39,13,11,10
"92",8,1,218,0,208,182,211,70,133,195,999,478,259,123,74,35,11,10,9
"93",8,5,218,0,207,149,204,53,142,190,945,453,245,116,70,35,11,10,5
"94",8,9,218,0,210,135,206,50,123,167,891,424,234,111,64,33,11,9,5
"95",8,13,218,989,213,126,205,43,114,157,1847,989,413,223,107,57,33,11,14
