"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,211,0,200,0,197,0,242,244,883,84,348,360,91,0,0,0,0
"2",1,5,211,0,198,0,196,0,215,215,824,57,327,322,118,0,0,0,0
"3",1,9,211,0,201,0,198,0,193,189,781,26,316,308,131,0,0,0,0
"4",1,13,212,964,201,0,198,0,173,168,1704,964,299,286,155,0,0,0,0
"5",1,17,212,905,203,0,193,0,151,146,1598,905,266,264,163,0,0,0,0
"6",1,21,212,863,197,0,202,0,134,127,1523,863,241,237,182,0,0,0,0
"7",1,25,213,0,204,414,198,404,117,110,1447,818,209,226,194,0,0,0,0
"8",1,29,213,0,203,388,197,381,104,95,1368,769,179,218,202,0,0,0,0
"9",1,33,213,0,207,360,199,365,90,80,1301,725,161,204,211,0,0,0,0
"10",1,37,213,0,200,313,204,276,113,137,1243,697,133,191,222,0,0,0,0
"11",1,41,212,0,200,262,207,190,123,192,1174,648,105,194,219,8,0,0,0
"12",1,45,213,0,203,231,203,142,127,229,1135,632,80,197,207,19,0,0,0
"13",1,49,213,0,206,201,200,109,130,235,1081,599,64,186,199,33,0,0,0
"14",2,1,213,0,201,177,202,79,140,229,1028,570,42,180,187,49,0,0,0
"15",2,5,213,0,199,143,199,56,135,224,956,529,32,169,164,62,0,0,0
"16",2,9,211,0,202,133,199,49,115,202,900,502,17,167,151,63,0,0,0
"17",2,13,213,911,205,127,207,40,103,187,1780,911,484,164,144,77,0,0,0
"18",2,17,213,859,206,118,205,37,94,179,1698,859,465,147,144,83,0,0,0
"19",2,21,213,816,206,109,210,34,83,170,1628,816,448,133,141,90,0,0,0
"20",2,25,213,0,205,493,200,405,74,161,1538,765,426,119,131,97,0,0,0
"21",2,29,213,0,199,459,201,383,69,141,1452,721,407,105,121,98,0,0,0
"22",2,33,213,0,199,427,206,369,63,130,1394,688,395,89,113,109,0,0,0
"23",2,37,213,0,202,369,200,272,84,204,1331,656,383,71,109,112,0,0,0
"24",2,41,213,0,207,321,202,198,98,237,1263,620,363,57,109,111,3,0,0
"25",2,45,213,0,207,268,201,153,119,265,1213,595,350,45,108,108,7,0,0
"26",2,49,213,0,204,238,206,104,125,278,1155,571,330,36,102,100,16,0,0
"27",3,1,213,0,201,195,204,71,134,282,1087,530,316,26,98,99,18,0,0
"28",3,5,213,0,204,163,201,56,130,269,1023,503,291,20,96,89,24,0,0
"29",3,9,212,0,201,152,202,52,123,251,981,485,278,11,94,85,28,0,0
"30",3,13,213,1057,203,139,206,47,111,235,1998,1057,468,264,94,78,37,0,0
"31",3,17,212,992,205,129,205,45,98,223,1897,992,451,252,82,79,41,0,0
"32",3,21,213,931,198,120,203,42,90,201,1785,931,433,235,74,70,42,0,0
"33",3,25,213,0,208,567,202,461,75,186,1699,883,410,227,65,66,48,0,0
"34",3,29,213,0,201,542,198,431,68,166,1606,838,389,215,56,65,43,0,0
"35",3,33,213,0,198,506,205,408,62,146,1525,792,373,206,45,60,49,0,0
"36",3,37,213,0,206,422,204,299,90,212,1433,739,350,195,39,59,51,0,0
"37",3,41,213,0,200,367,202,227,111,248,1355,691,334,190,31,58,50,1,0
"38",3,45,213,0,203,316,204,168,122,284,1297,659,322,179,23,61,49,4,0
"39",3,49,212,0,202,258,201,114,142,298,1215,610,304,168,17,59,47,10,0
"40",4,1,213,0,201,218,204,77,151,294,1145,570,291,158,13,54,49,10,0
"41",4,5,213,0,202,189,205,54,155,294,1099,547,279,155,10,51,45,12,0
"42",4,9,212,0,200,173,207,48,143,265,1036,510,265,147,6,51,44,13,0
"43",4,13,212,933,204,164,206,44,127,252,1930,933,494,253,139,53,38,20,0
"44",4,17,212,885,203,153,204,39,116,234,1834,885,468,240,135,42,41,23,0
"45",4,21,212,844,206,140,201,36,109,213,1749,844,447,225,132,39,34,28,0
"46",4,25,212,0,201,542,202,418,100,195,1658,793,427,214,127,32,34,31,0
"47",4,29,212,0,194,508,198,406,91,178,1575,757,413,198,119,25,37,26,0
"48",4,33,212,0,194,478,201,380,75,156,1484,714,393,184,111,21,36,25,0
"49",4,37,212,0,203,403,202,272,106,239,1425,687,372,181,107,17,34,27,0
"50",4,41,212,0,199,348,203,208,122,274,1354,654,352,174,102,16,30,25,1
"51",4,45,212,0,206,300,198,142,143,297,1286,619,336,168,93,14,28,26,2
"52",4,49,212,0,198,266,206,98,146,300,1214,585,316,157,88,9,31,22,6
"53",5,1,212,0,198,226,195,79,158,308,1164,563,307,147,83,6,30,21,7
"54",5,5,212,0,201,185,199,52,166,295,1098,521,297,144,76,5,30,16,9
"55",5,9,211,0,204,170,199,47,154,273,1047,494,284,138,75,3,30,15,8
"56",5,13,212,928,196,152,202,42,148,250,1918,928,470,267,132,68,29,16,8
"57",5,17,212,874,204,136,208,38,134,227,1821,874,440,262,128,65,24,18,10
"58",5,21,212,822,203,129,201,36,119,217,1727,822,419,249,123,65,21,18,10
"59",5,25,212,0,196,516,196,419,103,190,1620,780,388,231,116,61,16,19,9
"60",5,29,212,0,198,483,206,395,91,168,1541,737,373,220,112,57,13,22,7
"61",5,33,212,0,198,449,198,384,81,152,1462,706,352,207,104,52,10,22,9
"62",5,37,212,0,208,374,200,262,119,236,1399,677,330,201,102,49,8,22,10
"63",5,41,212,0,201,318,198,184,162,280,1343,657,318,191,92,48,6,21,10
"64",5,45,212,0,201,274,200,121,168,310,1274,624,301,182,85,47,6,17,12
"65",5,49,212,0,203,225,198,83,183,315,1207,585,288,174,79,46,3,19,13
