"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,212,0,199,0,201,0,239,225,864,82,339,341,102,0,0,0,0
"2",1,5,209,0,200,0,198,0,213,206,817,54,322,327,114,0,0,0,0
"3",1,9,212,0,204,0,202,0,194,181,781,26,306,312,137,0,0,0,0
"4",1,13,211,944,201,0,197,0,171,165,1678,944,280,301,153,0,0,0,0
"5",1,17,212,892,206,0,208,0,150,145,1601,892,253,290,166,0,0,0,0
"6",1,21,212,843,201,0,205,0,138,127,1514,843,225,271,175,0,0,0,0
"7",1,25,212,0,204,385,204,410,125,115,1443,795,197,267,184,0,0,0,0
"8",1,29,212,0,202,364,201,388,115,97,1367,752,169,251,195,0,0,0,0
"9",1,33,212,0,204,349,199,364,101,83,1300,713,150,231,206,0,0,0,0
"10",1,37,212,0,202,292,208,266,122,147,1237,669,125,223,220,0,0,0,0
"11",1,41,212,0,202,249,205,207,138,184,1185,640,114,211,212,8,0,0,0
"12",1,45,212,0,205,212,206,164,151,203,1141,616,91,201,213,20,0,0,0
"13",1,49,212,0,201,176,204,119,155,215,1070,569,72,188,207,34,0,0,0
"14",2,1,212,0,202,148,202,80,152,221,1005,531,53,181,191,49,0,0,0
"15",2,5,212,0,207,115,203,63,142,217,947,494,38,168,188,59,0,0,0
"16",2,9,211,0,199,108,200,54,128,201,890,464,20,165,169,72,0,0,0
"17",2,13,211,928,201,101,202,51,119,186,1788,928,452,162,165,81,0,0,0
"18",2,17,212,882,201,91,205,44,103,172,1698,882,427,145,159,85,0,0,0
"19",2,21,211,832,204,85,196,40,93,158,1608,832,404,124,155,93,0,0,0
"20",2,25,212,0,202,482,197,414,85,141,1521,785,382,114,143,97,0,0,0
"21",2,29,212,0,205,453,203,395,71,129,1456,747,367,97,135,110,0,0,0
"22",2,33,212,0,201,429,199,368,69,115,1381,703,352,87,127,112,0,0,0
"23",2,37,212,0,200,357,203,264,96,183,1303,664,332,73,122,112,0,0,0
"24",2,41,211,0,197,312,198,189,108,221,1225,619,317,65,111,108,5,0,0
"25",2,45,212,0,196,264,201,139,114,244,1158,581,309,50,101,107,10,0,0
"26",2,49,212,0,203,227,204,93,118,260,1105,546,301,40,98,102,18,0,0
"27",3,1,211,0,198,198,206,73,127,262,1064,527,290,31,92,97,27,0,0
"28",3,5,212,0,204,166,203,53,125,264,1015,497,280,23,85,99,31,0,0
"29",3,9,212,0,198,148,197,43,118,247,951,466,262,11,87,88,37,0,0
"30",3,13,212,951,203,134,204,37,110,227,1866,951,451,251,86,87,40,0,0
"31",3,17,212,896,205,124,202,32,101,216,1776,896,434,242,73,90,41,0,0
"32",3,21,212,854,200,112,205,26,92,201,1690,854,404,235,65,84,48,0,0
"33",3,25,212,0,202,497,201,433,85,181,1599,799,388,225,61,74,52,0,0
"34",3,29,212,0,201,461,209,411,78,160,1520,756,373,214,50,73,54,0,0
"35",3,33,212,0,206,437,205,388,71,149,1456,716,362,205,47,69,57,0,0
"36",3,37,212,0,202,384,206,304,109,217,1422,711,345,202,38,67,59,0,0
"37",3,41,212,0,202,322,201,212,141,266,1344,667,327,195,34,65,53,3,0
"38",3,45,212,0,204,267,205,153,159,305,1293,639,317,190,27,60,55,5,0
"39",3,49,212,0,197,233,206,106,163,327,1232,600,306,184,22,57,51,12,0
"40",4,1,212,0,208,204,203,79,165,327,1186,579,292,180,17,50,51,17,0
"41",4,5,211,0,203,172,197,51,179,327,1129,551,281,171,11,49,45,21,0
"42",4,9,212,0,204,161,201,45,161,298,1070,522,266,163,5,49,42,23,0
"43",4,13,211,971,199,145,202,40,150,268,1975,971,493,248,152,47,40,24,0
"44",4,17,211,901,205,135,197,35,137,243,1853,901,470,236,141,43,38,24,0
"45",4,21,211,854,202,126,204,27,131,227,1771,854,456,230,130,39,34,28,0
"46",4,25,211,0,199,495,196,462,123,210,1685,813,435,222,119,36,31,29,0
"47",4,29,211,0,200,457,200,438,114,186,1595,766,415,210,115,26,33,30,0
"48",4,33,211,0,205,431,202,414,104,170,1526,728,394,206,113,24,32,29,0
"49",4,37,211,0,204,372,204,313,121,242,1456,686,383,198,107,17,33,32,0
"50",4,41,211,0,201,316,199,231,147,292,1386,651,371,185,102,14,33,28,2
"51",4,45,211,0,205,268,204,164,156,317,1314,610,356,176,100,9,32,29,2
"52",4,49,211,0,198,234,198,119,164,331,1244,575,342,166,94,7,29,26,5
"53",5,1,211,0,203,195,202,78,174,338,1190,546,331,161,88,6,27,23,8
"54",5,5,211,0,199,159,202,57,186,319,1122,515,308,155,84,3,25,22,10
"55",5,9,210,0,204,143,203,48,174,297,1069,487,294,149,81,2,22,24,10
"56",5,13,211,983,201,136,201,45,155,275,1996,983,465,278,138,75,20,26,11
"57",5,17,211,928,207,125,200,42,147,256,1905,928,449,267,135,73,16,25,12
"58",5,21,211,872,200,115,200,40,138,237,1802,872,431,252,127,69,15,20,16
"59",5,25,211,0,203,538,204,439,123,221,1728,834,414,244,119,66,15,19,17
"60",5,29,211,0,199,500,198,421,110,204,1632,785,399,231,108,62,10,20,17
"61",5,33,211,0,205,469,201,399,99,186,1559,745,384,221,107,58,10,19,15
"62",5,37,211,0,199,405,203,286,128,246,1467,692,362,212,101,57,6,20,17
"63",5,41,211,0,198,359,197,217,156,282,1409,675,342,197,99,56,5,18,17
"64",5,45,211,0,199,298,202,167,180,295,1341,635,334,187,96,53,4,13,19
"65",5,49,211,0,199,257,197,116,184,319,1272,600,318,178,92,51,4,9,20
"66",6,1,210,0,199,220,200,76,196,326,1217,574,311,170,84,48,3,8,19
"67",6,5,212,0,203,182,201,64,191,311,1152,537,302,159,83,43,2,8,18
"68",6,9,212,0,204,165,199,58,171,284,1081,503,284,151,78,41,2,2,20
"69",6,13,212,962,207,152,205,51,160,264,2001,962,489,268,143,74,41,4,20
"70",6,17,212,898,203,140,198,46,153,247,1885,898,464,260,133,70,37,4,19
"71",6,21,212,848,203,129,205,38,141,220,1784,848,442,248,123,66,34,4,19
"72",6,25,212,0,198,534,194,418,133,204,1681,798,425,228,118,61,31,3,17
"73",6,29,212,0,200,496,205,392,121,178,1592,749,405,219,111,60,29,2,17
"74",6,33,212,0,200,473,199,370,109,159,1510,713,383,204,104,59,28,2,17
"75",6,37,212,0,196,409,195,287,136,208,1431,682,362,193,98,51,26,2,17
"76",6,41,212,0,203,342,200,217,154,242,1358,649,340,185,94,49,23,2,16
"77",6,45,212,0,196,276,204,147,179,281,1283,612,329,170,86,46,22,2,16
"78",6,49,212,0,200,235,208,112,187,287,1229,587,315,164,82,44,21,1,15
"79",7,1,212,0,201,196,200,84,189,297,1167,563,297,151,78,42,20,1,15
"80",7,5,212,0,203,164,204,55,194,294,1114,533,289,147,71,39,19,1,15
"81",7,9,212,0,204,147,200,50,185,272,1058,503,272,143,69,38,17,1,15
"82",7,13,210,930,197,138,196,46,169,250,1926,930,479,256,129,67,33,17,15
"83",7,17,211,872,199,124,197,43,151,222,1808,872,454,241,119,60,31,17,14
"84",7,21,210,818,199,114,201,35,138,201,1706,818,435,229,110,53,30,17,14
"85",7,25,211,0,194,515,198,402,121,185,1615,777,410,217,105,51,26,17,12
"86",7,29,211,0,201,475,199,374,106,167,1522,723,392,207,98,49,25,17,11
"87",7,33,211,0,201,438,201,350,96,154,1440,681,374,198,91,47,23,15,11
"88",7,37,211,0,200,362,201,257,123,222,1365,644,358,188,85,44,22,14,10
"89",7,41,211,0,198,313,196,178,139,265,1289,610,338,177,79,40,21,14,10
"90",7,45,211,0,204,274,204,122,154,284,1242,583,332,172,76,39,19,13,8
"91",7,49,211,0,207,235,200,95,170,297,1204,573,320,163,74,37,17,12,8
"92",8,1,211,0,209,211,198,73,168,295,1154,538,316,158,72,36,17,9,8
"93",8,5,210,0,198,183,197,53,183,278,1092,513,294,151,67,33,17,9,8
"94",8,9,211,0,200,164,197,50,160,253,1024,477,276,144,64,33,16,8,6
"95",8,13,211,895,205,151,200,44,147,228,1870,895,453,264,138,62,31,15,12
"96",8,17,211,848,204,143,200,40,139,206,1780,848,436,252,132,59,27,15,11
"97",8,21,211,810,201,135,196,36,127,189,1694,810,415,237,129,54,25,14,10
"98",8,25,211,0,202,500,203,423,120,168,1616,766,397,226,126,51,26,14,10
"99",8,29,211,0,202,461,199,401,109,154,1526,718,379,214,118,50,25,13,9
"100",8,33,211,0,197,431,194,378,99,136,1435,673,365,198,108,48,23,11,9
"101",8,37,211,0,198,369,194,262,121,213,1357,641,343,186,105,42,22,10,8
"102",8,41,211,0,203,317,196,194,137,239,1286,606,323,178,101,40,21,9,8
"103",8,45,211,0,197,275,197,137,153,253,1212,570,306,167,97,39,20,8,5
"104",8,49,211,0,205,232,196,88,162,269,1152,537,296,158,93,37,19,7,5
"105",9,1,211,0,199,204,201,54,162,276,1096,507,284,149,90,35,19,7,5
"106",9,5,211,0,195,177,197,41,161,255,1026,470,269,139,84,33,19,7,5
"107",9,9,211,0,200,160,202,38,145,231,976,443,258,132,79,33,19,7,5
"108",9,13,210,908,203,153,204,34,132,211,1845,908,424,249,128,74,32,18,12
"109",9,17,211,849,195,146,204,31,127,201,1753,849,410,243,121,69,31,18,12
"110",9,21,211,792,203,133,203,28,118,188,1665,792,396,231,120,67,29,18,12
"111",9,25,211,0,198,501,197,404,110,171,1581,753,380,220,110,63,27,17,11
"112",9,29,211,0,201,480,203,385,99,147,1515,723,364,211,103,61,25,17,11
"113",9,33,211,0,194,452,200,363,89,132,1430,683,345,202,101,57,19,16,7
"114",9,37,211,0,195,390,199,255,108,212,1359,647,329,194,98,53,17,15,6
