"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"38",3,45,221,0,207,283,216,146,141,229,1222,627,289,151,26,64,54,11,0
"39",3,49,221,0,210,235,208,105,153,241,1152,600,267,139,23,56,53,14,0
"40",4,1,221,0,211,202,209,80,161,236,1099,570,253,137,16,54,54,15,0
"41",4,5,221,0,212,173,213,53,167,231,1049,537,242,134,10,57,51,18,0
"42",4,9,221,0,205,161,200,47,155,213,981,506,223,124,6,53,49,20,0
"43",4,13,221,1036,214,143,208,38,140,190,1969,1036,477,214,121,54,46,21,0
"44",4,17,221,984,212,135,206,37,129,166,1869,984,455,197,118,46,45,24,0
"45",4,21,221,925,211,129,207,32,119,147,1770,925,443,183,109,37,45,28,0
"46",4,25,221,0,212,541,208,474,106,128,1669,872,421,173,101,30,42,30,0
"47",4,29,221,0,210,513,215,437,94,108,1577,821,394,165,99,22,46,30,0
"48",4,33,221,0,213,483,202,415,84,101,1498,781,380,157,90,18,37,35,0
"49",4,37,221,0,212,420,213,282,122,169,1418,723,371,153,86,16,36,33,0
"50",4,41,221,0,207,360,213,210,145,217,1352,697,354,148,76,15,30,31,1
"51",4,45,221,0,215,309,210,160,168,243,1305,675,340,142,73,12,31,28,4
"52",4,49,221,0,212,262,210,117,187,255,1243,641,324,134,70,10,29,30,5
"53",5,1,221,0,210,226,209,76,194,252,1167,596,308,128,64,7,30,28,6
"54",5,5,221,0,210,186,204,54,199,247,1100,563,288,119,63,3,32,24,8
"55",5,9,220,0,212,172,213,46,184,222,1049,541,271,113,60,2,29,25,8
"56",5,13,220,989,206,161,209,46,171,208,1990,989,520,261,101,57,29,24,9
"57",5,17,219,935,212,149,208,39,158,196,1897,935,500,249,97,56,23,24,13
"58",5,21,220,888,209,137,212,35,148,179,1808,888,475,240,94,54,18,24,15
"59",5,25,220,0,210,562,203,456,133,163,1727,853,453,229,89,50,16,20,17
"60",5,29,220,0,208,527,202,429,118,145,1629,810,428,215,78,48,13,20,17
"61",5,33,220,0,211,496,211,393,111,124,1546,760,416,206,75,43,10,15,21
"62",5,37,220,0,212,419,203,292,147,191,1464,720,398,190,69,41,10,14,22
"63",5,41,220,0,211,378,210,227,163,231,1420,700,386,182,67,40,10,12,23
"64",5,45,220,0,209,321,214,161,176,249,1330,645,368,172,63,39,7,14,22
"65",5,49,220,0,207,270,212,124,188,252,1253,597,353,164,60,39,6,12,22
"66",6,1,220,0,214,226,210,95,192,261,1198,570,335,160,58,38,5,11,21
"67",6,5,220,0,208,197,212,67,199,261,1144,543,325,155,50,37,3,11,20
"68",6,9,220,0,212,181,216,59,186,247,1101,517,316,152,49,36,2,8,21
"69",6,13,220,1026,208,165,206,54,178,228,2065,1026,488,296,143,47,36,9,20
"70",6,17,220,979,211,153,211,48,165,210,1977,979,471,283,137,45,35,8,19
"71",6,21,220,931,208,143,206,45,151,201,1885,931,452,271,129,41,35,7,19
"72",6,25,220,0,209,584,215,480,130,182,1800,890,427,260,128,39,33,7,16
"73",6,29,220,0,208,553,210,455,117,173,1716,850,410,245,124,34,31,6,16
"74",6,33,220,0,214,518,206,427,106,152,1623,802,390,233,116,30,31,5,16
"75",6,37,220,0,210,442,209,298,137,243,1539,758,368,225,110,29,29,5,15
"76",6,41,220,0,208,381,210,200,159,294,1452,707,353,211,106,29,28,4,14
"77",6,45,220,0,215,323,213,143,178,317,1389,668,339,205,103,28,28,3,15
"78",6,49,220,0,210,282,209,111,187,321,1320,630,330,191,95,28,28,2,16
"79",7,1,220,0,209,238,204,79,199,320,1249,604,310,176,90,26,27,1,15
"80",7,5,221,0,211,207,207,55,194,296,1170,568,287,164,86,24,26,0,15
"81",7,9,220,0,213,193,209,49,184,271,1119,542,276,159,80,23,25,0,14
"82",7,13,221,1025,211,180,203,45,172,247,2083,1025,513,258,152,78,20,24,13
"83",7,17,221,968,214,166,208,38,157,227,1978,968,491,247,146,75,17,22,12
"84",7,21,221,923,211,155,211,36,144,211,1891,923,471,240,137,69,17,22,12
"85",7,25,221,0,209,593,211,455,129,192,1789,871,440,231,129,67,17,22,12
"86",7,29,221,0,206,556,206,429,119,172,1688,825,409,220,123,64,15,21,11
"87",7,33,221,0,215,526,209,396,104,147,1597,773,390,212,117,60,14,20,11
"88",7,37,221,0,209,453,211,298,142,205,1518,733,368,204,111,58,14,20,10
"89",7,41,221,0,212,391,211,209,153,261,1437,689,353,189,107,57,14,19,9
"90",7,45,221,0,211,338,215,159,164,284,1371,647,341,184,102,57,14,18,8
"91",7,49,221,0,205,284,209,120,177,290,1285,610,313,177,95,51,14,18,7
"92",8,1,221,0,213,236,210,71,179,295,1204,565,288,175,89,48,14,18,7
"93",8,5,220,0,212,203,208,51,176,283,1133,522,279,165,85,45,14,17,6
"94",8,9,220,0,210,193,212,44,166,260,1085,496,269,159,82,43,13,17,6
"95",8,13,219,967,207,180,209,41,152,242,1998,967,476,250,149,80,42,12,22
"96",8,17,219,918,212,169,201,36,141,228,1905,918,457,242,140,77,40,10,21
"97",8,21,219,876,206,157,206,29,123,204,1801,876,432,225,127,74,39,8,20
"98",8,25,219,0,209,569,210,430,106,186,1710,829,415,212,120,70,37,8,19
"99",8,29,219,0,205,533,211,402,97,173,1621,775,406,200,113,64,36,8,19
"100",8,33,219,0,209,496,209,383,89,163,1549,738,390,190,111,61,35,7,17
"101",8,37,219,0,207,439,210,295,112,231,1494,718,368,189,108,58,30,7,16
"102",8,41,219,0,200,378,206,208,131,276,1399,666,351,180,103,52,26,6,15
"103",8,45,219,0,212,317,206,138,147,306,1326,632,333,166,99,51,24,6,15
"104",8,49,219,0,206,274,211,98,159,310,1258,592,318,161,95,49,22,6,15
"105",9,1,219,0,213,229,206,71,171,304,1194,557,302,155,90,48,21,6,15
"106",9,5,219,0,202,199,211,48,176,305,1141,523,297,149,87,45,19,6,15
"107",9,9,219,0,213,185,210,42,164,281,1095,497,286,143,85,44,19,6,15
"108",9,13,218,916,210,175,210,38,151,262,1962,916,477,277,135,76,42,18,21
"109",9,17,219,865,210,165,215,36,140,247,1878,865,462,266,131,75,42,17,20
"110",9,21,219,823,207,156,212,35,130,228,1791,823,443,255,118,74,42,17,19
"111",9,25,219,0,209,531,204,428,119,217,1708,780,423,250,107,71,42,16,19
"112",9,29,218,0,203,497,208,403,110,195,1616,736,409,233,96,66,41,16,19
"113",9,33,219,0,207,465,208,382,99,179,1540,696,393,229,88,62,39,16,17
"114",9,37,219,0,210,409,206,279,134,253,1491,679,384,220,86,56,36,14,16
"115",9,41,219,0,210,366,209,200,149,286,1420,640,373,208,84,53,35,12,15
"116",9,45,219,0,212,315,215,151,167,294,1354,603,357,201,82,52,34,11,14
"117",9,49,219,0,208,266,205,112,178,298,1267,566,335,188,75,47,32,11,13
"118",10,1,217,0,210,227,209,86,184,293,1209,536,321,182,73,46,29,11,11
"119",10,5,220,0,202,192,215,64,193,281,1147,509,303,174,69,42,28,11,11
"120",10,9,220,0,202,180,213,60,175,271,1101,490,290,167,67,39,26,11,11
"121",10,13,219,941,209,163,205,55,162,254,1989,941,465,278,162,63,37,23,20
"122",10,17,219,897,206,150,211,48,151,232,1895,897,444,269,150,58,37,21,19
"123",10,21,219,842,211,134,208,44,136,213,1788,842,421,254,141,57,34,20,19
"124",10,25,220,0,209,544,209,419,124,196,1701,796,401,246,137,53,31,19,18
"125",10,29,220,0,209,510,210,392,115,180,1616,752,388,231,129,53,28,19,16
"126",10,33,220,0,207,478,209,374,105,161,1534,713,372,224,115,49,27,18,16
"127",10,37,220,0,207,429,207,270,122,230,1465,696,346,206,112,46,26,17,16
"128",10,41,220,0,211,364,209,204,144,256,1388,655,333,194,105,44,24,17,16
"129",10,45,220,0,209,312,211,141,162,284,1319,620,318,188,98,43,20,17,15
"130",10,49,220,0,216,269,209,111,175,284,1264,595,308,180,89,42,18,17,15
"131",11,1,220,0,205,233,210,74,194,288,1204,569,293,172,85,39,16,15,15
"132",11,5,220,0,207,196,208,62,197,273,1143,542,278,159,81,38,16,14,15
"133",11,9,220,0,208,178,210,54,181,247,1078,505,267,153,78,31,16,13,15
"134",11,13,220,959,211,165,208,51,169,225,1988,959,484,251,146,74,31,16,27
"135",11,17,220,900,207,150,206,48,156,205,1872,900,464,238,134,65,31,14,26
"136",11,21,220,845,211,142,210,45,142,190,1785,845,451,230,130,62,31,13,23
"137",11,25,220,0,212,543,207,429,136,172,1699,799,432,218,125,60,29,13,23
"138",11,29,220,0,213,510,215,405,123,156,1622,754,416,210,122,58,28,12,22
"139",11,33,220,0,213,485,205,386,112,143,1544,716,397,199,115,56,27,12,22
"140",11,37,220,0,210,412,209,278,130,217,1456,668,379,191,107,52,26,12,21
"141",11,41,220,0,211,358,211,185,143,273,1381,629,362,180,103,48,26,12,21
"142",11,45,220,0,214,318,206,143,152,296,1329,605,347,175,98,45,26,12,21
"143",11,49,220,0,208,282,213,104,157,303,1267,578,325,173,92,44,22,12,21
"144",12,1,220,0,207,238,209,74,173,309,1210,560,306,162,89,44,20,12,17
"145",12,5,220,0,213,202,213,52,175,301,1156,522,303,155,87,43,18,11,17
"146",12,9,220,0,213,189,211,50,167,280,1110,496,292,151,84,43,17,11,16
"147",12,13,220,960,209,175,205,47,158,256,2010,960,467,278,142,81,41,15,26
"148",12,17,219,907,207,156,210,42,148,233,1903,907,441,262,141,73,40,14,25
"149",12,21,220,859,205,145,207,38,137,214,1805,859,419,249,135,69,37,14,23
"150",12,25,220,0,205,547,213,429,125,193,1712,814,393,239,129,65,36,14,22
"151",12,29,220,0,214,508,205,401,112,175,1615,764,371,224,124,63,34,13,22
"152",12,33,220,0,203,480,205,385,105,153,1531,731,354,210,117,57,31,12,19
"153",12,37,220,0,209,414,200,266,132,225,1446,698,336,195,107,52,29,11,18
"154",12,41,220,0,214,352,212,185,158,265,1386,670,324,185,102,49,29,9,18
"155",12,45,220,0,209,301,207,138,173,289,1317,643,308,175,93,46,28,8,16
"156",12,49,220,0,211,256,204,99,190,300,1260,621,290,168,90,43,26,7,15
"157",13,1,220,0,209,220,213,66,190,293,1191,581,276,161,87,42,25,7,12
"158",13,5,220,0,205,185,210,43,189,294,1126,552,259,153,80,41,23,7,11
"159",13,9,220,0,208,167,211,39,171,272,1068,523,250,143,75,38,22,6,11
"160",13,13,219,954,203,157,204,36,160,250,1964,954,496,239,130,74,36,18,17
"161",13,17,221,900,210,141,205,32,143,225,1856,900,477,223,123,68,34,17,14
"162",13,21,221,854,206,129,210,30,132,200,1761,854,452,213,116,63,33,17,13
"163",13,25,221,0,210,541,207,414,115,183,1670,808,427,207,111,57,33,16,11
"164",13,29,221,0,211,511,218,378,99,158,1575,752,404,200,108,53,31,16,11
"165",13,33,221,0,208,491,210,347,85,146,1487,708,381,189,103,53,27,16,10
"166",13,37,221,0,212,418,212,260,105,211,1418,674,361,183,98,51,26,16,9
"167",13,41,221,0,210,358,214,184,132,252,1350,640,341,175,96,50,25,16,7
"168",13,45,221,0,213,313,210,131,147,267,1281,610,327,160,93,46,24,15,6
"169",13,49,221,0,207,273,215,88,167,277,1227,589,312,149,91,44,23,13,6
"170",14,1,221,0,207,230,213,61,171,276,1158,546,301,142,85,43,22,13,6
"171",14,5,221,0,209,199,215,43,173,265,1104,523,281,137,82,41,21,13,6
"172",14,9,221,0,214,174,211,41,165,246,1051,494,265,134,78,41,20,13,6
"173",14,13,219,965,208,166,211,40,153,226,1969,965,471,255,130,71,40,19,18
"174",14,17,221,906,212,152,212,37,141,207,1867,906,452,244,121,69,39,19,17
"175",14,21,221,855,211,140,205,35,131,190,1767,855,430,231,117,67,36,14,17
"176",14,25,221,0,209,514,211,456,122,174,1686,812,413,223,111,61,36,14,16
"177",14,29,221,0,209,473,212,425,113,158,1590,753,395,213,106,59,36,12,16
"178",14,33,221,0,206,446,210,404,100,141,1507,717,372,199,101,58,34,11,15
"179",14,37,221,0,209,391,213,294,115,205,1427,681,349,189,97,54,33,9,15
"180",14,41,221,0,213,338,215,230,134,242,1372,645,346,184,95,50,32,9,11
"181",14,45,221,0,215,289,211,172,154,272,1313,619,332,178,91,44,30,8,11
"182",14,49,221,0,212,253,213,129,168,289,1264,589,323,174,88,44,28,8,10
"183",15,1,221,0,213,217,213,104,176,298,1221,572,308,171,84,44,27,7,8
"184",15,5,221,0,211,180,212,76,183,299,1161,537,294,171,80,41,25,5,8
"185",15,9,221,0,205,164,209,71,167,277,1093,504,278,163,77,38,22,4,7
"186",15,13,219,1027,209,146,208,64,155,256,2065,1027,478,266,152,74,36,22,10
"187",15,17,218,962,206,139,204,59,144,233,1947,962,463,244,144,71,33,20,10
"188",15,21,220,907,209,131,210,55,130,212,1854,907,453,231,136,66,33,18,10
"189",15,25,220,0,214,558,216,475,123,194,1780,861,438,222,134,65,32,18,10
"190",15,29,220,0,207,528,209,454,115,179,1692,817,422,208,124,63,31,18,9
"191",15,33,220,0,209,492,200,428,106,164,1599,774,396,200,117,56,31,17,8
"192",15,37,220,0,209,418,206,305,131,231,1500,720,380,187,109,54,29,14,7
"193",15,41,220,0,213,343,205,216,152,279,1408,674,358,175,101,51,28,14,7
"194",15,45,220,0,206,305,212,156,154,292,1325,621,344,169,96,48,27,13,7
"195",15,49,219,0,212,257,210,108,174,306,1267,592,330,162,93,45,26,12,7
"196",16,1,220,0,210,220,212,79,186,304,1211,562,319,156,88,43,25,11,7
"197",16,5,220,0,208,192,211,55,186,303,1155,544,299,150,82,39,24,10,7
"198",16,9,220,0,210,175,213,51,169,283,1101,515,289,140,81,38,21,10,7
"199",16,13,220,980,209,160,210,48,153,267,2027,980,492,273,134,75,37,19,17
