"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,219,0,208,0,210,0,248,230,896,72,363,353,108,0,0,0,0
"2",1,5,219,0,209,0,214,0,228,215,866,51,347,337,131,0,0,0,0
"3",1,9,219,0,207,0,214,0,211,196,828,21,324,331,152,0,0,0,0
"4",1,13,217,976,206,0,209,0,194,180,1765,976,309,307,173,0,0,0,0
"5",1,17,219,932,211,0,207,0,172,162,1684,932,285,288,179,0,0,0,0
"6",1,21,219,887,208,0,214,0,156,146,1611,887,253,291,180,0,0,0,0
"7",1,25,219,0,205,411,211,438,138,134,1537,849,219,278,191,0,0,0,0
"8",1,29,219,0,210,387,211,417,117,116,1458,804,186,270,198,0,0,0,0
"9",1,33,219,0,208,370,206,393,100,104,1381,763,156,251,211,0,0,0,0
"10",1,37,218,0,207,317,206,285,113,174,1302,715,135,236,216,0,0,0,0
"11",1,41,219,0,213,261,207,192,134,216,1223,661,106,231,211,14,0,0,0
"12",1,45,219,0,207,229,210,142,136,220,1144,615,74,229,198,28,0,0,0
"13",1,49,219,0,209,197,209,107,137,238,1097,593,58,212,196,38,0,0,0
"14",2,1,219,0,211,162,210,69,152,247,1051,565,41,203,188,54,0,0,0
"15",2,5,219,0,207,132,212,57,153,244,1005,542,30,195,171,67,0,0,0
"16",2,9,219,0,211,122,211,53,136,229,962,513,11,189,167,82,0,0,0
"17",2,13,218,955,208,112,210,47,125,212,1869,955,490,175,158,91,0,0,0
"18",2,17,218,885,208,102,210,41,114,187,1747,885,456,159,152,95,0,0,0
"19",2,21,218,842,205,95,212,37,105,173,1669,842,435,144,149,99,0,0,0
"20",2,25,218,0,208,484,210,418,94,160,1574,784,417,123,141,109,0,0,0
"21",2,29,218,0,207,462,206,387,85,144,1491,739,401,99,135,117,0,0,0
"22",2,33,218,0,210,432,209,367,77,129,1424,701,384,83,132,124,0,0,0
"23",2,37,218,0,203,374,205,269,106,207,1364,679,363,71,125,126,0,0,0
"24",2,41,218,0,207,320,209,199,121,248,1304,645,349,54,125,122,9,0,0
"25",2,45,217,0,206,276,209,155,135,264,1245,614,329,38,127,118,19,0,0
