"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,220,0,211,0,203,0,232,281,927,74,362,392,99,0,0,0,0
"2",1,5,221,0,211,0,214,0,214,244,883,49,344,363,127,0,0,0,0
"3",1,9,219,0,210,0,206,0,196,232,844,23,323,351,147,0,0,0,0
"4",1,13,220,947,207,0,207,0,177,205,1743,947,295,339,162,0,0,0,0
"5",1,17,220,897,212,0,205,0,152,179,1645,897,261,316,171,0,0,0,0
"6",1,21,220,847,216,0,209,0,135,149,1556,847,224,304,181,0,0,0,0
"7",1,25,220,0,208,387,214,405,123,135,1472,792,194,291,195,0,0,0,0
"8",1,29,220,0,211,364,209,386,108,123,1401,750,172,266,213,0,0,0,0
"9",1,33,220,0,210,336,212,372,100,111,1341,708,152,246,235,0,0,0,0
"10",1,37,220,0,213,278,210,280,121,171,1273,673,126,229,245,0,0,0,0
"11",1,41,220,0,207,230,209,214,139,201,1200,631,104,213,242,10,0,0,0
"12",1,45,220,0,210,194,211,155,142,225,1137,593,79,202,232,31,0,0,0
"13",1,49,220,0,203,161,212,112,142,234,1064,553,55,194,219,43,0,0,0
"14",2,1,220,0,210,130,208,83,135,233,999,518,33,188,204,56,0,0,0
"15",2,5,220,0,213,109,209,65,134,229,959,500,22,172,193,72,0,0,0
"16",2,9,220,0,210,101,212,58,124,208,913,472,10,163,179,89,0,0,0
"17",2,13,220,952,206,93,209,51,114,186,1811,952,447,143,170,99,0,0,0
"18",2,17,219,893,206,83,212,43,97,172,1706,893,425,127,161,100,0,0,0
"19",2,21,219,836,208,74,206,40,86,157,1607,836,410,107,157,97,0,0,0
"20",2,25,220,0,208,454,214,445,74,144,1539,794,401,95,145,104,0,0,0
"21",2,29,220,0,200,419,210,421,62,127,1439,743,377,78,134,107,0,0,0
"22",2,33,220,0,206,391,208,389,52,115,1361,694,361,64,127,115,0,0,0
"23",2,37,220,0,208,331,212,279,67,176,1273,640,340,57,109,127,0,0,0
"24",2,41,220,0,208,278,209,211,90,218,1214,613,327,46,102,122,4,0,0
"25",2,45,220,0,208,231,208,158,110,235,1150,585,306,32,100,111,16,0,0
"26",2,49,220,0,206,197,210,119,119,252,1103,567,294,19,101,102,20,0,0
"27",3,1,220,0,211,167,212,85,115,252,1042,530,281,14,96,96,25,0,0
"28",3,5,220,0,212,147,206,60,118,250,993,503,269,10,86,91,34,0,0
"29",3,9,220,0,210,135,211,53,107,230,946,478,259,4,80,81,44,0,0
"30",3,13,220,1023,209,124,206,48,94,211,1915,1023,452,244,70,78,48,0,0
"31",3,17,220,954,212,116,211,43,83,189,1808,954,434,232,61,78,49,0,0
"32",3,21,221,898,209,107,212,43,72,169,1710,898,417,216,52,81,46,0,0
"33",3,25,221,0,208,526,212,468,64,155,1633,858,400,207,47,76,45,0,0
"34",3,29,221,0,211,491,207,439,49,143,1540,805,383,195,39,71,47,0,0
"35",3,33,221,0,212,461,208,411,43,131,1466,764,368,188,30,63,53,0,0
"36",3,37,221,0,213,393,212,309,76,210,1413,732,361,182,27,51,60,0,0
"37",3,41,221,0,213,334,207,228,105,251,1338,678,352,175,24,50,56,3,0
