"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,204,0,194,0,192,0,253,229,868,92,343,336,97,0,0,0,0
"2",1,5,205,0,195,0,200,0,230,198,823,51,333,326,113,0,0,0,0
"3",1,9,202,0,182,0,192,0,206,179,759,23,315,293,128,0,0,0,0
"4",1,13,203,902,194,0,192,0,177,161,1626,902,307,274,143,0,0,0,0
"5",1,17,204,848,192,0,196,0,161,143,1540,848,278,251,163,0,0,0,0
"6",1,21,206,790,194,0,196,0,146,126,1452,790,243,242,177,0,0,0,0
"7",1,25,206,0,192,373,196,370,132,111,1374,743,207,236,188,0,0,0,0
"8",1,29,206,0,189,352,195,351,113,99,1299,703,176,229,191,0,0,0,0
"9",1,33,206,0,196,333,191,328,98,88,1234,661,153,226,194,0,0,0,0
"10",1,37,206,0,195,282,197,233,122,142,1171,627,127,214,203,0,0,0,0
"11",1,41,206,0,197,245,195,162,124,186,1109,587,100,218,193,11,0,0,0
"12",1,45,206,0,197,199,199,117,135,191,1038,536,74,215,187,26,0,0,0
"13",1,49,206,0,197,165,196,95,144,201,998,510,59,204,188,37,0,0,0
"14",2,1,206,0,198,142,194,64,140,205,943,481,48,186,176,52,0,0,0
"15",2,5,205,0,195,120,195,43,134,199,886,450,24,175,174,63,0,0,0
"16",2,9,206,0,194,113,197,39,120,179,842,429,9,173,160,71,0,0,0
"17",2,13,205,933,193,99,193,36,103,162,1719,933,399,160,149,78,0,0,0
"18",2,17,204,869,192,92,195,33,93,143,1617,869,380,138,145,85,0,0,0
"19",2,21,204,816,190,83,196,29,82,127,1523,816,358,122,133,94,0,0,0
"20",2,25,206,0,189,473,195,410,68,111,1446,776,338,106,126,100,0,0,0
"21",2,29,206,0,193,448,197,385,59,98,1380,733,325,90,125,107,0,0,0
"22",2,33,205,0,187,422,194,359,50,84,1296,686,308,75,117,110,0,0,0
"23",2,37,205,0,198,361,197,256,69,164,1245,654,298,62,117,114,0,0,0
"24",2,41,205,0,193,316,193,190,97,202,1191,639,277,44,117,111,3,0,0
"25",2,45,205,0,197,272,192,125,111,238,1135,613,264,32,112,105,9,0,0
"26",2,49,205,0,195,237,191,85,124,250,1082,590,250,21,99,105,17,0,0
"27",3,1,205,0,195,203,200,64,133,238,1033,564,237,20,91,92,29,0,0
"28",3,5,205,0,193,171,198,47,135,231,975,536,220,11,83,96,29,0,0
"29",3,9,205,0,191,156,197,44,125,217,930,510,213,1,82,90,34,0,0
"30",3,13,204,926,192,140,196,41,109,200,1804,926,487,201,74,77,39,0,0
"31",3,17,206,875,193,126,198,39,99,180,1710,875,459,192,65,74,45,0,0
"32",3,21,206,823,194,117,192,37,90,166,1619,823,440,182,55,71,48,0,0
"33",3,25,206,0,194,494,196,426,81,151,1542,782,422,175,48,63,52,0,0
"34",3,29,206,0,195,460,195,396,71,131,1448,730,399,162,41,64,52,0,0
"35",3,33,206,0,199,436,195,369,61,111,1371,683,387,151,35,58,57,0,0
"36",3,37,206,0,196,365,201,267,87,178,1294,633,376,141,28,55,61,0,0
"37",3,41,206,0,199,312,199,198,104,217,1229,587,363,142,20,54,61,2,0
"38",3,45,206,0,191,275,191,153,112,255,1177,577,343,129,15,52,55,6,0
"39",3,49,206,0,204,224,198,112,123,269,1130,551,331,123,10,49,57,9,0
