"","year","week-of-year","no-fox-families","no-cub-foxes","no-breeding-females","no-suboordinate-females","no-alpha-males","no-suboordinate-males","no-disperser-females","no-disperser-males","no-foxes","foxes.less1","foxes.1.2","foxes.2.3","foxes.3.4","foxes.4.5","foxes.5.6","foxes.6.7","foxes.more7"
"1",1,1,211,0,205,0,201,0,238,285,929,88,382,365,94,0,0,0,0
"2",1,5,210,0,201,0,197,0,218,263,879,53,360,349,117,0,0,0,0
"3",1,9,211,0,202,0,200,0,202,241,845,25,347,333,140,0,0,0,0
"4",1,13,211,925,197,0,202,0,180,213,1717,925,321,318,153,0,0,0,0
"5",1,17,209,870,191,0,198,0,154,195,1608,870,280,294,164,0,0,0,0
"6",1,21,212,812,201,0,198,0,130,169,1510,812,239,282,177,0,0,0,0
"7",1,25,212,0,206,365,196,394,112,148,1421,759,204,270,188,0,0,0,0
"8",1,29,212,0,191,339,200,381,102,131,1344,720,175,250,199,0,0,0,0
"9",1,33,212,0,196,322,199,361,82,114,1274,683,141,249,201,0,0,0,0
"10",1,37,212,0,196,269,202,275,98,166,1206,645,114,241,206,0,0,0,0
"11",1,41,212,0,200,222,204,209,117,203,1155,614,91,238,200,12,0,0,0
"12",1,45,212,0,200,181,202,159,127,223,1092,578,73,217,196,28,0,0,0
"13",1,49,212,0,206,147,197,112,124,240,1026,540,61,193,191,41,0,0,0
"14",2,1,211,0,201,131,204,82,123,231,972,505,49,185,176,57,0,0,0
"15",2,5,211,0,200,108,199,60,111,225,903,463,31,177,164,68,0,0,0
"16",2,9,212,0,204,97,202,53,93,202,851,428,9,174,165,75,0,0,0
"17",2,13,212,979,201,89,205,48,79,183,1784,979,401,157,164,83,0,0,0
"18",2,17,212,921,202,83,207,45,66,170,1694,921,383,139,163,88,0,0,0
"19",2,21,212,864,197,75,205,44,53,153,1591,864,363,124,148,92,0,0,0
"20",2,25,212,0,196,477,202,443,46,144,1508,818,343,104,139,104,0,0,0
"21",2,29,212,0,188,447,206,417,40,127,1425,768,325,89,129,114,0,0,0
"22",2,33,212,0,197,416,203,390,30,112,1348,719,310,74,131,114,0,0,0
"23",2,37,212,0,202,339,207,281,72,176,1277,669,302,63,132,111,0,0,0
"24",2,41,212,0,199,292,198,201,88,225,1203,630,284,45,127,110,7,0,0
"25",2,45,212,0,208,257,197,137,106,258,1163,609,281,37,117,104,15,0,0
"26",2,49,212,0,200,229,199,93,110,269,1100,578,264,27,112,96,23,0,0
"27",3,1,212,0,202,197,201,67,115,259,1041,541,252,23,105,89,31,0,0
"28",3,5,211,0,200,164,201,49,124,251,989,516,238,14,100,89,32,0,0
"29",3,9,212,0,205,158,195,43,110,231,942,490,227,4,95,93,33,0,0
"30",3,13,211,913,205,153,204,40,101,201,1817,913,468,217,88,95,36,0,0
"31",3,17,212,862,197,142,200,36,91,189,1717,862,443,205,75,94,38,0,0
"32",3,21,210,810,196,131,202,35,77,170,1621,810,422,192,66,88,43,0,0
"33",3,25,213,0,200,517,200,398,65,153,1533,761,407,181,54,81,49,0,0
"34",3,29,213,0,197,481,205,372,60,135,1450,714,393,170,46,74,53,0,0
"35",3,33,212,0,197,448,204,351,53,121,1374,672,372,164,37,75,54,0,0
"36",3,37,213,0,204,380,201,258,79,177,1299,635,347,157,31,72,57,0,0
"37",3,41,213,0,198,319,202,181,100,220,1220,594,327,146,23,70,57,3,0
"38",3,45,213,0,204,271,202,133,119,240,1169,574,305,140,22,61,58,9,0
"39",3,49,213,0,208,231,202,94,131,248,1114,541,294,137,14,59,53,16,0
"40",4,1,213,0,204,198,199,68,140,249,1058,522,273,128,12,55,50,18,0
"41",4,5,212,0,195,174,197,52,140,244,1002,501,254,120,9,46,52,20,0
"42",4,9,213,0,195,161,206,49,124,214,949,474,239,115,1,45,54,21,0
"43",4,13,209,935,199,148,201,44,112,202,1841,935,450,231,111,40,53,21,0
"44",4,17,211,872,198,138,204,38,100,185,1735,872,427,219,109,37,47,24,0
"45",4,21,213,813,196,124,204,34,91,170,1632,813,406,212,102,34,43,22,0
"46",4,25,213,0,202,520,206,398,81,156,1563,767,393,207,99,29,44,24,0
"47",4,29,213,0,197,490,210,382,70,148,1497,728,381,200,93,26,40,29,0
"48",4,33,213,0,201,450,207,365,55,136,1414,684,364,187,87,20,42,30,0
"49",4,37,213,0,205,390,201,272,83,186,1337,643,342,175,85,16,44,32,0
"50",4,41,213,0,199,348,203,189,100,232,1271,611,324,168,79,15,42,31,1
"51",4,45,213,0,203,303,202,132,107,249,1196,569,311,163,71,12,35,31,4
"52",4,49,213,0,202,253,204,89,113,253,1114,526,288,155,67,9,36,27,6
"53",5,1,212,0,199,220,207,58,121,256,1061,499,276,149,63,9,31,26,8
"54",5,5,213,0,202,188,199,37,121,244,991,466,258,140,59,6,25,28,9
"55",5,9,213,0,202,170,205,35,113,226,951,448,244,136,57,1,28,27,10
"56",5,13,213,980,206,158,203,33,102,213,1895,980,425,238,134,55,24,29,10
"57",5,17,213,932,198,149,204,28,93,197,1801,932,400,228,127,54,21,27,12
"58",5,21,213,879,199,142,199,28,83,181,1711,879,387,222,116,50,18,27,12
"59",5,25,213,0,203,556,208,428,77,162,1634,831,375,212,112,49,15,26,14
"60",5,29,213,0,198,526,198,407,68,151,1548,790,355,199,108,43,13,24,16
"61",5,33,213,0,201,493,207,386,55,133,1475,745,342,188,105,42,10,26,17
"62",5,37,213,0,208,417,202,292,96,190,1405,707,325,183,99,41,9,23,18
"63",5,41,213,0,200,358,203,209,121,232,1323,670,303,172,96,36,7,21,18
"64",5,45,213,0,200,304,201,137,145,262,1249,641,280,166,89,34,4,18,17
"65",5,49,213,0,197,256,200,99,149,261,1162,588,263,158,84,31,3,18,17
"66",6,1,213,0,202,213,202,69,151,266,1103,553,255,147,81,30,3,16,18
"67",6,5,213,0,202,179,208,43,149,266,1047,521,244,142,76,28,3,14,19
"68",6,9,213,0,205,163,196,40,134,249,987,492,232,132,72,25,0,16,18
"69",6,13,212,984,202,150,197,33,122,225,1913,984,460,219,126,71,22,15,16
"70",6,17,214,929,204,143,204,29,109,203,1821,929,441,214,118,69,21,12,17
"71",6,21,214,882,200,131,201,27,102,189,1732,882,428,200,110,65,19,12,16
"72",6,25,214,0,199,561,201,411,89,169,1630,828,407,185,104,62,18,9,17
"73",6,29,214,0,201,520,201,386,79,152,1539,775,387,181,99,58,17,7,15
"74",6,33,214,0,205,490,206,367,74,134,1476,737,374,178,96,56,15,5,15
"75",6,37,214,0,198,429,208,273,104,192,1404,698,357,172,92,53,15,2,15
"76",6,41,214,0,208,367,207,194,124,230,1330,647,341,170,91,51,14,1,15
"77",6,45,214,0,206,327,202,133,140,251,1259,609,327,164,84,47,13,1,14
"78",6,49,214,0,203,271,207,97,157,247,1182,567,306,152,83,46,13,1,14
"79",7,1,214,0,201,225,205,72,164,253,1120,537,282,147,82,44,13,1,14
"80",7,5,213,0,201,193,196,55,174,244,1063,506,269,142,75,43,13,1,14
"81",7,9,213,0,198,178,197,50,164,221,1008,477,256,139,69,41,12,0,14
"82",7,13,213,999,203,157,204,45,154,196,1958,999,453,242,137,65,40,9,13
"83",7,17,213,933,198,146,202,43,142,181,1845,933,433,230,128,62,40,8,11
"84",7,21,213,881,198,132,203,39,127,163,1743,881,413,214,123,57,36,8,11
"85",7,25,213,0,207,524,202,457,117,149,1656,827,400,204,115,55,36,8,11
"86",7,29,213,0,208,485,204,433,106,132,1568,776,383,196,107,53,35,8,10
"87",7,33,213,0,206,454,202,411,101,117,1491,733,363,191,103,50,33,8,10
"88",7,37,213,0,204,393,202,284,127,180,1390,665,345,185,99,46,32,8,10
"89",7,41,213,0,198,340,204,205,147,213,1307,621,320,179,97,43,29,8,10
"90",7,45,213,0,207,291,201,143,158,228,1228,573,304,171,94,42,28,7,9
"91",7,49,213,0,206,243,207,98,162,244,1160,527,290,166,93,40,28,7,9
"92",8,1,213,0,203,211,205,68,171,242,1100,494,281,155,91,40,26,5,8
"93",8,5,213,0,204,188,202,56,167,228,1045,468,273,147,83,37,24,5,8
"94",8,9,213,0,203,172,203,49,156,206,989,439,261,142,75,36,23,5,8
"95",8,13,213,945,203,158,200,45,145,193,1889,945,428,243,134,70,35,22,12
"96",8,17,213,878,205,147,205,41,132,174,1782,878,411,229,130,67,33,22,12
"97",8,21,212,831,202,141,209,37,121,154,1695,831,391,219,123,64,33,22,12
"98",8,25,213,0,203,525,202,425,107,143,1605,786,379,202,114,63,31,19,11
"99",8,29,213,0,206,481,207,402,100,125,1521,741,356,193,109,63,29,19,11
"100",8,33,213,0,204,458,197,382,90,116,1447,706,340,187,100,60,26,18,10
"101",8,37,213,0,205,397,205,275,116,182,1380,667,326,183,95,59,24,18,8
"102",8,41,213,0,197,338,201,208,137,209,1290,628,300,173,88,53,23,17,8
"103",8,45,213,0,204,282,204,152,144,235,1221,588,291,166,79,51,22,17,7
"104",8,49,213,0,205,239,199,111,159,261,1174,566,284,156,73,50,21,17,7
"105",9,1,213,0,199,208,202,79,164,252,1104,528,267,147,68,50,20,17,7
"106",9,5,213,0,206,173,202,53,157,254,1045,493,258,137,66,48,19,17,7
"107",9,9,213,0,202,158,201,50,147,229,987,460,243,131,65,46,19,16,7
"108",9,13,212,960,203,141,202,43,134,208,1891,960,433,225,127,62,45,18,21
"109",9,17,212,920,201,131,203,40,126,183,1804,920,413,216,120,56,41,18,20
"110",9,21,212,873,205,116,202,37,117,168,1718,873,391,209,113,54,40,18,20
"111",9,25,212,0,203,528,197,433,107,152,1620,826,367,194,108,52,37,17,19
"112",9,29,212,0,205,492,196,405,97,132,1527,774,350,183,103,51,35,16,15
"113",9,33,212,0,204,462,203,385,85,112,1451,731,337,172,100,47,35,15,14
"114",9,37,212,0,202,392,205,277,110,181,1367,682,316,163,97,47,33,15,14
"115",9,41,212,0,204,341,203,203,132,224,1307,645,309,160,91,44,33,13,12
"116",9,45,212,0,200,287,199,144,149,248,1227,604,289,153,88,38,32,11,12
"117",9,49,212,0,205,239,199,106,157,253,1159,565,271,149,86,36,30,10,12
"118",10,1,212,0,201,205,205,77,161,248,1097,532,256,140,84,35,29,9,12
"119",10,5,212,0,200,173,206,60,160,247,1046,500,245,138,82,33,28,8,12
"120",10,9,212,0,203,155,205,54,139,231,987,472,228,134,75,31,27,8,12
"121",10,13,212,899,194,142,203,53,128,216,1835,899,446,218,126,73,29,25,19
"122",10,17,212,842,202,125,202,46,119,200,1736,842,426,208,117,72,29,23,19
"123",10,21,210,781,204,111,202,45,104,184,1631,781,404,198,111,70,29,19,19
"124",10,25,213,0,203,459,205,421,93,164,1545,736,382,193,106,65,28,17,18
"125",10,29,213,0,203,429,200,401,86,150,1469,699,362,187,100,60,28,16,17
"126",10,33,213,0,200,399,199,369,76,136,1379,650,347,174,96,54,27,15,16
"127",10,37,213,0,203,340,205,251,99,190,1288,596,330,166,91,49,26,14,16
