"BehaviorSpace results (NetLogo 6.0.2)"
"FoxModel_carnarvon.nlogo"
"Carnarvon_bait"
"03/06/2018 13:41:37:760 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","1062","0","1281"
"[run number]","bait-layout","from1yto2y-survival","prey-age-independence","range-calculation","male-dispersers","prey-carrying-capacity","prey-breeding-ends","dispersal-season-ends","price-1-bait","age-at-independence","world-size","prey-3+y-survival","commence-fox-predation","region-size","dispersal-season-begins","minimum-patch-size","prey-propn-female","less1y-survival","prey-av-dispersal-distance","check-neighbours","weeks-per-tick","min-habitat-suitability","uninhabitable-raster-value","prey-less1y-survival","prey-number-of-young","commence-baiting-year","more3y-survival","second-habitat-raster-value","food-use2:use1","landscape-source","monitor","bait-density","include-fox-mortality","prey-age-maturity","prey-2yto3y-survival","prey-sd-dispersal-distance","prey-habitat-map","home-range-area","survey-transect","bait-layout-shapefile-source","propn-cubs-female","Pr-die-if-exposed-100ha","fox-diet-prey","initial-fox-density","female-dispersers","min-travel-distance","commence-baiting-week","kernel-percent","prey-female-breed-timestep","cell-dimension","prey-body-mass","prey-1yto2y-survival","number-of-cubs","breeding-season","region-of-interest-source","bait-frequency","prey-max-dispersal-distance","prey-breeding-begins","from2yto3y-survival","landscape-raster-source","custom-bait-weeks","[step]","year","week-of-year","total-fox-density","all-fox-but-cub-density","alpha-fox-density","disperser-fox-density","subordinate-fox-density","cub-fox-density","fox-family-density","count foxes with [collared = true]","count-baits-laid"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","73","6","29","0.4736916831053951","0.473637936413398","0.3110316987624909","0.1626062376509071","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","74","6","33","0.9481334449406854","0.45473023436096693","0.3091409285572478","0.14558930580371915","0","0.4859279427474782","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","75","6","37","0.8918593119952652","0.4301502216928066","0.3053593881467616","0.12479083354604498","0","0.45473023436096693","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","76","6","41","0.8359346636547398","0.41029713453775396","0.3157586242755987","0.09453851026215529","0","0.4159694451534833","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","77","6","45","0.7980679609270838","0.7931781010994828","0.31859477958346333","0.07657619331234579","0.3980071282036738","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","78","6","49","0.7605964872448966","0.7553626969946208","0.31008631365986933","0.07090388269661647","0.37437250063813493","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","79","7","1","0.7136917278693927","0.7080934418635432","0.3025232328388969","0.057668491259914724","0.34790171776473144","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","80","7","5","0.6780856108143891","0.6721688079639241","0.3053593881467616","0.05294156574680696","0.31386785407035556","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","81","7","9","0.6491383201438559","0.6475887952957637","0.312922468967734","0.3025232328388969","0.0321430934891328","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","82","7","13","0.6146421637998611","0.6135549316013879","0.3157586242755987","0.29590553712054607","0.0018907702052431059","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","83","7","17","0.5871870283375282","0.5861387636253628","0.3157586242755987","0.2703801393497641","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","84","7","21","0.5567737523928155","0.555886440341473","0.31954016468608487","0.23634627565538824","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","85","7","25","0.5256300843733432","0.5246887319549619","0.312922468967734","0.21176626298722784","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","86","7","29","0.4969805107437361","0.4963271788763153","0.3176493944808418","0.1786777843954735","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","87","7","33","0.9854124157247098","0.465129470489804","0.30346861794151847","0.16166085254828555","0","0.5199618064418541","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","88","7","37","0.925523012215729","0.43676791741115745","0.3053593881467616","0.13140852926439586","0","0.4897094831579644","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","89","7","41","0.8744688281971607","0.4159694451534833","0.30819554345462624","0.10777390169885703","0","0.4594571598740747","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","90","7","45","0.8175951692807985","0.8187034988702648","0.31008631365986933","0.08981158474904753","0.41880560046134796","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","91","7","49","0.7692018745146146","0.7685980884313225","0.3091409285572478","0.07090388269661647","0.38855327717745825","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","92","8","1","0.7324860312191588","0.7326734545317035","0.30630477324938316","0.05861387636253628","0.3677548049197841","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","93","8","5","0.6909111118048045","0.6920218951189767","0.30346861794151847","0.055777721054671624","0.33277555612278664","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","94","8","9","0.6299155489283264","0.6296264783459542","0.312922468967734","0.29590553712054607","0.020798472257674165","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","95","8","13","0.5992904931666703","0.5984287699594429","0.312922468967734","0.2826701456838443","0.0028361553078646586","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","96","8","17","0.5743309710666754","0.5738487572912826","0.32237631999394956","0.2514724372973331","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","97","8","21","0.5433043807721817","0.5426510489047713","0.3157586242755987","0.2268924246291727","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","98","8","25","0.5160017267780174","0.5142894958261248","0.3148132391729771","0.19947625665314767","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","99","8","29","0.4958288974808641","0.49538179377369373","0.31954016468608487","0.17584162908760884","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","100","8","33","0.9641399726734092","0.473637936413398","0.3072501583520047","0.16638777806139332","0","0.4887640980553429","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","101","8","37","0.8976261831846045","0.4537848492583454","0.3110316987624909","0.1427531504958545","0","0.44244022802688676","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","102","8","41","0.8483760016937053","0.4329863770006712","0.31197708386511247","0.12100929313555878","0","0.4140786749482402","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","103","8","45","0.7973670410492546","0.7960142564073476","0.3072501583520047","0.10304697618574926","0.38571712186959356","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","104","8","49","0.7519953330776066","0.7506357714815131","0.30346861794151847","0.08319388903069666","0.36397326450929784","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","105","9","1","0.7127533801260924","0.7128203673766509","0.3091409285572478","0.06523157208088715","0.33844786673851596","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","106","9","5","0.6812219067481735","0.6816226589901396","0.312922468967734","0.06239541677302249","0.30630477324938316","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","107","9","9","0.6339726395895464","0.6324626336538189","0.3110316987624909","0.2949601520179245","0.02647078287340348","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","108","9","13","0.605255296418499","0.6041010805751723","0.3148132391729771","0.2892878414021952","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","109","9","17","0.5734222485812898","0.572903372188661","0.312922468967734","0.25998090322092704","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","110","9","21","0.5426176035349589","0.5417056638021498","0.31670400937822024","0.22500165442392958","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","111","9","25","0.5207144877523485","0.5199618064418541","0.3148132391729771","0.20514856726887698","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","112","9","29","0.4946554048429855","0.4934910235684506","0.31386785407035556","0.17962316949809506","0","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","113","9","33","0.9879127783656474","0.473637936413398","0.3110316987624909","0.1626062376509071","0","0.5142894958261248","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","114","9","37","0.9224090612994221","0.4537848492583454","0.3072501583520047","0.1465346909063407","0","0.4698563960029118","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","115","9","41","0.8501257064704412","0.4235325259744557","0.3025232328388969","0.12100929313555878","0","0.4273140663849419","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","116","9","45","0.7996184316913606","0.8016865670230768","0.30630477324938316","0.09926543577526306","0.39611635799843065","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","117","9","49","0.7478408078181963","0.7496903863788914","0.3053593881467616","0.080357733722832","0.36397326450929784","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","118","10","1","0.7131732989117169","0.7137657524792724","0.3072501583520047","0.0661769571835087","0.34033863694375904","0","0","0","0"
"4","""none""","0.65","0","""1 kernel, 1 mean""","0.999","0","0","21","0","12","0","0","0","116","9","0","0","0.39","0","false","4","0","0","0","0","0","0.18","0","100","""import raster""","""density""","0","true","0","0","0","""0""","""[5.3]""",""" ""","""0""","0.5","0.7","0","1","0.999","0","0","""[95]""","0","100","0","0","3.2","33","""Carnarvon/Baited_core.shp""","""4-weeks""","0","0","0.92","""Carnarvon/carn_landscape.asc""","""0""","119","10","5","0.6737387959028123","0.6731141930665456","0.3110316987624909","0.06239541677302249","0.2996870775310323","0","0","0","0"
